Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value,Cluster 9 Mean Counts,Cluster 9 Log2 fold change,Cluster 9 Adjusted p value
ENSG00000069431,ABCC9,0.291906676476553,0.9775562256819927,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013880154917039588,0.05989606467087122,-1.968875651178069,0,0.10873764344960779,-0.857219747642731,0.000000000000000000000000000000000006402210374910526,0.7947790291439902,2.432689846496029,0,0.19318403635079087,0.05192175568635493,0.5621218667557512,0.073962184814095,-1.4307296654121493,0.0000000000000000000000000000000000000000000000000000000000000000000000004687990547554354,0.08490563551635816,-1.1811776434001664,0.00000000000000000000000000000024258472199646517,0.11116344908303077,-0.78546277699978,0.000000000000000006518007913796157,0.18518550609111534,0.00371993129410475,0.9743392455396609
ENSG00000123612,ACVR1C,0.28180815490532507,-0.9614544465790427,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009300547768135491,0.7064573962059942,0.8546436411752774,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009428992551599135,0.4324698671037633,-0.1585103160611041,0.0004551493273745091,0.23754714420937503,-1.0509560618233005,0.0000000000000000000000000000000000000000000000000000000006047931526413393,0.32895960906903543,-0.5596807574159883,0.00000000000000011704059173632051,1.0223078256931266,1.3008121414049918,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001519006592877805,0.264244271590514,-0.8892486860047961,0.0000000000000000000000000000000000000002957103641175363,0.07027574367318037,-2.8377269750774614,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012702421767720006,0.37313497495971004,-0.34927996221234525,0.11173122045035441
ENSG00000151388,ADAMTS12,0.016573455990427,-0.6747080222273372,0.00000000009742822521040153,0.013642016684567932,-1.0159771540857472,0.000000000000000000004655762445248473,0.04906286573898653,1.2590127049538626,0.00000000000000000000000000004197973844371985,0.0578874489730859,1.4256721267978882,0.00000000000000000000000598014582036862,0.025211124240747868,0.10065356671166992,0.6333147369987937,0.03102650973133646,0.43584731381022035,0.0011079678114671873,0.008966931803707792,-1.4216170202286929,0.000000003447359698525065,0.01942166006967894,-0.29644406278217694,0.12126624046476889,0.033167553329752,0.5897619468181263,0.34251747968174157
ENSG00000145536,ADAMTS16,0.007009562031793498,-1.2497719414650055,0.00000000000004662757569210483,0.009894853303399058,-0.6647176785143385,0.000017260504076444272,0.01033627789444941,-0.48665103034424284,0.02814895610766259,0.08135533369190451,3.0604969287940422,0.00000000000000000000000000000000000000000000000000000000000000006733113319802605,0.009112454544848627,-0.6184786357717256,0.06629847375248313,0.008931874013566557,-0.7004027011090992,0.003536999410078856,0.006444982233914976,-1.1225127342775654,0.0010054038308240968,0.02351043061066398,0.8105385605709934,0.0006088592649673882,0.024875664997314,0.9661987516359751,0.19931551283562465
ENSG00000156140,ADAMTS3,0.029701534033023298,0.03400015779648946,0.7018574351024245,0.03208508645125848,0.19045493816770165,0.020789858665014586,0.019845653557342864,-0.6087877726220174,0.0000020528238495040524,0.017731290676440727,-0.7374502482093783,0.000035045337343476884,0.02460362727109129,-0.24431984805612927,0.1640867025337535,0.06001592538940336,1.2249533185921946,0.000000000000000000000000000000001485158326290329,0.021296463033806008,-0.46225900472603865,0.008766547559645005,0.003833222382173475,-2.919788263138238,0.00000000000000000000000000010055650685956766,0.033167553329752,0.29459492004352317,0.6388066058015793
ENSG00000197381,ADARB1,0.3778629159681224,-0.8184697752678535,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005853428385970665,0.9450463146163561,1.055071443701888,0,0.2960309988970311,-1.082637952204053,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008049668283406095,0.688912793634653,0.24298753553653984,0.0000005377373941667445,0.2730698878606305,-1.1495649758335569,0.000000000000000000000000000000000000000000000000000000000000000000000000019237664395367186,0.5691327441626971,-0.05414905582125362,0.1742294225134712,0.4973844984869166,-0.25635189525062074,0.0000012743095242524561,0.7515671350648127,0.3792787071786354,0.0000000000000008363170157336436,0.7462699499194201,0.34566371703236654,0.025834802306994573
ENSG00000141433,ADCYAP1,0.22008836718470265,-1.0517398012439159,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006985250421503938,0.28314503298957305,-0.6156812539368073,0.000000000000000000000000000000000000000000000000000000000000007221589220736084,0.18812025767897925,-1.1564938708138306,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005216761411918574,0.19139363759569844,-1.082960909761774,0.000000000000000000000000000000000000000000000010489141309130695,0.16220169089830555,-1.3198214700532231,0.000000000000000000000000000000000000000000000000000000014299320157933342,1.8786708341868326,3.0691507688145605,0,0.2939472331902961,-0.438826310260916,0.0000000011644850232257026,0.06337594338526811,-2.7047073460232305,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006275395652740676,0.25981250108305737,-0.5876364664935128,0.01720678647396662
ENSG00000120907,ADRA1A,0.9136785899238626,0.6741982050132658,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022563419231167328,0.4391792581585582,-0.770205556584967,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004240485300390713,0.5518194225250058,-0.29949807819553587,0.0000000000000004347275471523992,0.37626841832505836,-0.8600386029243172,0.0000000000000000000000000000000000000000000000000000000000002894749524633998,0.9176241726662567,0.49672245002041027,0.0000000000000000000000030789587876012077,0.36871402726179137,-0.9204179388864192,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009911699787647677,0.8854845156161445,0.443764565438027,0.00000000000000000000843158524396621,1.1300339582647403,0.8352753834896386,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000020516170597772982,0.7075744710347094,0.09296320926788315,0.5682032463814081
ENSG00000170214,ADRA1B,0.043661255028544246,-2.329680584402466,0,0.05890072439774824,-1.8665741847990978,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004111946622141257,0.05126793835646907,-1.8728393032583086,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000026650306054196055,0.11603565222082535,-0.5984073792364422,0.0000000002359230787626683,0.14033179999066886,-0.3086559066964347,0.0017514415041549095,0.03384710152509432,-2.467926386542257,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020104348268793443,0.07033437133533299,-1.338511175160971,0.00000000000000000000000000000000017686652698455107,1.8519575069074115,4.94269847187243,0,0.11332247387665267,-0.5770134587740294,0.08891902629005634
ENSG00000159723,AGRP,0.01098956759221862,-1.5654328257329988,0.0000000000000000000000000000000000000000002837584684100116,0.07523601476253129,3.1183438019214362,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018276876916649793,0.007855571199781551,-1.8765975486602562,0.00000000000000000000000005728446997661218,0.005997348317031422,-2.1731394482410575,0.00000000000000002925288739275863,0.009719951514505202,-1.4724386801253546,0.0000000020938602747801798,0.0073648785725899685,-1.9506182459912607,0.000000000000000000000003284288152549283,0.008126281947110186,-1.735618199344426,0.0000000000023356395998893655,0.004344318699796605,-2.6244047187221122,0.0000000000000000000019494019969360425,0.008291888332438,-1.2901027445060054,0.10198072998543097
