Barcode,Cluster
bpcohmae-1,1
bpdabfgm-1,2
bpdamblf-1,2
bpdbjnmm-1,2
bpdcgmak-1,2
bpddeofj-1,2
bpddnock-1,3
bpdekgpf-1,3
bpdgbgoc-1,2
bpdihkgn-1,3
bpdkkica-1,3
bpdkknep-1,2
bpdmadmk-1,2
bpdnihfp-1,3
bpdonhha-1,3
bpdpmjcp-1,2
bpehmimh-1,3
bpeipilf-1,1
bpejgppm-1,2
bpejlmbi-1,3
bpfagkop-1,3
bpfdddae-1,1
bpfebpdi-1,3
bpfemchh-1,3
bpfhiedf-1,2
bpfkicgj-1,2
bpfkifpl-1,3
bpfljdna-1,2
bpfnddmk-1,2
bpfobfod-1,1
bpfopdej-1,2
bpfopfmg-1,3
bpfpkilb-1,2
bpfpnpao-1,3
bpgddicj-1,3
bpgdepgd-1,3
bpggngkf-1,2
bpglmfnh-1,2
bpgmkami-1,1
bpgnmbnj-1,3
bphbahpc-1,2
bphdfdmd-1,1
bphembli-1,2
bphhgiih-1,3
bphhmcgd-1,2
bphhmcoa-1,1
bphiencf-1,3
bphkanlg-1,3
bphkmbho-1,1
bphlhcko-1,2
bphmiifi-1,3
bphmjcmp-1,3
bphnoffa-1,2
bphpgeln-1,2
bphphdna-1,2
bpiblpip-1,1
bpidfpif-1,3
bpiedfbp-1,3
bpiejhgf-1,3
bpigpcjp-1,2
bpiheidj-1,2
bpihijdk-1,2
bpihlekf-1,2
bpiicbop-1,3
bpijakfh-1,3
bpijpfno-1,3
bpilcobm-1,3
bpimmbgf-1,3
bpimooka-1,3
bpimpjfg-1,1
bpinbhco-1,3
bpiocbpm-1,3
bpiojaec-1,3
bpipilok-1,2
bpjaeeaa-1,2
bpjbilhe-1,1
bpjdniab-1,2
bpjffolb-1,1
bpjgckmi-1,1
bpjglona-1,1
bpjhemga-1,2
bpjjcafj-1,3
bpjjebel-1,2
bpjjljnh-1,1
bpjkahcn-1,2
bpjkcgmj-1,2
bpjmjmgd-1,2
bpjodhli-1,2
bpjpjeof-1,2
bpjpmkhc-1,3
bpkaffgc-1,1
bpkbjohj-1,3
bpkbmdpa-1,2
bpkcbhkl-1,1
bpkdeche-1,2
bpkdjgbm-1,2
bpkejpog-1,2
bpkfkepb-1,3
bpkhfabc-1,2
bpkjdkhd-1,1
bpkjleeo-1,3
bpkjpfpb-1,2
bpkmaled-1,2
bpkmfapd-1,3
bpkmhlpl-1,1
bpkneacn-1,1
bpkogaog-1,3
bplacfoh-1,3
bplcgkhg-1,2
bplfghan-1,3
bplglcim-1,2
bplhaopj-1,3
bplioacc-1,3
bplkkogi-1,3
bplmibig-1,3
bplmmbmb-1,2
bplmpbib-1,3
bplmpilf-1,2
bplpbojo-1,2
bplpckoe-1,2
bplpcnia-1,2
bpmakeoi-1,2
bpmbbeao-1,4
bpmbjmmp-1,1
bpmcjkop-1,1
bpmdciff-1,1
bpmegdjl-1,4
bpmephhp-1,1
bpmicndi-1,2
bpmjglbk-1,3
bpmjkmne-1,2
bpmkkfle-1,2
bpmljfhn-1,1
bpmlmegm-1,1
bpmnlbeb-1,3
bpmpiiob-1,3
bpnapgjo-1,3
bpnddmkn-1,3
bpndmggo-1,2
bpnedalj-1,3
bpnfenem-1,1
bpnhhlgg-1,3
bpniffae-1,3
bpnjddki-1,3
bpnkgkci-1,1
bpnkkhap-1,1
bpnlghid-1,2
bpnnekmj-1,1
bpnnfjho-1,2
bpnnoifa-1,1
bpnogkie-1,2
bpoaomkj-1,2
bpobjnee-1,3
bpocaoei-1,2
bpoccmmn-1,2
bpochjpe-1,1
bpocmnhj-1,1
bpofapnc-1,1
bpofdpml-1,1
bpofhcpo-1,1
bpogiebj-1,1
bpohjfni-1,2
bpoimdbf-1,1
bpokbmeo-1,2
bpokcedb-1,2
bpokllbn-1,2
bpolckho-1,3
bpolgpbm-1,3
bpomkaad-1,1
bpommdpf-1,2
bpondkok-1,2
bppbapgd-1,2
bppcnmpn-1,2
bppdfpph-1,1
bppdicic-1,1
bppfjofm-1,1
bppiaiaf-1,2
bppijpbh-1,3
bpplaphn-1,2
caabfjcn-1,2
caabglli-1,1
caabhhnp-1,1
caaccgic-1,1
caacedcc-1,2
caacehpl-1,1
caaefpml-1,1
caaeimcc-1,2
caaellgc-1,1
caafknkf-1,1
caagihif-1,1
caahhlmf-1,2
caaibjma-1,2
caajnajj-1,1
caanjcja-1,3
caaopdhl-1,1
caapiknh-1,4
cabbceff-1,1
cabblgkj-1,1
cabbnham-1,1
cabboghb-1,2
cabeoefn-1,3
cabigong-1,3
cabijahm-1,2
cabjmedb-1,2
cabljppa-1,1
cabmgiid-1,1
cabmmnec-1,3
cacamkcn-1,1
caccliem-1,3
cacdkflo-1,1
cacgioap-1,1
cachjgnf-1,1
cacibepg-1,3
caclohbg-1,1
cacndgff-1,1
caddacmb-1,1
cadeebmd-1,1
cadeikmf-1,1
cadenkhc-1,3
cadgfklj-1,2
cadijcpd-1,1
cadjdinp-1,1
cadmbfnb-1,1
cadpcbpb-1,2
cadpcglo-1,4
cadpmfan-1,3
caebemgk-1,1
caecnopi-1,1
caedikec-1,1
caegedgc-1,2
caegkgpl-1,2
caehpkgd-1,1
caeklhbb-1,2
caemiokl-1,1
caenfhnh-1,1
caepmlhc-1,1
cafagcom-1,2
cafakdem-1,1
cafancoe-1,3
cafbadgm-1,3
cafbokfb-1,2
cafcbkcb-1,1
cafclhbm-1,1
cafdiaki-1,1
cafgloci-1,2
cafjakng-1,2
cafjancp-1,1
cafmemkp-1,1
cafnajjf-1,2
cafnpdpl-1,1
cafomgjk-1,3
cagaddmh-1,1
cagaoaoc-1,2
cagcjadn-1,1
cagebndn-1,1
cagfafjm-1,2
caggncja-1,4
caghhcno-1,1
cagifmpg-1,2
cagipdkh-1,1
cagjjmai-1,3
cagjohmc-1,2
cagkoohd-1,2
cagkppbi-1,2
caglihkf-1,3
cagmaldn-1,2
cagnpcco-1,1
cahblobm-1,1
cahfidkb-1,1
cahgjpeg-1,1
cahibihm-1,1
cahiclpa-1,2
cahidkeg-1,2
cahkfpfh-1,2
cahkjkhm-1,1
cahkkhgl-1,2
cahmcemp-1,2
cahnllgi-1,1
cahofkaf-1,1
cahpbmel-1,1
caibamkk-1,2
caibnbnk-1,2
caideeag-1,2
caifnmkk-1,3
caihbipg-1,2
caihffpb-1,1
caihmnam-1,1
caiibhhc-1,3
caiideeb-1,4
caijedcf-1,1
caijoboa-1,1
caikiejn-1,2
caikkagg-1,2
cailfkek-1,2
cailnack-1,3
caindmfm-1,1
caiocdhf-1,1
cajaagej-1,2
cajcddpj-1,2
cajclhnh-1,1
cajcmchh-1,2
cajcmpmg-1,2
cajcnmac-1,2
cajiokij-1,1
cajjbakd-1,1
cajjfgfo-1,1
cajllfgl-1,1
cajmecmp-1,2
cajmhmge-1,4
cajmnhog-1,1
cajnlkim-1,1
cajobdpi-1,2
cajpdbdo-1,2
cajpkegm-1,1
cakbbdod-1,4
cakbekfe-1,1
cakdagbp-1,1
cakfoofa-1,2
cakghfkj-1,1
cakihgam-1,1
cakiobgm-1,1
cakkmefh-1,2
caklanje-1,4
caklcnfe-1,2
cakoofgg-1,3
cakpiclh-1,2
cakplole-1,2
calahkpm-1,2
calamnid-1,3
calbpofj-1,3
calecjan-1,2
caleioil-1,1
calepfmk-1,1
caljcjfo-1,1
caljhbhk-1,2
calkjppg-1,2
calkmclg-1,2
calmhnjb-1,2
camaggmi-1,2
cambfjfn-1,2
camdpini-1,2
camkknlb-1,2
camlmlgh-1,2
camommil-1,2
camphejf-1,3
canblieh-1,3
candhahe-1,2
canendde-1,1
canibgih-1,1
canieokg-1,2
canioakl-1,2
cankllfe-1,2
canlgide-1,1
canpbcig-1,2
caoddkbl-1,1
caodgghk-1,1
caodihll-1,1
caofjgic-1,1
caofkgmf-1,1
caogmgdl-1,1
caoicbne-1,1
caoiieke-1,1
caoljnll-1,4
caooccfm-1,3
caopnefe-1,1
capbgajk-1,1
capjeopf-1,1
capjpgdj-1,1
capkinee-1,1
capkmcla-1,1
caplfgbk-1,2
caplmmea-1,3
capmidej-1,1
capnphnp-1,1
capojedg-1,2
cappepig-1,2
cbaapogi-1,3
cbafoafa-1,1
cbaidche-1,2
cbajhmga-1,1
cbajpnoh-1,2
cbakpeeb-1,2
cbalhabo-1,2
cbalojfk-1,1
cbaoebnn-1,2
cbaohbap-1,4
cbapedbb-1,2
cbapgkel-1,2
cbbajgdc-1,1
cbbcjhdb-1,2
cbbdpkfd-1,1
cbbejhce-1,2
cbbgacob-1,1
cbbhddjm-1,1
cbbjdakc-1,1
cbbjodki-1,3
cbbkohjg-1,3
cbbmacfn-1,1
cbbmaici-1,3
cbbnkbkl-1,2
cbbojjak-1,2
cbbolkog-1,2
cbbookpk-1,3
cbbpbmcl-1,2
cbcadppm-1,1
cbcbekja-1,1
cbcdnhhb-1,1
cbcdodim-1,1
cbcecahg-1,2
cbcekipk-1,1
cbcekpff-1,2
cbcemfkc-1,1
cbcfmene-1,2
cbcgbkim-1,1
cbcggegj-1,4
cbcgnjam-1,1
cbcjfgim-1,1
cbckmham-1,2
cbclmacn-1,2
cbcmfhbn-1,2
cbcmodcd-1,2
cbcnanbf-1,1
cbcobdmb-1,3
cbcpekhe-1,1
cbcpjadc-1,2
cbdcdkab-1,2
cbdefgoi-1,1
cbdejanf-1,1
cbdfenfe-1,2
cbdlbjoc-1,1
cbdlcfli-1,1
cbdljamk-1,1
cbdmmopm-1,1
cbdnphpm-1,1
cbdonohm-1,2
cbebdneg-1,2
cbedepdg-1,1
cbefhdci-1,2
cbejhdjd-1,4
cbelfbkf-1,1
cbelgice-1,1
cbelicca-1,1
cbelpcnk-1,1
cbemnedf-1,4
cbenbkfm-1,1
cbenenfi-1,2
cbeniadk-1,1
cbfaggig-1,1
cbfaocll-1,1
cbfdelmf-1,2
cbfeekko-1,1
cbfeglhp-1,4
cbfgimno-1,2
cbfhkmpb-1,3
cbflbfho-1,3
cbflnggh-1,2
cbfnlkeb-1,1
cbfnniei-1,1
cbfobcid-1,2
cbfogjji-1,1
cbgahdbd-1,1
cbgdfifc-1,1
cbgdlfip-1,1
cbgeoean-1,2
cbgfnoch-1,1
cbgfodoj-1,1
cbggeadl-1,3
cbglmpgp-1,3
cbgmmkdc-1,1
cbgncpil-1,1
cbgobghm-1,2
cbgomoek-1,1
cbgpgmgb-1,1
cbhbfhjk-1,4
cbhcgdih-1,1
cbhchdhj-1,1
cbhdchmk-1,1
cbhdhbgb-1,1
cbheehog-1,1
cbhffmjm-1,4
cbhibala-1,1
cbhjbaek-1,3
cbhkdbhn-1,1
cbhkikhj-1,3
cbhkkcao-1,1
cbhnckdm-1,2
cbiaomlg-1,2
cbiehkog-1,2
cbiepeob-1,4
cbifahdh-1,1
cbifaoeo-1,2
cbifofln-1,2
cbiglfgm-1,2
cbihncmd-1,1
cbiicfhe-1,1
cbiiijch-1,3
cbijlgae-1,3
cbilpgom-1,1
cbimfhnb-1,1
cbjakgkm-1,1
cbjbddbh-1,2
cbjbfnla-1,2
cbjcofmg-1,4
cbjdakmf-1,4
cbjgdaad-1,1
cbjhmcoe-1,2
cbjkfebh-1,1
cbjlcjgd-1,1
cbjmafhe-1,1
cbjmoogj-1,1
cbjnjnll-1,1
cbjnopaj-1,1
cbjoopna-1,3
cbkajcec-1,1
cbkbmbpk-1,3
cbkchamh-1,1
cbkcjcni-1,3
cbkcoldh-1,2
cbkdflmm-1,3
cbkepfng-1,2
cbkfmija-1,2
cbkkkggg-1,3
cbkkmbnd-1,2
cbklcdcc-1,1
cbkmjjfk-1,2
cblaolkf-1,2
cblbbhfi-1,4
cblbfegn-1,2
cblbpifn-1,1
cbldglgn-1,1
cbldhkld-1,1
cblfjiel-1,2
cblhileo-1,1
cblkblin-1,4
cbllhpgb-1,2
cblllecf-1,1
cblmhepf-1,2
cblmjhob-1,1
cblpnmil-1,2
cbmacimn-1,2
cbmafcdm-1,2
cbmapfec-1,2
cbmaplkh-1,3
cbmbanmj-1,2
cbmcadfh-1,2
cbmcelfh-1,3
cbmcgenm-1,1
cbmddaka-1,1
cbmfgpfl-1,2
cbmfmkcb-1,3
cbmgbakd-1,1
cbmgjmii-1,2
cbmhdndl-1,2
cbmhoiak-1,3
cbmjgckk-1,3
cbmkakch-1,2
cbmkhjnh-1,1
cbmkpdog-1,1
cbmmefal-1,2
cbmnadgk-1,2
cbmnbcbh-1,1
cbmonone-1,3
cbmphjjg-1,3
cbmpmdha-1,2
cbnaifob-1,1
cbnbndgo-1,2
cbndioac-1,1
cbngaicl-1,1
cbnghnkh-1,1
cbnhopgd-1,1
cbnjbglg-1,2
cbnkgaen-1,1
cbnkkbco-1,1
cbnloall-1,2
cbnobabe-1,1
cboaalkg-1,1
cbobdgka-1,1
cbocalef-1,1
cbohmfpi-1,3
cbokdkca-1,3
cbolpjcg-1,3
cbonpkio-1,1
cboogmdd-1,2
cbpbhioh-1,1
cbpdcjgn-1,2
cbpdomii-1,1
cbpfbjng-1,1
cbpfikjc-1,2
cbpfohop-1,1
cbpgbdpp-1,2
cbpiimam-1,1
cbpildjg-1,1
cbpkalio-1,3
cbpkelek-1,1
cbpncoih-1,3
cbpnkdoa-1,3
cbpomfng-1,1
cbppjjea-1,2
ccabenjp-1,1
ccabjbjd-1,1
ccacdpja-1,1
ccacgmij-1,1
ccacohgd-1,1
ccadhlon-1,1
ccadphmi-1,1
ccafljge-1,1
ccaipgkj-1,1
ccajkmef-1,1
ccakppdm-1,1
ccaldoje-1,1
ccampnec-1,1
ccanalde-1,1
ccaoakol-1,2
ccaochhp-1,1
ccaofbnk-1,2
ccapmlcc-1,2
ccapphki-1,2
ccbamegl-1,1
ccbanfkd-1,3
ccbbiann-1,2
ccbcfeom-1,1
ccbcohje-1,1
ccbdjhmn-1,2
ccbdlamo-1,3
ccbdoobl-1,3
ccbeepio-1,1
ccbekihh-1,2
ccbfggpk-1,1
ccbfomkc-1,2
ccbgmien-1,2
ccbijplh-1,2
ccbipjnc-1,2
ccbjhmfp-1,1
ccbkcdeg-1,4
ccbkebnj-1,2
ccbmnalh-1,1
ccbocdng-1,1
cccaimee-1,2
ccccahai-1,3
ccccbphk-1,2
cccfhbij-1,3
cccfmihh-1,3
cccidnnd-1,2
cccjgjfi-1,1
ccckbnnh-1,2
ccclljdk-1,2
cccmbaja-1,2
cccmppnj-1,1
cccnlpgj-1,1
cccnoegb-1,1
cccodiin-1,2
cccogmbh-1,2
cccpdmdi-1,4
cccppbhn-1,4
ccdabnch-1,2
ccdaifhe-1,2
ccddbnbp-1,1
ccddgfgg-1,2
ccddnapi-1,1
ccdfccnf-1,3
ccdhepbi-1,3
ccdkejjf-1,2
ccdlbfap-1,2
ccdmdncn-1,2
ccdmiphp-1,4
ccdnanch-1,2
cceabebc-1,2
ccebojhk-1,2
ccebpaef-1,2
cceddnak-1,1
ccedhkhc-1,1
ccedjgij-1,1
cceghaib-1,1
cceiphpm-1,2
ccejaghf-1,2
ccelbgom-1,2
ccelifgg-1,1
ccelncei-1,1
ccelonnh-1,2
ccemkfhf-1,1
ccemknoh-1,2
ccencehd-1,1
ccenjoch-1,2
ccenljhc-1,2
cceobjhd-1,3
cceoiehj-1,2
cceomiop-1,3
cceopefh-1,3
ccfafhai-1,3
ccfbepgo-1,1
ccfcagbk-1,3
ccfcfcjk-1,3
ccfdkoim-1,1
ccfeobbg-1,1
ccffdpkk-1,2
ccfgefnl-1,2
ccfhdmfd-1,2
ccgabbko-1,2
ccgcoong-1,3
ccgeomkd-1,2
ccgfekng-1,1
ccgfhaof-1,2
ccgfjjja-1,2
ccghnnbm-1,2
ccgmbach-1,1
ccgnncno-1,2
ccgobfjp-1,2
cchbojck-1,2
cchdfgni-1,1
cchdilho-1,1
cchemlco-1,2
cchhhfan-1,1
cchkpife-1,1
cchlbafe-1,3
cchnjkih-1,3
cchogeei-1,3
cchpikfk-1,3
cciakkef-1,1
ccibklam-1,1
cciblloj-1,2
ccicjjnf-1,2
ccidneof-1,1
ccigbock-1,1
ccigefmk-1,1
cciiaoll-1,1
cciikgpk-1,1
ccikkiam-1,1
cciknpof-1,2
ccimddei-1,1
ccimklid-1,2
ccinllbm-1,1
ccjamlkk-1,1
ccjaocll-1,1
ccjbcmgm-1,2
ccjcfapn-1,3
ccjdcgkh-1,3
ccjdhkho-1,1
ccjeopko-1,1
ccjfbjab-1,1
ccjfikkp-1,2
ccjgpgma-1,1
ccjhcaln-1,3
ccjiancl-1,4
ccjiclbp-1,3
ccjilhlp-1,2
ccjkiigf-1,2
ccjkjeka-1,2
ccjoghkm-1,2
ccjoibmc-1,1
ccjokmlk-1,2
cckbbncb-1,1
cckbcgen-1,1
cckeagmi-1,1
cckeihon-1,3
cckekknn-1,1
cckffbdj-1,1
cckfkbgi-1,2
cckhbmnd-1,2
cckjbpja-1,2
cckkaben-1,1
ccklffbj-1,2
ccknfkna-1,1
cckobhie-1,2
cclaahcp-1,3
cclaicdl-1,2
ccldlglm-1,1
cclecjff-1,1
cclejmeg-1,4
ccleokhf-1,2
ccljcpbn-1,2
cclmhagn-1,2
cclpmhba-1,1
ccmbandk-1,2
ccmblail-1,1
ccmchoce-1,2
ccmcijmf-1,1
ccmdaika-1,2
ccmencjn-1,2
ccmfonam-1,2
ccmgikei-1,1
ccmgkopc-1,1
ccmipied-1,1
ccmjmkjm-1,2
ccmkidmg-1,2
ccmkkabf-1,1
ccmldeae-1,1
ccmlfmge-1,2
ccmmmhmd-1,2
ccmnlpbj-1,2
ccmnndcd-1,1
ccmobdgn-1,2
ccmobflp-1,1
ccmodpoa-1,1
ccnadhce-1,2
ccnbbmen-1,1
ccncejfp-1,3
ccnedkon-1,2
ccneeodd-1,4
ccnfjaob-1,1
ccnghgnp-1,4
ccnhenia-1,2
ccnhgmgp-1,1
ccnikgca-1,2
ccnkjaki-1,2
ccnlgdlf-1,4
ccnlnkhf-1,2
ccoanfpk-1,2
ccodelpf-1,4
ccofjegf-1,2
ccojejbd-1,1
ccojpdfd-1,2
ccokcjpe-1,4
ccoknbal-1,1
ccolobfl-1,1
ccolokim-1,1
cconklgc-1,1
ccpbhgok-1,2
ccpbmobl-1,1
ccpcgmjg-1,3
ccpdcalc-1,3
ccpdmofi-1,3
ccpfadob-1,3
ccpfhdak-1,3
ccpgeplp-1,3
ccpiabij-1,2
ccpmehlb-1,3
ccpmlckg-1,3
ccppapai-1,3
ccpppjgl-1,1
cdaapbjb-1,3
cdabncoc-1,3
cdachkhn-1,2
cdackfge-1,3
cdacpomg-1,4
cdadofmm-1,1
cdaeogdd-1,3
cdafigjj-1,3
cdagfadc-1,1
cdagiaio-1,2
cdaifjkn-1,1
cdajmcjm-1,1
cdakacap-1,2
cdakfdpa-1,2
cdalpmoa-1,1
cdapcmmb-1,2
cdbaleam-1,1
cdbdoccf-1,3
cdbeadka-1,3
cdbefnch-1,1
cdbenmfi-1,2
cdbfdkdi-1,1
cdbghjjm-1,2
cdbinmib-1,2
cdbkhgpm-1,2
cdblmjoo-1,4
cdbmghea-1,2
cdbnolec-1,1
cdbpcimm-1,2
cdcakfif-1,3
cdcbfdni-1,1
cdccbdia-1,1
cdceplpp-1,2
cdcgokad-1,1
cdchaohk-1,1
cdcjehei-1,1
cdcjhldo-1,3
cdckiigm-1,1
cdckomip-1,2
cdcmnhal-1,2
cdcoilgj-1,2
cdcopefd-1,3
cddaafli-1,1
cddabofp-1,1
cddakiha-1,2
cddbkagj-1,2
cddcfgjn-1,2
cddcgdce-1,2
cdddffip-1,1
cdddmdob-1,1
cddgjeca-1,1
cddgmnhc-1,1
cddhbpol-1,2
cddienng-1,3
cddkpocp-1,1
cddmkeao-1,3
cddmlnag-1,1
cddmmoge-1,1
cddnccha-1,3
cddnenhm-1,2
cddpffpg-1,1
cdebipif-1,3
cdeblkge-1,1
cdedgjpf-1,1
cdedhejl-1,2
cdedhpfa-1,2
cdeeefoi-1,1
cdeelaif-1,1
cdefbknm-1,1
cdegbhpn-1,2
cdehlghn-1,2
cdejkohd-1,1
cdejnjfe-1,1
cdekalhd-1,1
cdenpgjk-1,3
cdeokebf-1,3
cdepljpd-1,2
cdepobcm-1,2
cdfbdkld-1,3
cdfclnie-1,2
cdffihpd-1,1
cdffpcgg-1,1
cdfgaiin-1,1
cdfgfcae-1,1
cdfhjjdd-1,2
cdfkdcin-1,2
cdflldcg-1,2
cdfoflnj-1,2
cdfopjoc-1,1
cdgbekpm-1,1
cdgbjijh-1,1
cdgejejn-1,1
cdgfaipf-1,1
cdgfgjnb-1,2
cdghodlb-1,2
cdgpfhnb-1,2
cdgphhkk-1,1
cdhaamee-1,1
cdhadogp-1,2
cdhbpkop-1,2
cdhcahll-1,2
cdhdgjlo-1,2
cdhempph-1,2
cdhgfkjk-1,2
cdhgmjed-1,1
cdhgpkjm-1,3
cdhhbmki-1,3
cdhhjehf-1,1
cdhipbkg-1,3
cdhjbndo-1,3
cdhmbbgd-1,2
cdhpojee-1,1
cdibalbh-1,1
cdicgdpg-1,1
cdicpkhn-1,2
cdidffbf-1,1
cdidnbnj-1,2
cdieagba-1,2
cdiendop-1,2
cdifgalj-1,2
cdihkghb-1,2
cdikgcef-1,3
cdimgfhd-1,3
cdipjgjm-1,2
cdjaenbo-1,3
cdjbcmpp-1,3
cdjbpgoe-1,2
cdjcjmpk-1,3
cdjcofbk-1,2
cdjgfnjg-1,1
cdjiofli-1,1
cdjmdoha-1,1
cdjmlagc-1,2
cdjnhdbk-1,1
cdjnofap-1,1
cdjomanh-1,2
cdjpeohd-1,2
cdjplgjo-1,1
cdkagjad-1,4
cdkfhfif-1,3
cdkgaikd-1,1
cdkgjbjm-1,4
cdkgjmpj-1,1
cdkhnlnk-1,1
cdklibkf-1,1
cdkneflp-1,1
cdkodcei-1,2
cdkoilha-1,2
cdkpadkd-1,2
cdkpclfi-1,1
cdlcgiko-1,1
cdleafph-1,2
cdlehnph-1,2
cdlemgpd-1,2
cdlhaicl-1,2
cdlhmfaf-1,3
cdlijflg-1,4
cdljenak-1,1
cdllepoh-1,1
cdlnampk-1,2
cdlndhhf-1,1
cdlpngli-1,2
cdmailee-1,4
cdmdjaga-1,2
cdmdpcea-1,2
cdmeeifo-1,1
cdmgbimh-1,1
cdmhhapm-1,1
cdmljmib-1,1
cdmppcjf-1,2
cdnbahcg-1,1
cdnbghbb-1,1
cdndcaeh-1,1
cdndinkg-1,1
cdnegmni-1,1
cdnfdemh-1,2
cdnhfmgh-1,1
cdnkolhh-1,2
cdnlghel-1,2
cdnlhfch-1,1
cdnlkcoo-1,4
cdnlncdm-1,2
cdnppnhg-1,2
cdoaemhe-1,1
cdobglam-1,1
cdoddjmd-1,1
cdodfclh-1,4
cdodjmmh-1,2
cdodlngb-1,1
cdoedbff-1,2
cdoegiie-1,1
cdoellpo-1,2
cdofjogn-1,1
cdofmjcn-1,1
cdogdlmd-1,1
cdoifafn-1,2
cdojedie-1,1
cdokpmai-1,1
cdolchdm-1,3
cdolpolm-1,3
cdomgcia-1,2
cdoollmp-1,1
cdopbipf-1,2
cdopgfci-1,3
cdpblede-1,2
cdpbodch-1,1
cdpdkapb-1,3
cdpeflib-1,1
cdpilglm-1,2
cdpolgpa-1,2
cdppmfmi-1,2
cdpponfp-1,2
ceaahmlj-1,2
ceabinff-1,1
ceabkfbi-1,1
ceacipkb-1,2
ceacjlme-1,2
ceaepoom-1,1
ceagbajb-1,1
ceagdood-1,2
ceaglkcd-1,2
ceakalkj-1,1
cealinej-1,1
ceanakng-1,2
ceaomdkj-1,1
ceappjbp-1,2
cebbfldg-1,1
cebidnnh-1,1
cebijdkp-1,2
ceblidbi-1,2
cebmbfco-1,1
cebmekhm-1,2
cebnchae-1,2
cebnloag-1,2
cebookag-1,2
cebpdgde-1,2
cecbdige-1,1
cecbfohe-1,1
cecbjkpk-1,2
cecdbhjo-1,1
cecegdoc-1,2
ceceipph-1,2
cecejcgb-1,1
cecfglpi-1,2
cecgmmgj-1,2
cechdgml-1,1
cecheilg-1,2
cecjaion-1,2
cecjhobh-1,1
cecjnhop-1,1
ceclaoio-1,1
cecojbhp-1,1
cecomhip-1,4
cecoogdn-1,1
cecpdpnl-1,2
cedaiajk-1,2
cedapplo-1,1
cedbhhkl-1,2
cedbnddb-1,3
cedckhim-1,1
cedddojc-1,1
cedelgfh-1,1
cedffnfl-1,2
cedffpjm-1,4
cedfidbm-1,2
cedfpnmj-1,2
cedgcmjj-1,1
cedkcaag-1,2
cedkniam-1,2
cedlbhmh-1,1
cedmping-1,2
cednjfam-1,1
cedobold-1,1
cedohgna-1,1
cedoinco-1,1
cedpfohe-1,1
ceeahadp-1,3
ceebhbpc-1,1
ceedodhb-1,2
ceeepmne-1,1
ceegcikj-1,2
ceehgngh-1,1
ceehokjp-1,1
ceehpldp-1,3
ceejngaf-1,1
ceejnhca-1,2
ceekinfm-1,2
ceelhnje-1,1
ceenpahf-1,1
cefahgic-1,1
cefdgled-1,1
cefefank-1,1
cefgmjhf-1,2
cefhgcaa-1,2
cefiappd-1,3
cefjfced-1,2
cefjlmde-1,3
cefjnhgg-1,1
cefkeghp-1,1
cefkfchl-1,1
ceflijok-1,2
cefmdlbh-1,1
cefoaeda-1,2
cefodopi-1,1
cefofljm-1,1
cefpppgg-1,2
cegadhfh-1,2
cegajebg-1,2
cegbeknb-1,2
cegbnahg-1,1
cegebbgj-1,1
cegfjmii-1,2
cegfjpmn-1,1
cegfkaom-1,1
cegfolge-1,2
cegjobbk-1,2
cegkkbeb-1,2
cegledml-1,1
cegmlieh-1,1
cegngfme-1,2
cegngjpf-1,1
cehcabao-1,2
cehccboi-1,1
cehcfkki-1,1
cehdalgf-1,1
cehdmiag-1,1
cehemeil-1,1
cehgalfm-1,2
cehihcmf-1,2
cehkddlg-1,2
cehloapp-1,1
cehnblcl-1,1
cehncfdh-1,1
cehoecnh-1,1
ceiabmbk-1,1
ceiafhoa-1,1
ceiajhlh-1,3
ceiddnle-1,2
ceidlhjo-1,2
ceigbkka-1,1
ceihjooo-1,2
ceijgfch-1,1
ceikelko-1,4
ceilhphk-1,2
ceimpbll-1,2
ceiofcih-1,2
ceipmnpk-1,2
cejabkab-1,2
cejagjda-1,2
cejapoai-1,1
cejbcaek-1,2
cejbheah-1,2
cejcfmkn-1,3
cejdihph-1,1
cejdllde-1,2
cejdpdii-1,2
cejeocga-1,1
cejffkjl-1,1
cejgomnb-1,1
cejipaao-1,2
cejipdcj-1,4
cejlnldm-1,1
cejmaojo-1,3
cejmlpkn-1,3
cekaifea-1,2
cekcdhli-1,2
cekclikm-1,4
cekdpmgb-1,2
cekgljni-1,1
cekidjkk-1,2
cekieonm-1,4
cekjbdfd-1,1
cekjnldk-1,1
ceklnble-1,1
ceklogif-1,1
cekmkjke-1,2
cekphhep-1,2
celbhlid-1,2
celbjpik-1,2
celckogk-1,2
celcmgdb-1,2
celdgleg-1,1
celeglih-1,1
celfifgm-1,2
celgfelh-1,2
celgpgdp-1,4
celjbldm-1,2
celjffhm-1,2
celkocie-1,3
celmnfbi-1,1
celnaefj-1,2
celobdfi-1,1
cemaccnj-1,2
cemciemc-1,3
cemckgde-1,1
cemeaaep-1,2
cemfekpo-1,2
cemfoihp-1,2
cemiaikd-1,2
cemijglo-1,2
cemjgapi-1,1
cemjkhej-1,1
cemkomel-1,2
cemleipa-1,4
cemlifjb-1,2
cemllngi-1,2
cemlmjgn-1,1
cemmpooh-1,4
cempfnea-1,2
cenambmj-1,1
cencdfbb-1,2
ceneibfb-1,2
cenelalj-1,2
cenffodk-1,1
cenjlpnc-1,3
cenklcgb-1,3
cenkmphd-1,3
cenpebag-1,3
ceoakagf-1,3
ceodafgb-1,3
ceoeedaj-1,2
ceoihahc-1,4
