Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value,Cluster 9 Mean Counts,Cluster 9 Log2 fold change,Cluster 9 Adjusted p value
ENSG00000069431,ABCC9,0.3302585494363147,1.335570880369257,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013785851235498066,0.06139862574541876,-1.8476127744093223,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008,0.07655259193097244,-1.369991332774025,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015977991629650608,0.14397955425599596,-0.3333957810279746,0.00012099707621880306,0.06374576062655131,-1.611748020383275,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032547915916251234,1.05790718514492,2.901719432072632,0,0.0791131602819644,-1.2314245075081143,0.00000000000000000000000000000000000015087197326603439,0.10540175688074661,-0.7888743832366072,0.0000000000008877569195156785,0.23758645323870922,0.42295995454865,0.19722990328977602
ENSG00000123612,ACVR1C,0.4009075124170617,-0.9433691581513342,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007917152478453315,0.5274760835431298,-0.48092477337579637,0.000000000000000000000000000000000000000000008048553922670795,1.1154698720010625,0.8910026420589845,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003583857602220079,0.4317582372614014,-0.6940399840443672,0.000000000000000000000000003034995074829336,1.426419887182028,1.3018961656979064,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010505735964910628,0.36679055691851076,-0.9209888885689475,0.00000000000000000000000000001390984919321781,0.3993330947565822,-0.8115055873404755,0.000000000000000000000000000000000004129862618620183,0.6509634015517539,-0.06856722117082037,0.3648044005332724,0.5086786883444159,-0.41885578940928825,0.19075236181024663
ENSG00000151388,ADAMTS12,0.021682422678301696,-0.6796618460433148,0.000000000047855570704289244,0.02048104992232968,-0.794459902398807,0.0000000000000044298989536550236,0.055400892488884676,1.025321535696941,0.000000000000000000000014407008854722235,0.02814637902748793,-0.17022245443751238,0.37014508710397276,0.03211397623092525,0.029291139702027458,0.8229933435899949,0.10003378825050294,1.8050790591842456,0.00000000000000000000000000001485756492336404,0.02206557531673837,-0.5380491718720144,0.0038784607363220058,0.02258609076015999,-0.4876800749966277,0.03140903131181517,0.03350578186699745,0.2047184749717159,0.743232820267726
ENSG00000145536,ADAMTS16,0.01144484226003898,0.07064462695081808,0.6214134554290517,0.008370516055212999,-0.5150374961693709,0.00036785344540580053,0.010764032100421886,-0.03701594413389131,0.8357638415570979,0.0046910631712479885,-1.240296189853745,0.00006232309432461997,0.006654247327128654,-0.7902832207897834,0.00017206507832749366,0.0698241541919465,3.035176917099863,0.00000000000000000000000000000000000000000000000000000010183735819963961,0.0025115288978401398,-2.115826605210681,0.0000000015783407930026366,0.005108758624321902,-1.0762173484476847,0.003194468099120506,0.012183920678908165,0.45709933402681013,0.7430795026601793
ENSG00000156140,ADAMTS3,0.031050774570485502,-0.02502263539580074,0.7259458774564218,0.027604893373574788,-0.25028082510828575,0.00036300358651478393,0.05156197194957337,0.8928364441631516,0.0000000000000000000000000000000004337858886720962,0.017140423125713802,-0.9079168557995638,0.0000000004588099879920431,0.03886466192511374,0.3539463944774708,0.00005333141170978167,0.017099792863333834,-0.8858214227119303,0.000000999469496464047,0.01829828196997816,-0.8113238291617959,0.000000012879810050432313,0.0215105626287238,-0.5533613211449122,0.0008674845214373055,0.012183920678908165,-1.0561714562332796,0.13277338365733457
ENSG00000197381,ADARB1,0.6612897464513662,-0.4722433527605871,0.000000000000000000000000000000000000000000000000000000004353022421823445,1.2172867497315074,0.7447760569767219,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011816373479539637,0.6821987617211437,-0.37906895662404094,0.000000000000000000000000003829054388257282,0.8265292456725782,-0.05280094332211405,0.3240041850569025,0.7829831021588051,-0.14428761002532994,0.00018213434990063538,1.0730120021741982,0.34280925706484244,0.000000013101441384745088,0.7367749416735324,-0.22912105100717867,0.000010278548653414593,0.5654589151025768,-0.6189011675830848,0.0000000000000000000015719522199903264,1.0904609007622807,0.35147885731716805,0.0945530461396113
ENSG00000141433,ADCYAP1,0.5899164263655535,-0.7504151208771064,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005331663951917943,0.7873627974488654,-0.24525169943173858,0.000000000000004932003375913581,2.33082695097597,1.8855808874952833,0,0.8981581717874033,0.005564828450568993,0.9208078056248535,0.18882632270315805,-2.3932683626852547,0,0.45684946599873566,-0.9994984882267498,0.000000000000000000000000000000000000002062470125973655,0.8157087070342225,-0.14256241657060692,0.012639076352701673,0.628915074857312,-0.5280725014937409,0.00000000000010230287849140519,0.6792535778491302,-0.3971158420351998,0.17949687271415116
ENSG00000120907,ADRA1A,0.678287993183576,0.7094122942936285,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032230009865158967,0.4106005269211398,-0.2924007196215511,0.000000000000000000002588811941657758,0.35220214124387417,-0.5108067119761881,0.00000000000000000000000000000000000000021192435471830753,0.46658036003258835,-0.03904149517688338,0.5065946900408053,0.3512285328319212,-0.4983361650888778,0.0000000000000000000000000000001970097013451618,0.3229010885692873,-0.5869440496829039,0.00000000000000033178894940079403,0.7077129644270965,0.613303623552369,0.0000000000000000000000000000000028392375699788176,0.4097762180771884,-0.23296116149342483,0.0006507721604198531,0.43862114444069394,-0.12083981937271471,0.7480780369760622
ENSG00000170214,ADRA1B,0.04090203119937982,-0.4547473487485165,0.0000000000003684739884694043,0.0701698579947643,0.606425706434921,0.000000000000000000000000024282469972464008,0.04260449069118033,-0.34601325606740563,0.0000029759746551314396,0.03825020739632975,-0.47534220348914236,0.00003520036445194802,0.06731398020776523,0.4199378552123254,0.0000000117314341330796,0.03790454084705667,-0.4747774493944341,0.0008370989054916385,0.05489484590993448,0.07531236104246641,0.48652663856626305,0.03629907443597141,-0.5403932984864861,0.00011395850216469995,0.02741382152754337,-0.7906669574195258,0.16093576488909472
ENSG00000159723,AGRP,0.014728594469670418,-1.8665681179777112,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010486919022791994,0.02070367003018109,-1.3487793762394231,0.00000000000000000000000000000000000000000000000000000000000000000002009983684799083,0.01242003703894833,-2.0087965515121713,0.00000000000000000000000000000000000000000000000000000000000000000000000000023495736501325022,0.015336168059849192,-1.581021172068267,0.000000000000000000000005238104080517885,0.2431211233578455,3.8409378232919824,0,0.015389813577000451,-1.5423010839448787,0.000000000000002261601512107305,0.013454619095572176,-1.772078217847107,0.0000000000000000000000000004083152472533604,0.03199696191022665,-0.4791427803042936,0.002535754429794754,0.018275881018362247,-1.0658727222486188,0.12132731989599416
