Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value,Cluster 9 Mean Counts,Cluster 9 Log2 fold change,Cluster 9 Adjusted p value
ENSG00000069431,ABCC9,0.3057191312726421,0.40008050891248303,0.000000000000000000000000000000000000000000001357937546252971,0.09031032681535056,-1.7562446065540036,0,0.7317514828297064,1.8108168673543983,0,0.557184363258635,1.3823812740093868,0,0.15700581701435096,-0.702425055229045,0.000000000000000000000000000000000000000000000016414300233205827,0.1964950920569477,-0.3550626714333862,0.000000000013850310718841216,0.12892715357247025,-1.0224023669223574,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016157662223243359,0.06297566281362645,-2.078076416775035,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000033794104661595586,0.3646423973484539,0.5630733964196606,0.00018001353042093493
ENSG00000123612,ACVR1C,0.33553319025544037,-1.045333573984854,0,0.3777022853067777,-0.8869294163188536,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007267868446386687,0.37112754631554484,-0.7702814226283939,0.0000000000000000000000000000000000000000000000000000000000000000000000000000004322887282794482,0.350649235035125,-0.8735199703686566,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001299171789021475,0.4749397947943036,-0.3952957448260854,0.000000000000000000000011057415433317085,0.3652001639515557,-0.7848985931695168,0.00000000000000000000000000000000000000000000000000000000000000000119669614139962,1.6848769080934611,1.7868148217650588,0,1.5529855787317803,1.5752764917571702,0,0.3674911660777387,-0.7388702136419307,0.0000005003100572203153
ENSG00000151388,ADAMTS12,0.020504378629459953,-1.4284041862023669,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004315571322244752,0.0224730930736668,-1.3316778418066777,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003042952700058088,0.2156063560305463,2.6726630001218417,0,0.07785572752603821,0.8182151863989939,0.00000000000000000000000000000006748383894637621,0.07553313395265707,0.74074094620378,0.00000000000000000021613791218765108,0.03242169018939638,-0.5764949319864847,0.00000041518503436931694,0.028841118638201522,-0.7827406110809516,0.0000000000000000037528624996684574,0.01882580512031018,-1.413233767776374,0.0000000000000000000000000000000000000025627772888325278,0.08831183060782867,0.9210740514574587,0.0007929497662483089
ENSG00000145536,ADAMTS16,0.016965161305050356,-0.4459866808758921,0.000000321644914406663,0.022183739943962937,0.03761009638277368,0.6336718319373601,0.06415107921705096,1.8102045948269962,0.000000000000000000000000000000000000000000000000000000000000000000000000012423013178956725,0.02941974369822912,0.4947267598064924,0.000003472201179727093,0.013560102682895408,-0.7166225276362779,0.0000010923542276055606,0.017684558285125294,-0.30726090657026717,0.04987046761330416,0.012500541506076013,-0.8622193761419634,0.00000000002437648622111054,0.00821837177840952,-1.4755549370459091,0.0000000000000000000010768370586261539,0.029912071657490356,0.5255705579426762,0.22574412827343263
ENSG00000156140,ADAMTS3,0.045548188175010475,-0.05063415808285576,0.3437439136709056,0.042599210761957815,-0.1824906360694376,0.00022064154435221407,0.03681910532527925,-0.36817202687867834,0.00003792931781752636,0.10309701487292465,1.3460400114462945,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000043540472042487813,0.02868914286629111,-0.7472721926545542,0.000000000000003505557392261659,0.03761477476518713,-0.3296770822858175,0.0008519633005144896,0.050410680452607194,0.12096849639123963,0.0903160082064695,0.025610739960625017,-0.9286366725556938,0.0000000000000000000000012507681392895254,0.04700468403319913,0.04599458775113874,0.9508060998982211
ENSG00000197381,ADARB1,0.6057062692698817,-0.1987653290003829,0.000000000000000000000033634087337279785,1.0825665092653913,1.0355572416819054,0,0.8455970600317968,0.35444617233600506,0.000000000000000000000000000000031574085359828585,0.17720065914469596,-2.043433127455977,0,0.3881999644095016,-0.8482668660330149,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044898665845735916,0.5591688905391998,-0.2881463969629462,0.0000000000000005437304569327941,0.5282091557959571,-0.39060726459562245,0.000000000000000000000000000000000000000000007841221559896905,0.537634414248046,-0.35743547245285145,0.0000000000000000000000000000000031702222802843075,0.8304160845865179,0.3006459912113291,0.003594357974102518
ENSG00000141433,ADCYAP1,0.6215173379691463,-0.5784720419794871,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005111969636729506,0.820187521319476,-0.09248406433422085,0.00003873997748308303,0.34695794956827564,-1.3781093036937164,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011022702742166289,0.13763323573606318,-2.7717462140028046,0,0.4145357010250422,-1.1130823949297568,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002885068165620927,0.5645023287521741,-0.6390821918279994,0.000000000000000000000000000000000000000000000010622535191495239,3.168192797262154,2.4229497979061723,0,0.7267525276140047,-0.2647168969534189,0.00000000000008182515229667427,0.4087983126523682,-1.0746628383865824,0.0000000000004456453978804989
ENSG00000120907,ADRA1A,0.696264069070536,-0.008400725081367244,0.6951144301705754,0.6474758532340139,-0.14958078799597146,0.000000000000012383882465394644,0.407833709599949,-0.8263396414877777,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000067102192262405,1.8285436641192088,1.6719660816101274,0,0.6033685359066849,-0.2292967319369708,0.0000000000028832951767089233,0.7385408388597564,0.08378863161435818,0.019634986526175766,0.41047529755899276,-0.8366516120296245,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005817551844800857,0.24626446596466667,-1.594465584037474,0,0.5526611334812503,-0.33996325997365484,0.005658091610333022
ENSG00000170214,ADRA1B,0.07970932930626834,-0.816304726872481,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000014909314540619698,0.29211805960992354,2.1194420801187204,0,0.12050915761372075,-0.07988224722955728,0.20807836679359965,0.041443465035766236,-1.7164298969827239,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014135507171802832,0.05132666965922394,-1.3726582801834177,0.000000000000000000000000000000000000000000000000000000000000000000000000000009411067604700811,0.09586153419635378,-0.4260111705149856,0.0000000017617804163986476,0.036030972576336744,-1.929569612199816,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002946755902760358,0.047685668807283144,-1.4956298979959173,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004600295565105704,0.10967759607746463,-0.19559408794396438,0.41965845006977937
ENSG00000159723,AGRP,0.027775162045910105,-2.0233834243956688,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014215745309349077,0.037487305470522876,-1.6112238425408085,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006027850717674149,0.01987779919401579,-2.3258187703866438,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000008313579272512736,0.009977130471573354,-3.3627509853997464,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008051734041480664,0.02005998661353949,-2.3133140539771047,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000009244168166738284,0.026386483790504407,-1.8932833741544495,0.00000000000000000000000000000000000000000000000000054884563229337155,0.008415397223044636,-3.6155623551676244,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000044720389424059086,0.7997622489942939,5.004345169669733,0,0.008546306187854387,-3.2489818601106983,0.00000000006971557967463373
