Barcode,Cluster
dfobgdgk-1,2
dfobogeo-1,1
dfogajdb-1,5
dfogceji-1,2
dfogmalj-1,2
dfogoeen-1,1
dfoiclhn-1,2
dfoiglbc-1,2
dfoiihfi-1,2
dfoiolll-1,4
dfomjick-1,2
dfonglkl-1,2
dfoopock-1,2
dfpbakhf-1,1
dfpbopop-1,2
dfpckmgg-1,4
dfpdfdbb-1,2
dfpdikmf-1,4
dfpeiofg-1,2
dfpfaeoc-1,2
dfpfbfje-1,1
dfpffmpk-1,2
dfpghphm-1,2
dfphiaam-1,2
dfphiapg-1,2
dfpjkhij-1,4
dfpjmhho-1,2
dfpkdaab-1,2
dfploafi-1,2
dfpnfmob-1,2
dgaadgnl-1,2
dgabelpo-1,4
dgaegfll-1,4
dgagibgj-1,2
dgaiomfe-1,4
dgajnilo-1,2
dgakoggh-1,2
dgamggnd-1,2
dgangcfo-1,2
dganmdje-1,2
dgaompbf-1,1
dgbbbfnk-1,2
dgbbhigf-1,2
dgbcoimj-1,1
dgbdpefk-1,5
dgbeaicl-1,2
dgbeiani-1,5
dgbeidia-1,4
dgbemmio-1,4
dgbfildc-1,1
dgbhpchf-1,4
dgbicgfe-1,1
dgbiglln-1,2
dgbjcklk-1,5
dgbjkolk-1,2
dgbjndan-1,4
dgbkfdck-1,2
dgbklegi-1,5
dgbldfaf-1,4
dgbmbjhp-1,2
dgbnolkl-1,2
dgbohhje-1,5
dgcajkmi-1,4
dgcamlob-1,4
dgcccgdp-1,2
dgcckhfl-1,2
dgcdgjnh-1,3
dgceejfp-1,2
dgcekggg-1,4
dgceklll-1,2
dgcemcee-1,4
dgcfacdo-1,5
dgcgaidl-1,2
dgcjajni-1,1
dgckjgho-1,2
dgcknglj-1,2
dgclaofl-1,1
dgclgbcd-1,2
dgcmmkjc-1,1
dgcnhoid-1,2
dgcohnih-1,5
dgcpbfam-1,2
dgdadmpi-1,1
dgdbkpck-1,2
dgdbnnjo-1,5
dgddikaf-1,2
dgddkkag-1,2
dgddonch-1,2
dgdeimgd-1,4
dgdenghk-1,2
dgdfckfb-1,2
dgdhekap-1,2
dgdjglgb-1,1
dgdkhmgc-1,6
dgdkooef-1,4
dgdmdfmg-1,1
dgdncpog-1,1
dgdoefia-1,1
dgdohhio-1,1
dgdpcfjg-1,1
dgdpnfkc-1,4
dgeafdbe-1,6
dgeainkk-1,2
dgecfbhd-1,1
dgedjjoj-1,2
dgedlncg-1,2
dgedmkcp-1,5
dgeeghgp-1,1
dgeeifib-1,2
dgegeoeo-1,2
dgegimbg-1,6
dgegjioh-1,5
dgehmoga-1,4
dgehnmjc-1,2
dgeihbmc-1,1
dgeiphnp-1,4
dgejmmcp-1,2
dgekapal-1,4
dgeknkcc-1,3
dgelbghk-1,2
dgemjdam-1,2
dgeodkgh-1,2
dgeoeagg-1,2
dgfahpcm-1,2
dgfbbcke-1,4
dgfbjkkg-1,6
dgfccfhj-1,4
dgfdfjok-1,2
dgfdmkgb-1,2
dgfdooce-1,2
dgfegoip-1,1
dgfemnki-1,1
dgfepmbe-1,5
dgffdnkp-1,1
dgffnkln-1,1
dgfgbmol-1,4
dgfgckkn-1,3
dgfggiol-1,1
dgfiigno-1,2
dgfjbidc-1,5
dgfjdipo-1,1
dgfjoeii-1,1
dgfkpeij-1,2
dgflemna-1,4
dgflfmmh-1,5
dgfnlhcm-1,1
dgfoeddk-1,4
dgfogmch-1,1
dgfookam-1,5
dgfphmkm-1,1
dgfpkoce-1,1
dggadjfa-1,1
dggaeofa-1,2
dggafjdh-1,6
dggbejlc-1,1
dggbhcon-1,1
dggbmeok-1,3
dggcfpba-1,2
dggdbinb-1,4
dggdlgpg-1,1
dggdnmme-1,2
dggfapkd-1,1
dggfebon-1,1
dgggbdld-1,1
dgggiamj-1,2
dgggjcec-1,4
dggglpbp-1,4
dgggnbag-1,4
dgghdecm-1,1
dgghfbkk-1,1
dgghklck-1,3
dgghlejm-1,2
dggikhpd-1,1
dgginlgk-1,2
dggjdomm-1,1
dggjgeja-1,3
dggjmhpk-1,1
dggkkedk-1,1
dggklfag-1,1
dgglcdmf-1,4
dggliacp-1,1
dgglkfih-1,3
dggmjhkl-1,5
dggneodg-1,5
dggnollg-1,1
dggolgbd-1,1
dghaikab-1,2
dghbnfef-1,6
dghclied-1,3
dghcpdge-1,4
dghecfao-1,4
dgheened-1,1
dghendbi-1,1
dghfjiad-1,3
dghghalk-1,3
dghhelke-1,3
dghijoml-1,1
dghjnelp-1,1
dghjoiid-1,2
dghjpnfj-1,1
dghkdgag-1,3
dghkfdhm-1,1
dghlbbjm-1,3
dghmccgn-1,3
dghmgljo-1,4
dghmhhdc-1,2
dghmjihb-1,3
dghollik-1,2
dghonmio-1,4
dgiaccbo-1,5
dgiafocm-1,1
dgiagfbo-1,2
dgibdcgd-1,1
dgibggok-1,1
dgicacfk-1,6
dgidjhbd-1,1
dgifephi-1,3
dgigabbe-1,5
dgigikjg-1,2
dgihcfgm-1,4
dgihchhh-1,4
dgihekbo-1,3
dgihpjlh-1,1
dgiihlae-1,1
dgijbpki-1,4
dgijhoan-1,5
dgikhbpd-1,2
dgimahak-1,1
dgimjjpd-1,1
dgimlcad-1,1
dgimmnhg-1,5
dgimndjn-1,5
dginofcn-1,5
dgiolcfb-1,5
dgipmefi-1,1
dgjagpca-1,4
dgjaifpm-1,1
dgjbbjfp-1,2
dgjbdpmb-1,6
dgjbecfe-1,2
dgjbnada-1,2
dgjceiij-1,1
dgjdjphf-1,2
dgjdpdkl-1,1
dgjeghmm-1,1
dgjfeegg-1,5
dgjfhgfn-1,5
dgjhlnkp-1,5
dgjjkhmm-1,1
dgjkpahj-1,1
dgjlloej-1,3
dgjmlhno-1,2
dgjmnpcn-1,4
dgjnchpp-1,4
dgjnfoca-1,3
dgjngflo-1,1
dgjnhfbe-1,3
dgjopegp-1,1
dgjpclkn-1,5
dgjpdogl-1,2
dgjppbnm-1,2
dgkaggef-1,2
dgkajbfk-1,2
dgkaljkd-1,1
dgkcfddg-1,1
dgkcieec-1,4
dgkddbfh-1,4
dgkdieea-1,4
dgkdkalh-1,2
dgkdnhjd-1,1
dgkflifb-1,2
dgkgfeoa-1,1
dgkhdjll-1,1
dgkjchel-1,1
dgkjofmi-1,2
dgkmgifa-1,1
dgkmkppg-1,2
dgknhjbe-1,2
dgkpcmmp-1,4
dgkpjhhi-1,2
dglagnmg-1,2
dglbemij-1,2
dglbpfnc-1,5
dglegkca-1,2
dglejjog-1,1
dglemacl-1,4
dglfpcno-1,4
dglgomgb-1,2
dgliijke-1,5
dglincmi-1,1
dgljnnbe-1,2
dglkdcpo-1,1
dgllapjk-1,2
dglldjfl-1,1
dgllejlh-1,2
dglndbfj-1,2
dglnhhop-1,4
dglogjae-1,4
dglolhjh-1,4
dgmaooan-1,2
dgmbalin-1,1
dgmdflif-1,6
dgmdgnah-1,5
dgmebkoa-1,4
dgmebnko-1,1
dgmejajj-1,1
dgmenmcc-1,1
dgmgchmb-1,1
dgmhdddf-1,3
dgmhfcmo-1,1
dgmicodb-1,3
dgmjnnnk-1,2
dgmjonne-1,3
dgmmbaeo-1,1
dgmmfhed-1,6
dgmmkbgf-1,2
dgmniddl-1,4
dgmnkaam-1,5
dgmnmpen-1,3
dgmolpmm-1,1
dgmpnpon-1,1
dgmppaha-1,3
dgnbgcdi-1,5
dgnegjnk-1,5
dgnehiag-1,2
dgnfijib-1,5
dgnfjaaa-1,4
dgnhafna-1,4
dgnhcpee-1,4
dgnhihnj-1,2
dgnhncai-1,1
dgnjedjd-1,5
dgnkjnfh-1,1
dgnkkeen-1,2
dgnmfgpi-1,1
dgnogigh-1,1
dgnpkgkh-1,1
dgoblilb-1,3
dgoccijf-1,2
dgocljgd-1,3
dgodamhm-1,4
dgoeddnb-1,2
dgoelbeo-1,1
dgoenaln-1,1
dgofjnne-1,5
dgoghmkg-1,2
dgohgpge-1,2
dgojkdkd-1,2
dgojodhn-1,2
dgoliffe-1,6
dgolmilf-1,2
dgolpdae-1,1
dgonjhkg-1,2
dgooobgh-1,2
dgopicpm-1,1
dgpadmih-1,2
dgpaeokf-1,2
dgpcimgm-1,1
dgpcjcld-1,2
dgpclaio-1,1
dgpddkfe-1,2
dgpdklcf-1,2
dgpecfbj-1,2
dgpfjnoo-1,1
dgpfnfla-1,4
dgphebkb-1,4
dgphlppa-1,5
dgphpkgi-1,5
dgpihfmk-1,1
dgpijbba-1,2
dgpjplji-1,1
dgplkmfp-1,1
dgpmdlnb-1,6
dgpnoolk-1,1
dgpoalpe-1,4
dgpokmnm-1,2
dgpolegm-1,2
dgpolndd-1,2
dgponjfj-1,2
dgppfooe-1,2
dgpphpjb-1,1
dhacccfg-1,2
dhacilgo-1,4
dhagjekb-1,2
dhahldjk-1,2
dhaihmjf-1,2
dhaijcae-1,4
dhaipoof-1,2
dhakmgjo-1,4
dhaknnaa-1,2
dhalcoeg-1,1
dhalnpcl-1,2
dhamahbo-1,6
dhambkdm-1,1
dhamkpnn-1,2
dhanlpdi-1,2
dhaoidpb-1,4
dhapdoee-1,2
dhbbcpfd-1,2
dhbbobmp-1,1
dhbceibb-1,4
dhbcjkdc-1,2
dhbckhoh-1,1
dhbdhbpm-1,4
dhbeipkn-1,2
dhbgbold-1,2
dhbgpenj-1,2
dhbhpbdn-1,2
dhbibhge-1,2
dhbinjja-1,2
dhbjdjem-1,2
dhbjgkae-1,2
dhbjgncn-1,2
dhbjmbkk-1,2
dhbjphkc-1,2
dhblcdbi-1,2
dhbljikg-1,4
dhbmjdgo-1,4
dhbncjmd-1,5
dhbngeib-1,5
dhbobnna-1,2
dhbomgcc-1,2
dhbonpbb-1,5
dhbpapdp-1,2
dhbphjed-1,2
dhcapoap-1,2
dhcbfpkp-1,2
dhcdfgop-1,4
dhcdgcei-1,4
dhcdplfi-1,2
dhcedfpa-1,1
dhcelhof-1,6
dhcfhjch-1,1
dhcfikek-1,1
dhcgkoel-1,1
dhchaalf-1,6
dhchflnf-1,3
dhchkpmo-1,2
dhchmeeb-1,1
dhciahce-1,1
dhcialhn-1,2
dhcjflii-1,1
dhckfgcf-1,1
dhckipki-1,1
dhcmgchn-1,1
dhcnahbc-1,6
dhcndnde-1,6
dhcnkmpj-1,1
dhcpkjol-1,2
dhdanpoe-1,1
dhdbeidi-1,5
dhdeiohl-1,6
dhdejilh-1,4
dhdfafam-1,2
dhdfodjo-1,2
dhdgijco-1,2
dhdjeifa-1,4
dhdjhocd-1,1
dhdjjjpj-1,1
dhdjmkcp-1,1
dhdlabmm-1,6
dhdmfflp-1,4
dhdnofji-1,2
dhdocnlb-1,1
dhdojjli-1,1
dheaaheb-1,1
dheajcnb-1,1
dhecciln-1,1
dhecghkl-1,1
dhechene-1,1
dhecjlok-1,1
dhecjpal-1,2
dhedgigk-1,4
dhedhdpd-1,4
dhedlool-1,1
dhednlbn-1,1
dheehplm-1,1
dheekplb-1,3
dhefcnce-1,2
dhehgjkc-1,1
dhehpolf-1,1
dheihbpp-1,1
dheijnng-1,2
dheikpoh-1,2
dhejjmop-1,1
dhelcgec-1,4
dhelgklm-1,3
dhelibko-1,4
dhelmpnd-1,3
dhemjokj-1,3
dhenjnli-1,2
dhenkklp-1,2
dheoicok-1,1
dheppfna-1,3
dhfacdfd-1,3
dhfajgac-1,2
dhfcmahm-1,3
dhfeipdg-1,6
dhfeocki-1,4
dhfghjej-1,5
dhfhmlhp-1,1
dhfioacg-1,2
dhfjcnbf-1,1
dhfjnadc-1,1
dhfkbmgj-1,5
dhfkdbjj-1,2
dhfkmapo-1,1
dhfljjpn-1,4
dhfmiffi-1,1
dhfnehnj-1,1
dhfpmfcl-1,1
dhfpmgna-1,6
dhgamohb-1,2
dhgapmnb-1,1
dhgbdjeo-1,1
dhgciold-1,2
dhgdbjif-1,1
dhgdeeoj-1,1
dhgdoeon-1,2
dhgebfhb-1,2
dhggmifp-1,2
dhghojam-1,2
dhgjnimn-1,1
dhgleobn-1,4
dhglhkbe-1,6
dhgpfpnm-1,1
dhhafcdg-1,2
dhhcehjp-1,1
dhhcjage-1,6
dhhdciem-1,1
dhhfbipi-1,1
dhhfidjn-1,1
dhhggpcm-1,1
dhhidkgb-1,4
dhhjpdkl-1,3
dhhkanbm-1,1
dhhklahi-1,1
dhhlbmnk-1,2
dhhlhlgd-1,2
dhhmkkfn-1,5
dhhmklkl-1,5
dhialeja-1,1
dhiamjib-1,1
dhiclcip-1,2
dhidfilg-1,4
dhifanim-1,5
dhigbean-1,6
dhiicgkm-1,5
dhiidhfa-1,5
dhiikmij-1,1
dhiinomi-1,1
dhiipjkn-1,2
dhijfjlj-1,2
dhijpoad-1,4
dhilacml-1,1
dhilbgea-1,2
dhilhkpe-1,3
dhiljadd-1,2
dhimajgl-1,2
dhimkeee-1,2
dhinoimp-1,1
dhiolkgc-1,5
dhioomba-1,4
dhjanpdl-1,3
dhjbahag-1,1
dhjbakbc-1,1
dhjcekdo-1,3
dhjcnpgn-1,1
dhjdlpnl-1,1
dhjdokkc-1,5
dhjggcha-1,3
dhjgmaof-1,3
dhjgpkoh-1,3
dhjhdmlh-1,5
dhjiaajh-1,6
dhjjjgjf-1,3
dhjjmlka-1,1
dhjjnpce-1,5
dhjkhapf-1,1
dhjkpmho-1,1
dhjmdddi-1,3
dhjmechd-1,2
dhjmnnic-1,1
dhjpfmld-1,1
dhjpniin-1,1
dhkadohd-1,4
dhkafmjd-1,1
dhkaiafc-1,2
dhkaklbh-1,1
dhkbgmdg-1,1
dhkcaebi-1,1
dhkcfofe-1,1
dhkdopho-1,3
dhkecple-1,1
dhkfnhho-1,1
dhkifgjg-1,1
dhkifmge-1,1
dhkkaepg-1,1
dhkkepkp-1,6
dhkkoakj-1,1
dhknabjo-1,3
dhknhekh-1,5
dhknhkfl-1,2
dhknmfjp-1,2
dhkockbc-1,1
dhkpbdfb-1,1
dhkpdnpo-1,1
dhkpinea-1,1
dhlaknjp-1,1
dhlbijgj-1,6
dhlbjiim-1,2
dhlblkdo-1,6
dhlcmbia-1,4
dhldjbkf-1,6
dhldppjh-1,1
dhlekpbf-1,5
dhlgcjjk-1,1
dhlgndph-1,2
dhlhcbip-1,2
dhliikbb-1,4
dhlknojp-1,2
dhlldodh-1,3
dhlmabff-1,1
dhlnkdlm-1,4
dhlpehmd-1,2
dhmajbbg-1,3
dhmapjff-1,1
dhmcdncc-1,1
dhmcmief-1,1
dhmehjai-1,4
dhmfcihi-1,1
dhmfhenf-1,1
dhmfhpce-1,1
dhmfjfji-1,6
dhmjllaf-1,1
dhmlcejo-1,4
dhmmabpo-1,1
dhmmappk-1,1
dhmmjfkg-1,5
dhmoegck-1,1
dhmomlak-1,1
dhmpkfke-1,2
dhmplglg-1,4
dhmplobb-1,1
dhnaefdl-1,2
dhnbbnij-1,1
dhndncko-1,2
dhnefjmj-1,1
dhnhkclp-1,1
dhnhodjc-1,6
dhnilchk-1,1
dhnillah-1,1
dhnjbcin-1,6
dhnjkffe-1,1
dhnjpijk-1,1
dhnkbjfb-1,1
dhnkjclo-1,1
dhnldcpl-1,2
dhnlonjo-1,1
dhnmebpo-1,1
dhnmkoli-1,1
dhnmmkkc-1,1
dhnmnpmo-1,1
dhnnhdjl-1,1
dhnnolhb-1,2
dhnohbhi-1,1
dhnokpce-1,4
dhnpnmbg-1,1
dhoabakl-1,1
dhoahcbf-1,1
dhodmcad-1,1
dhoefnln-1,1
dhoekjjj-1,3
dhofagec-1,3
dhofnkkd-1,1
dhofnpll-1,3
dhogbljj-1,3
dhohifjj-1,1
dhoiaaik-1,1
dhojoodi-1,4
dhomljjk-1,1
dhomnaic-1,1
dhonniif-1,1
dhoofogn-1,5
dhoohljo-1,2
dhopdoej-1,6
dhopihib-1,5
dhpaidjl-1,1
dhpanlla-1,6
dhpccbjn-1,1
dhpcpkom-1,3
dhpeaieo-1,1
dhpeakkk-1,1
dhpfbdab-1,3
dhpfigae-1,5
dhpgemdl-1,5
dhpgpgig-1,1
dhphibka-1,4
dhpiekhd-1,5
dhpkehfe-1,2
dhpkhcdm-1,6
dhpladle-1,6
dhpllmcm-1,2
dhpmmgfa-1,2
dhpmpdjd-1,2
dhpnampa-1,2
dhpnfpjm-1,4
dhpnkpcj-1,2
dhponnaj-1,4
dhppckim-1,2
dhpphddk-1,1
diaabkjj-1,1
diaccgld-1,3
diaceike-1,2
diadcnhj-1,3
diadjoan-1,1
diaeblhi-1,1
diaepdho-1,1
diaglcke-1,1
diagphpi-1,1
diahoege-1,4
diaiobfa-1,1
diakcpla-1,2
diakgnkk-1,1
dialnigc-1,1
diamoddi-1,1
dianflgc-1,1
dianipmh-1,1
diaphgnj-1,6
dibceknm-1,4
dibekhep-1,6
dibgjdfa-1,5
dibgllcb-1,5
dibgnkfn-1,3
dibhbmej-1,6
dibhnhep-1,2
dibjhgak-1,3
dibkkphh-1,1
dibklanp-1,1
dibknkel-1,1
diblaiom-1,3
diblpdcf-1,2
dibncank-1,1
dibnohjd-1,4
dibpfckk-1,1
dibpmmoc-1,2
dicalaec-1,4
dicanboh-1,3
dicapnna-1,5
dicbcbmp-1,1
diccmiob-1,1
dicegflk-1,1
diceliap-1,5
dicengjh-1,1
dicfmlli-1,2
dicgejni-1,5
dickcjgd-1,4
dickjkjo-1,1
dickkhmg-1,2
dicmfpoi-1,4
dicmjphe-1,2
dicnkofi-1,1
dicopkph-1,4
dicpdklp-1,1
dicpifal-1,2
didadkec-1,3
didajehm-1,1
didblhoa-1,1
didcfjlo-1,1
diddmlal-1,1
didjfadd-1,3
didjmmac-1,6
didkjnmo-1,3
didklhid-1,1
didlfmlj-1,3
didlogdm-1,6
didmonfm-1,6
didndbcd-1,4
didnkaha-1,2
didnkhie-1,2
didognlg-1,2
didpffla-1,1
dieaegnb-1,1
dieanmgk-1,1
diebfcog-1,1
diebkaad-1,1
dieccjkg-1,5
diedjcad-1,2
diegddbg-1,1
diehafnk-1,1
diehdgkj-1,2
dieiolfc-1,3
diekihnm-1,1
diemakif-1,2
diencgge-1,1
diendnlp-1,2
dienmkek-1,4
diephmai-1,2
difclnel-1,2
difeejfp-1,1
difeeklp-1,1
diffedbe-1,1
diffeopi-1,1
difffagl-1,3
difhcola-1,1
difheakl-1,3
difildoh-1,5
difkdbog-1,1
difkdloj-1,5
diflgkda-1,1
difmmleo-1,5
difnmheh-1,1
difokcek-1,4
difpkhoi-1,5
digafmcp-1,1
digdichc-1,2
digfakog-1,2
digfhdlg-1,1
digfjhjd-1,1
dighejnk-1,1
dighgjdo-1,2
diglbkha-1,1
digljcjd-1,1
digmmcni-1,5
digngbhg-1,6
digoigpd-1,4
digopilk-1,1
digpofkh-1,3
dihbblca-1,2
dihbhjpb-1,2
dihdmhoo-1,6
diheknoc-1,6
dihgfmde-1,3
dihgkkng-1,3
dihhhcei-1,3
dihhhdnb-1,1
dihholog-1,5
dihhpbbj-1,2
dihianme-1,4
dihiddkl-1,1
dihjfkmj-1,2
dihjhaeb-1,6
dihjmpfc-1,2
dihkpbcc-1,4
dihlglli-1,4
dihlnake-1,2
dihmlnlm-1,3
dihocjli-1,4
dihompji-1,3
dihpbfdb-1,3
dihpidbf-1,1
dihpmijg-1,3
diicebnk-1,4
diidkfpl-1,1
diidkihi-1,4
diieaodg-1,4
diiedaka-1,3
diiefaad-1,3
diiehine-1,2
diifinac-1,2
diiggjoa-1,1
diigmdki-1,2
diiifnoa-1,1
diiigkfj-1,1
diiikagl-1,1
diijkfof-1,4
diijphaa-1,1
diikojfe-1,4
diippnom-1,1
dijaacmp-1,3
dijagidl-1,1
dijahmfc-1,3
dijaolfe-1,1
dijeiopn-1,1
dijelinj-1,3
dijfdjjm-1,2
dijhdnpm-1,1
dijikifp-1,2
dijjfkdj-1,1
dijkebng-1,2
dijkllal-1,1
dijkmpfl-1,1
dijmllaf-1,5
dijnokoe-1,1
dijnpnbj-1,3
dijokmmi-1,1
dijplalb-1,5
dijponfl-1,1
dikbjpai-1,6
dikbolha-1,1
dikcfffg-1,6
dikckoab-1,1
dikcmobj-1,3
dikdfccd-1,2
dikdfdne-1,5
dikeofjf-1,3
dikfaaie-1,3
dikfbcdi-1,6
dikfbmgp-1,1
dikfeeim-1,1
dikfinjc-1,3
dikgabek-1,1
dikgdpip-1,2
dikgjklm-1,2
dikhmgmj-1,1
dikhmkgc-1,1
dikhmobe-1,3
dikihmek-1,3
dikkdmbk-1,4
dikkdmmp-1,5
diklebpk-1,5
dikmgmol-1,6
diknhdcd-1,1
dikocdgi-1,1
dikpgmbh-1,3
dikpmhll-1,1
dilcaafh-1,1
dildhmfc-1,2
dildpnjf-1,1
dileegbp-1,3
dilfbcpp-1,1
diljenhl-1,1
diljkdkh-1,4
dilkbdhi-1,1
dilkemcf-1,4
dilkkkaf-1,1
dilkmngm-1,1
dilmipcm-1,1
dilmoifd-1,1
dilmpkdk-1,3
diloblen-1,1
dilomdij-1,1
dilpehjo-1,1
dilplkeb-1,3
dimcdbem-1,1
dimdcann-1,1
dimdgjdh-1,4
dimdpcla-1,1
dimegkkg-1,1
dimfeefb-1,2
dimfolhc-1,3
dimgleni-1,2
dimgobhf-1,4
dimhaihk-1,4
dimhbajg-1,5
dimhelml-1,3
dimhfmcl-1,2
dimjdege-1,6
dimjgdkg-1,1
dimjidef-1,1
dimjjchj-1,2
dimkmgkn-1,4
dimlmpcp-1,1
dimlpnil-1,3
dimmphbo-1,3
dimndppi-1,1
dimokeke-1,2
dimpbpco-1,3
dimpegno-1,1
dinaejmo-1,2
dinbdlno-1,6
dinbnikh-1,4
dinbnoee-1,1
dincmdgb-1,1
dindijih-1,2
dinepnlm-1,2
dinfpicc-1,4
dingmldm-1,1
dinhcmji-1,1
dinhngce-1,1
dinilmnk-1,3
dinkfngo-1,1
dinknhej-1,1
dinmikjl-1,6
dinnhfmc-1,2
dinnhlff-1,6
dinnldgp-1,2
dinocclp-1,5
dinpmohb-1,5
dioaahem-1,4
diobedea-1,5
diodaejk-1,4
diodfpmb-1,1
diodkgna-1,5
diofnkhc-1,1
dioganae-1,3
diohhflc-1,1
diohimnp-1,1
diohjcbd-1,4
diohjohc-1,3
dioibinb-1,1
dioiiaog-1,1
diokdfem-1,2
diolbche-1,1
diololmg-1,1
diomkfhe-1,4
diomknbe-1,1
dioolepd-1,6
diooohin-1,4
diopjnmn-1,1
dipblale-1,6
dipbnedh-1,1
dipbpaph-1,3
dipdcfdd-1,5
dipdpccj-1,2
dipeahhe-1,2
dipfcmhc-1,5
diphamml-1,4
diphgmfb-1,3
dipimnii-1,1
dipkajcf-1,1
dipkelmo-1,1
dipkgmlj-1,3
dipkhaff-1,1
dipkkdke-1,2
dipmchcd-1,6
dipmnbhd-1,2
dipnhjdg-1,4
dipoddgl-1,2
dipofmli-1,1
djadhcmp-1,1
djaekdol-1,4
djaemldf-1,1
djaficoo-1,1
djagdcaa-1,3
djahecpp-1,3
djaifjna-1,4
djakabaj-1,4
djanopij-1,4
djapbiap-1,2
djbakfjg-1,1
djbakflk-1,6
djbapgfb-1,2
djbcfmgl-1,6
djbfkifp-1,4
djbhpiap-1,1
djbifidh-1,1
djbikalm-1,4
djbjcoom-1,1
djbjlghf-1,2
djbkcnnl-1,5
djbkldjd-1,6
djbkodnp-1,1
djbkpdcm-1,1
djbkpgff-1,1
djblochn-1,2
djbmfldo-1,1
djbmhjbe-1,3
djbmlpih-1,1
djbncgge-1,1
djbndfhj-1,1
djcaknmn-1,1
djcanjhd-1,4
djcbpokk-1,2
djccmdpn-1,1
djccmgnk-1,1
djcdeddf-1,3
djcechpm-1,1
djcggieh-1,1
djchkmdi-1,1
djciahib-1,3
djcifbfl-1,1
djcjggci-1,2
djckpdoj-1,2
djckpffj-1,1
djclndgj-1,1
djcmdohj-1,1
djcmgijk-1,1
djcmkplb-1,4
djcncebj-1,1
djcnnahi-1,1
djcoiolh-1,5
djcombpf-1,1
djconfen-1,1
djcpbcoh-1,6
djcpphdc-1,5
djdalhih-1,4
djdbajkd-1,5
djdbbfkl-1,2
djdchhbj-1,2
djdckpag-1,2
djdenlok-1,4
djdgfacd-1,2
djdgnfea-1,4
djdgomff-1,4
djdhhhfj-1,2
djdhmjmk-1,1
djdiehdn-1,6
djdimdhf-1,2
djdjgkgm-1,4
djdncnlo-1,1
djdnmdpi-1,1
djdnmjon-1,2
djdoedeg-1,4
djdonokk-1,4
djdoopgn-1,3
djeaompb-1,1
djeeckfk-1,1
djeedeej-1,1
djefdpii-1,4
djefinal-1,3
djegcpfh-1,4
djeghhbd-1,1
djegigjk-1,6
djeglpin-1,3
djehfieb-1,1
djehkidd-1,2
djeihnbh-1,1
djeimkji-1,3
djeinlnc-1,4
djeioboe-1,2
djejcejk-1,6
djekjbde-1,2
djelidif-1,4
djemppfg-1,1
djengnkp-1,1
djenppjh-1,1
djepipfp-1,6
djfbcidl-1,5
djfbdpnh-1,2
djfclidn-1,5
djfdkbkb-1,2
djfeemoi-1,2
djffajcl-1,5
djfgkion-1,1
djfhmmig-1,3
djfjkakn-1,1
djfjlogp-1,1
djfkcnnh-1,1
djfkdilf-1,1
djfpefoj-1,4
djgaekii-1,1
djgaipim-1,3
djgbgkli-1,2
djgcipdp-1,2
djgdapop-1,2
djgegalm-1,2
djgfffcm-1,1
djgflaga-1,1
djgflfbd-1,6
djggfonj-1,3
djgghpbo-1,3
djggkahm-1,5
djgheeji-1,1
djgigeck-1,4
djgjanfm-1,1
djglejoc-1,3
djglmifm-1,1
djglncdg-1,3
djgmlbfi-1,1
djgmllao-1,2
djgniecd-1,2
djgohfen-1,5
djgolaem-1,5
djhapdcl-1,5
djhcplcn-1,3
djhdfmgc-1,6
djhfdhkk-1,2
djhgjkfp-1,6
djhgmmbp-1,4
djhgpkag-1,4
djhhejla-1,1
djhhmcih-1,4
djhiihpg-1,1
djhilbpe-1,1
djhildah-1,2
djhjbhln-1,3
djhjdkmn-1,1
djhjjnpo-1,1
djhoihpj-1,1
djibehdc-1,1
djicjljc-1,1
djicmofi-1,5
djicncei-1,1
djidbiak-1,4
djidiljc-1,2
djidmahe-1,1
djieglca-1,1
djieikoo-1,2
djihaedi-1,4
djihhcjj-1,3
djiionnh-1,3
djiloido-1,1
djilonho-1,1
djimlphc-1,1
djimpgeo-1,1
djinldaa-1,1
djionepn-1,1
djipcofp-1,4
djipfhei-1,1
djjahbgb-1,5
djjajnme-1,6
djjakapg-1,5
djjbfeid-1,1
djjceknb-1,1
djjcfnnj-1,1
djjckjhg-1,1
djjdhdoc-1,3
djjepked-1,3
djjfldke-1,2
djjgbmol-1,1
djjgchdb-1,3
djjgejik-1,2
djjghkii-1,1
djjhjjcf-1,1
djjiimdj-1,2
djjijimd-1,2
djjjnmcc-1,2
djjlkkdb-1,2
djjmahbd-1,1
djjobeod-1,1
djjpfajh-1,1
djkajkad-1,4
djkbfofe-1,5
djkbhild-1,1
djkbkoad-1,1
djkcamjf-1,4
djkcmlgo-1,1
djkdbogh-1,2
djkdcege-1,2
djkdjdhg-1,4
djkfjimo-1,2
djkfnack-1,4
djkgojpl-1,1
djkhlejl-1,2
djkhljga-1,3
djkiagjp-1,1
djkikmci-1,1
djkipmfo-1,2
djkjegnh-1,1
djkjkhed-1,4
djkkfigb-1,1
djklgkig-1,2
djkmbbhh-1,1
djkplgdo-1,1
djlacnci-1,1
djlafehn-1,4
djlahdgl-1,5
djlbhkcc-1,1
djlckofg-1,1
djlcmlfh-1,1
djldhfoj-1,1
djlepjjj-1,2
djlfbkbl-1,1
djlgfgji-1,3
djlgghlj-1,3
djlggjag-1,4
djlgmldd-1,4
djlhihgl-1,2
djlikipl-1,2
djljidhb-1,1
djllbkng-1,1
djlmefpf-1,4
djlnidka-1,1
djloeiid-1,1
djlphmbi-1,1
djmacjlo-1,1
