Barcode,Cluster
aamngceb-1,1
aamnifgo-1,1
aampnggo-1,1
aanabhpo-1,1
aanafmao-1,1
aanahmih-1,1
aanaijco-1,1
aanbadcn-1,1
aanbhiic-1,1
aanbmkeh-1,1
aancgikm-1,1
aancklnj-1,1
aancoakb-1,1
aandldhb-1,1
aaneimmk-1,1
aanhnohb-1,1
aaniajce-1,1
aanikklh-1,1
aanimjjf-1,1
aanmeilh-1,1
aanmnjng-1,1
aannpckp-1,1
aanojafm-1,1
aanojfbf-1,1
aanomipn-1,1
aanpnedd-1,1
aaoaonio-1,1
aaocaefb-1,1
aaodibgb-1,1
aaoeojcg-1,1
aaogelbd-1,1
aaoghkbb-1,1
aaoghmdh-1,1
aaogjbgp-1,2
aaogmfnk-1,1
aaojdmhg-1,2
aaokppkh-1,1
aaolgdjf-1,1
aaomclik-1,1
aaomedhl-1,1
aaomhfpl-1,1
aaomkolm-1,1
aaongikb-1,1
aaonjdhp-1,1
aaooaidd-1,1
aaooddbb-1,1
aaoofbgj-1,1
aaopfdla-1,1
aaophjbb-1,1
aaopmhpg-1,2
aapacfdc-1,1
aapahnkg-1,1
aapajiod-1,1
aapbfcbg-1,1
aapbodog-1,1
aapcblbc-1,1
aapfiehp-1,2
aapfnkic-1,1
aapfnkoo-1,1
aaphahop-1,1
aapifieb-1,1
aapjajhm-1,1
aapjmfae-1,2
aapjmjgp-1,2
aapjnkam-1,2
aapkbffm-1,1
aaplhofi-1,1
aapmenlk-1,1
aapmjcca-1,1
aapnpcgj-1,1
aapodjaf-1,1
aappidoh-1,1
abaajnoi-1,1
abaampek-1,1
abackkpe-1,1
abadkoim-1,1
abafhnbj-1,1
abaficjh-1,1
abagflkl-1,1
abakhojo-1,1
abamgedm-1,1
abaojedo-1,1
abaokdgh-1,1
abapcknc-1,1
abapenog-1,1
abbaicad-1,1
abbcelij-1,1
abbciadf-1,1
abbcjdmj-1,1
abbeccme-1,1
abbejchg-1,1
abbffjen-1,1
abbfimdj-1,1
abbfkhpk-1,1
abbfkpgl-1,1
abbflgkf-1,1
abbfmieg-1,1
abbgkcjo-1,1
abbhcpeh-1,1
abbhdgig-1,1
abbhhjaf-1,1
abbhpepj-1,1
abbiecjc-1,1
abbigdfo-1,1
abbijoch-1,2
abbiloif-1,1
abbjghem-1,1
abbjgiga-1,1
abbjhhad-1,1
abbkdlkl-1,1
abbkjoan-1,1
abbleeab-1,1
abbllojn-1,1
abblnkoc-1,1
abbnhdli-1,1
abbojljd-1,1
abbomihd-1,1
abbpbjhl-1,1
abbpccgb-1,2
abbpfccg-1,1
abbpljaj-1,1
abbpofdg-1,1
abcacbee-1,1
abcbmfie-1,1
abcchdmi-1,1
abcddopc-1,1
abcdfnne-1,1
abcdgcbk-1,1
abcdjnap-1,2
abcecckb-1,1
abceiflo-1,1
abcejfle-1,1
abcejnjc-1,2
abchgifa-1,2
abciknao-1,2
abcildgm-1,2
abcjkmmm-1,2
abcjlidc-1,2
abcjnmhn-1,2
abckanin-1,2
abckdddj-1,2
abclamni-1,2
abcldhad-1,2
abcmbhbb-1,2
abcmkini-1,2
abcmonlo-1,2
abcnbiij-1,2
abcnjkab-1,1
abcobghc-1,1
abcpajbh-1,1
abcpamkp-1,1
abcplbpn-1,2
abcpoaod-1,1
abdaldjc-1,1
abdamknb-1,1
abdbbbam-1,1
abdbllof-1,1
abdbnfhb-1,1
abddmnpd-1,2
abdejeia-1,1
abdejgij-1,1
abdejobf-1,1
abdemjpc-1,1
abdepaig-1,1
abdgamdo-1,1
abdgbihm-1,1
abdgibnd-1,1
abdgknen-1,2
abdhofef-1,1
abdifokb-1,1
abdjmdjc-1,2
abdkpadd-1,1
abdldenf-1,1
abdlidla-1,2
abdlncad-1,2
abdmpdkc-1,1
abdnidfk-1,1
abdnjajl-1,1
abdnmggo-1,1
abdplbap-1,1
abeamdgi-1,1
abeamdmc-1,1
abeaojpi-1,1
abebcjbc-1,2
abebkddj-1,1
abecfjdp-1,1
abedhchh-1,1
abednomp-1,1
abeecfbn-1,1
abeeipjh-1,1
abeelilo-1,1
abefmmkm-1,1
abeghbcd-1,1
abehnlfl-1,1
abekdplc-1,1
abekidpe-1,1
abekmkek-1,1
abemjbop-1,1
abeogfhl-1,1
abeoihci-1,1
abeomphn-1,2
abeoppgn-1,1
abepedpl-1,1
abepficc-1,1
abfafmnh-1,1
abfaodap-1,2
abfchfje-1,1
abfdaeal-1,1
abfdcfmo-1,1
abfdllmb-1,1
abfdmnni-1,1
abfeedkh-1,1
abfeepna-1,1
abfeppfm-1,1
abffnihj-1,1
abfhohid-1,1
abfimjme-1,1
abfinkhl-1,1
abfkelee-1,1
abfloobj-1,1
abfmpdhc-1,2
abfoelok-1,2
abfpclkj-1,1
abfpdhan-1,1
abfpippo-1,1
abgaghoe-1,1
abganach-1,1
abgapcck-1,2
abgbcihd-1,1
abgcigpg-1,1
abgcpnde-1,1
abgelkag-1,1
abgficgj-1,2
abgfmbli-1,2
abggadie-1,1
abggbmcf-1,1
abgipndb-1,1
abgjabkb-1,1
abgkalpa-1,1
abgldpca-1,1
abgmdjcn-1,1
abgmfojk-1,1
abgmfooc-1,1
abgmknea-1,1
abgmlhla-1,1
abgmnjpi-1,1
abgmolme-1,1
abgobodl-1,1
abgokcfj-1,2
abgpjmnc-1,1
abhajdln-1,1
abhaodle-1,1
abhbkmgc-1,2
abhcbgef-1,2
abhchhpl-1,2
abheijpi-1,2
abhejfjb-1,2
abhepkoo-1,2
abhgfifo-1,2
abhhljed-1,2
abhicdee-1,2
abhigmap-1,2
abhiilbb-1,1
abhijlho-1,2
abhinphd-1,1
abhjbgoa-1,1
abhjgjag-1,1
abhjhkfj-1,1
abhlcmcb-1,2
abhlglpk-1,1
abhljcfl-1,1
abhljimf-1,2
abhljmlp-1,1
abhlnkcn-1,1
abhmmjig-1,2
abhpnpik-1,2
abibpcel-1,2
abicahmd-1,1
abicemhj-1,2
abicgdok-1,1
abickddo-1,1
abickioj-1,1
abicplnm-1,2
abidjfnp-1,1
abifmdpd-1,2
abigmpnf-1,1
abihhjah-1,1
abihnken-1,1
abiihben-1,1
abiiimho-1,1
abiiipkg-1,1
abiilile-1,1
abijainh-1,1
abijgfpf-1,2
abijinoo-1,2
abikhphd-1,1
abikolli-1,1
abilclma-1,1
abimfjle-1,1
abinaebm-1,1
abinafga-1,1
abinahhd-1,1
abinclkb-1,1
abinefli-1,1
abinnjjl-1,1
abiokbme-1,2
abipamio-1,2
abjajnao-1,1
abjbjklp-1,2
abjbngad-1,1
abjbocii-1,1
abjbpjap-1,2
abjcennj-1,2
abjdhdop-1,1
abjebdbd-1,2
abjfiepn-1,2
abjfjpgl-1,1
abjfkbjf-1,1
abjfnkln-1,2
abjfnmhh-1,2
abjgmjdk-1,2
abjhmagf-1,2
abjkkkno-1,2
abjlbocb-1,2
abjlfkon-1,1
abjmbcih-1,2
abjmcagi-1,2
abjobhka-1,2
abjpcpep-1,2
abjpkggk-1,1
abkapcpb-1,2
abkbekej-1,2
abkbomne-1,1
abkciaid-1,1
abkdhgkp-1,2
abkemcdh-1,1
abkeoeja-1,1
abkgdldo-1,1
abkgodlf-1,1
abkhibke-1,1
abkhinab-1,1
abkhomho-1,1
abkialai-1,1
abkiinmj-1,2
abkiljli-1,1
abkjbanb-1,1
abklbhkm-1,1
abkodfdm-1,2
abkogabd-1,2
ablahmmj-1,1
ablalhjk-1,1
ablbcefc-1,1
ablbipbf-1,1
ablbjijp-1,2
ablcjdip-1,1
ablclcom-1,1
ablddmia-1,1
abldokce-1,2
abldonfd-1,1
ablemjin-1,1
ablfapbm-1,1
ablffihd-1,1
ablfhdpd-1,1
ablfjokn-1,2
ablflhob-1,2
ablgegad-1,2
ablglgim-1,2
ablglihp-1,2
ablgmadh-1,1
ablhfdle-1,2
ablhnpma-1,2
ablialdf-1,2
abligonn-1,2
ablihaoo-1,1
abljbpjl-1,1
abljdpbb-1,2
abljfbpa-1,2
abljfcfe-1,2
abljhefn-1,1
abljknkm-1,1
abljpefh-1,1
ablkdjoj-1,1
ablkkhgo-1,1
ablkknaa-1,2
abllfhhm-1,2
abllhkmk-1,1
abllllgj-1,1
ablllmfj-1,2
ablmnakg-1,2
ablnacii-1,1
ablndpbk-1,1
ablokkem-1,1
ablpdkgp-1,1
ablpkhfp-1,1
abmacchh-1,1
abmbjdjf-1,2
abmcdicg-1,1
abmdjicf-1,1
abmdllaf-1,1
abmffijl-1,1
abmfohei-1,1
abmgallj-1,1
abmhbjba-1,2
abmhkhco-1,1
abmiapgp-1,2
abmiclgj-1,2
abmidcnk-1,2
abmimako-1,2
abmimngp-1,2
abmjkckd-1,2
abmkglcf-1,1
abmlhpdo-1,2
abmlpica-1,2
abmnbfdh-1,2
abmncjhe-1,2
abmobdhm-1,2
abmpcfff-1,2
abmpcflm-1,2
abmpfoli-1,2
abmpjlho-1,2
abmpodcm-1,2
abnakand-1,2
abnamemp-1,2
abncjnij-1,1
abnckkpl-1,2
abndcjle-1,1
abndjaaf-1,2
abndlgam-1,1
abneanec-1,2
abnenpol-1,1
abnfanoo-1,2
abnfebpf-1,2
abnfkoao-1,2
abnghbkf-1,2
abngnmjb-1,2
abnhbmag-1,2
abnhceog-1,2
abnhefpk-1,2
abnianai-1,2
abnimahc-1,2
abnjbjbl-1,2
abnjdkcc-1,2
abnjhhkm-1,2
abnjieke-1,2
abnkmdkk-1,2
abnkmnhp-1,2
abnleglo-1,2
abnlnaed-1,2
abnmbmio-1,2
abnnbola-1,2
abnnfdfo-1,2
abnohfjj-1,2
aboaogmg-1,2
abobbehg-1,2
abochble-1,2
abodbhki-1,2
abodcnfl-1,2
abodglhm-1,2
abodolef-1,2
aboebjkb-1,2
aboekkhp-1,2
aboglink-1,2
abohdidj-1,2
aboheiae-1,2
abohhdge-1,2
abohhlfd-1,2
aboiekfh-1,2
aboiolmb-1,2
abojgmco-1,2
abokcdpj-1,2
abokecal-1,2
abokmnhj-1,2
abokpfok-1,2
aboldpco-1,2
abolfeia-1,2
abolhaio-1,2
abolniag-1,2
abolocam-1,2
abombmhj-1,2
abomcchf-1,2
abomdnej-1,2
abonmfli-1,2
aboofgif-1,2
abooiplb-1,2
abookemi-1,2
abopjipf-1,2
abopmfbl-1,2
aboppoph-1,1
abpbbghe-1,2
abpbeffd-1,2
abpbiopc-1,2
abpbnoip-1,2
abpcohni-1,2
abpcppoc-1,2
abpeakid-1,2
abpeiika-1,2
abpfkooo-1,2
abpfmfam-1,2
abpgbmkc-1,2
abpgfija-1,1
abpgfndf-1,1
abpghago-1,2
abpgikof-1,2
abphbjai-1,2
abpheinh-1,2
abpihahm-1,2
abpjinfc-1,2
abpjlloi-1,2
abpjnlnl-1,2
abpkbbbh-1,2
abpkccpk-1,2
abpkfjce-1,2
abplfhpj-1,2
abplflld-1,2
abplhifj-1,2
abpmbcig-1,2
abpmmcpb-1,2
abppdhch-1,2
abppkoee-1,2
acaackpj-1,2
acaagknc-1,2
acaakdja-1,2
acabdclf-1,2
acabkgba-1,2
acacpphp-1,2
acadlhgc-1,2
acaebipf-1,2
acaecank-1,2
acaeokee-1,2
acafcggm-1,2
acafobfm-1,2
acagdhdc-1,2
acahicco-1,2
acahlhoa-1,2
acaiiebe-1,2
acajjfeh-1,2
acajldih-1,2
acaleacd-1,2
acamajlh-1,2
acamgdig-1,2
acamkbln-1,2
acamklja-1,2
acanbpji-1,2
acancopp-1,2
acaoijnb-1,2
acapdnij-1,2
acapibgj-1,2
acapobkg-1,2
acapoelg-1,2
acbamdmb-1,2
acbanikj-1,2
acbbmmeh-1,2
acbccekf-1,2
acbdbdje-1,2
acbdeibo-1,2
acbdfakg-1,2
acbeelia-1,2
acbfghjf-1,2
acbfhcae-1,2
acbgbakn-1,2
acbhmfbe-1,2
acbiepfg-1,2
acbifcng-1,2
acbigdmo-1,2
acbipejc-1,2
acbkakbd-1,2
acbkoppb-1,2
acblaekb-1,2
acblhalp-1,2
acblhbpc-1,2
acblinno-1,2
acblpoep-1,2
acbmajni-1,2
acbmambn-1,2
acboagao-1,2
acbocgac-1,2
acbodlnn-1,2
acbpbell-1,2
acbpkacf-1,2
acbppmge-1,2
accaabjf-1,2
accagfgo-1,2
accaglnp-1,2
accajkfc-1,2
accaobde-1,2
acccgpjg-1,2
accganfo-1,2
acchgekk-1,1
acchphje-1,2
accibbia-1,1
accibnpk-1,2
accippkf-1,2
accjandc-1,2
accjmffh-1,2
accjoeab-1,2
acckcfea-1,2
acckjgkb-1,2
accleekh-1,2
accmaabj-1,1
accmgepc-1,2
accnpbae-1,2
accofmml-1,2
accoljhe-1,1
acdagmmh-1,2
acdaiboo-1,2
acdajidb-1,2
acdciiop-1,2
acdcinio-1,2
acdcllaf-1,2
acdfgdec-1,2
acdgbiic-1,2
acdgpeom-1,2
acdhfckg-1,2
acdhhemb-1,2
acdhicnc-1,2
acdhongo-1,2
acdhpgen-1,2
acdifcig-1,2
acdipnbp-1,2
acdjhpdc-1,2
acdlcfbk-1,2
acdmjlop-1,2
acdnkoka-1,2
acdoefin-1,2
acdohifo-1,2
acdonide-1,2
acdpakdl-1,2
aceaagad-1,2
aceafpoa-1,2
aceapckd-1,2
acebamdi-1,2
acebhjcj-1,2
acebkddl-1,2
acecfahh-1,2
acecflkb-1,2
acecjjoo-1,2
aceclblk-1,2
acedbbod-1,2
acedlmgf-1,2
aceefljp-1,2
aceejado-1,2
aceekkjn-1,2
acefiddo-1,2
aceflnpn-1,2
acegljip-1,2
acegpkbh-1,2
acehhhjn-1,2
aceigcpg-1,2
acejeapb-1,2
acejgjeo-1,2
acejmdda-1,2
acekadgk-1,1
acekjpmk-1,2
acellmij-1,1
acemjkle-1,2
acemkbai-1,1
aceobacj-1,1
aceondaj-1,1
acepgmgd-1,2
acepjdph-1,1
acfanbce-1,1
acfbpndl-1,1
acfcbcpf-1,1
acfcghki-1,2
acfcgkae-1,1
acfcgnjd-1,1
acfdafkp-1,1
acfdenil-1,2
acfdkjlc-1,1
acfdniki-1,1
acfeclep-1,1
acffefjk-1,1
acffjold-1,1
acffkdlf-1,1
acffklic-1,1
acffmimj-1,1
acfgeoob-1,1
acfhfldl-1,1
acfjdmcd-1,1
acfkdlob-1,1
acflaleo-1,1
acflnboj-1,1
acfmcddg-1,1
acfmdokg-1,1
acfmlpng-1,1
acfngpjh-1,1
acfnhkof-1,2
acfnleae-1,2
acfnmpob-1,1
acfoaomc-1,1
acfobknk-1,1
acfpfogc-1,1
acfppjlp-1,1
acgahidm-1,1
acgbgpjk-1,1
acgbkjok-1,2
acgbmnog-1,1
acgbpiia-1,2
acgbplbi-1,2
acgcomkp-1,1
acgcplbg-1,1
acgddphm-1,1
acgegpfh-1,1
acgfaeng-1,1
acgfhipe-1,1
acggffgi-1,1
acghihed-1,1
acgipfkl-1,1
acgjmlgb-1,1
acgkchok-1,1
acgkdhgj-1,1
acglfdki-1,1
acglmgma-1,1
acgojlcb-1,2
acgopidg-1,1
acgpbpeh-1,1
acgphfee-1,1
acgpjkle-1,1
achajlbm-1,1
achbcbom-1,1
achbpoij-1,1
achcfcik-1,1
achchgkl-1,1
achcpeff-1,1
achdlagb-1,1
acheicba-1,2
achemaok-1,1
achfkaha-1,1
achfmeop-1,1
achgbdjb-1,1
achgeaco-1,1
achhammg-1,1
achhecgi-1,1
achhhdbf-1,1
achhiaok-1,1
achiaplc-1,1
achjfjhb-1,1
achkhbml-1,1
achkminl-1,1
achkoibe-1,1
achlgmjd-1,1
achlobkk-1,1
achmaocn-1,1
achnailf-1,1
achnfgba-1,1
achnflbj-1,1
achocodd-1,1
achofcmo-1,1
aciandne-1,1
acidande-1,1
acidkljb-1,1
acidkmeg-1,1
acidolkf-1,1
acieelmg-1,1
aciehnlj-1,1
acifjbdi-1,1
acigcobk-1,1
acigjcdn-1,1
acihdkji-1,1
acihfmco-1,1
acihpmki-1,1
aciiefnj-1,1
aciimdcb-1,1
aciimiph-1,1
acijohmn-1,1
acijpood-1,1
acilgiea-1,1
acillanl-1,1
acilmlhf-1,1
acimmkdi-1,1
acinhbfo-1,1
acioibec-1,1
aciokpfm-1,1
aciopnkp-1,1
acipoljf-1,1
acippmba-1,1
acjamnhb-1,1
acjbbika-1,1
acjbdkld-1,1
acjblepg-1,1
acjbnbbb-1,1
acjchpip-1,1
acjcnlid-1,1
acjegjac-1,1
acjencjl-1,1
acjffaab-1,1
acjfpeld-1,1
acjgfoff-1,1
acjgmhfl-1,1
acjhdhmm-1,1
acjillal-1,1
acjjfacf-1,1
acjkaihp-1,1
acjkndlg-1,2
acjkppmk-1,1
acjlcjmc-1,1
acjlhdck-1,1
acjmdpaj-1,1
acjmogpo-1,1
acjnahen-1,1
acjnaiie-1,2
acjpecnm-1,1
acjpgigg-1,1
ackagemo-1,1
ackapafk-1,1
ackddbdl-1,1
ackebdge-1,1
ackfbkil-1,1
ackgcjnc-1,1
ackhanek-1,1
ackjcefk-1,1
ackjgaif-1,1
ackjleih-1,1
ackjmocc-1,1
ackkkfpd-1,1
ackmafna-1,1
ackmmlaa-1,1
ackojgdh-1,1
ackoklia-1,1
ackpmkal-1,1
aclbajij-1,1
aclcbfbk-1,1
aclcdlei-1,1
aclckbgf-1,1
aclckkmc-1,1
aclcmglm-1,1
acldaaba-1,1
acldhnec-1,1
aclehglg-1,1
acligmjm-1,1
acljabkl-1,1
acljfali-1,1
aclkcffd-1,1
aclklgic-1,1
aclknbjh-1,1
aclkpcej-1,1
acllaibh-1,1
acllkjpf-1,1
aclmcbeb-1,1
aclmccaf-1,1
aclmcnni-1,1
aclmecgb-1,1
aclmifln-1,1
aclmjhki-1,1
aclnaibj-1,1
aclngahi-1,1
aclnldaa-1,1
aclocpll-1,1
aclpfdmg-1,1
aclpoboo-1,1
acmacfen-1,1
acmbbkab-1,1
acmbeiaf-1,1
acmbhone-1,1
acmdcphb-1,1
acmdiiel-1,1
acmdjomj-1,1
acmdneop-1,1
acmefakl-1,1
acmfanak-1,1
acmgkcjg-1,2
acmhlkid-1,1
acmiefpf-1,1
acmjkohd-1,1
acmjmema-1,2
acmkcdhk-1,1
acmkgekl-1,1
acmkkfge-1,1
acmljafh-1,1
acmlpkgh-1,1
acmmceao-1,1
acmmdnff-1,1
acmncaoh-1,1
acmnnkpk-1,1
acmoahki-1,1
acmoncjp-1,1
acmphlpe-1,1
acnaacmb-1,1
acnaanmn-1,1
acnacibg-1,1
acnbdkfm-1,1
acncddna-1,2
acnciehf-1,1
acncjaoc-1,1
acncmhlc-1,1
acnconoo-1,1
acndkheg-1,2
acnegcop-1,2
acnekoeo-1,1
acnfblod-1,1
acnfeidd-1,1
acnfgdoh-1,1
acngdphp-1,1
acngegmg-1,1
acnibcgd-1,1
acnibkii-1,1
acnilpeb-1,1
acnkfeaa-1,1
acnkfeap-1,1
acnlfpgg-1,2
acnljaem-1,1
acnlkkin-1,1
acnmhoec-1,1
acnoeodc-1,1
acnokmim-1,1
acnpbmjl-1,1
acoeiicj-1,1
acoeplbl-1,1
acofnbnl-1,1
acofppjd-1,1
acogbmga-1,1
acohknfp-1,1
acohnmph-1,1
acohobci-1,1
acohpojk-1,1
acoidfoc-1,2
acoigmnh-1,1
acojhjbb-1,2
acojmjdo-1,1
acokehcl-1,2
acokflpp-1,1
acokmbdh-1,1
acolmjop-1,1
acomdmlp-1,1
acomfdhe-1,1
acomgdbj-1,1
acomkeif-1,1
acomohfl-1,2
aconbbgj-1,2
aconfdep-1,1
acoocedl-1,1
acopjgog-1,1
acopmclm-1,1
acpakddp-1,1
acpampoc-1,1
acpbfoki-1,1
acpbiaff-1,2
acpcjdnb-1,2
acpcljja-1,2
acpcpgdc-1,1
acpekdca-1,1
acpemnig-1,1
acphofpp-1,1
acpidaof-1,1
acpigdja-1,1
acpikjnn-1,1
acpjeble-1,1
acpjedlm-1,2
acpjgili-1,1
acpkkbfa-1,1
acpkljgp-1,2
acplacln-1,2
acpljgol-1,1
acpnmhgm-1,1
acpnpgon-1,1
acpojpac-1,1
acpommli-1,1
acponhgg-1,2
acppijld-1,2
adabclfl-1,1
adaccjkj-1,1
adacjfbc-1,1
adadlaoj-1,1
adadnccd-1,1
adafciem-1,1
adafdcil-1,1
adaffffd-1,2
adaghblo-1,1
adagnbdo-1,2
adagpmjf-1,2
adahncbc-1,1
adaiakhe-1,1
