Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value
ENSG00000204472,AIF1,0.2270659184228051,-0.8187899719984655,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011093907947102118,0.11488039123261864,-1.9802180108572678,0,0.3212577387840474,-0.12333318200968879,0.00597766014713714,0.5603513647302595,0.7698294461048552,0.0000000000000000000000000000000000000000000000000000000016725980512609598,2.4157344964761873,3.5318933524525455,0,0.07415847040559381,-2.3710639548906096,0
ENSG00000171094,ALK,0.17486543826364936,-1.1263011117291464,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000034739815985953155,0.694224310629273,2.2658314245782445,0,0.10588691040397923,-1.701508817882424,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003853810602730195,0.0787175836551562,-2.098663369992366,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000032636921691146435,0.09639248307860009,-1.7829238366893685,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007119973278370924,0.16926327054058501,-0.9967852801698163,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002935492777627951
ENSG00000189292,ALKAL2,0.025092429390925926,-1.215886812063486,0.00000000000000000000000000000000000000000000000004344536503035266,0.0663114246995052,0.7426953397480114,0.0000000000000000000000000063321951229961545,0.06766870495031369,0.5736298821816006,0.000000009454230146105921,0.07953585375552165,0.8120150848045848,0.0000000000009238110012856984,0.04574558518984411,-0.06941817555818908,0.6649216483589816,0.021686856538012455,-1.2455906096489242,0.000000000000000000000016526619699566642
ENSG00000154188,ANGPT1,0.3002453149579809,0.5601870433130767,0.0000000000000000000000000000000000000000000000000000000000000000000037187948163556293,0.17142941315107268,-0.6129193792905252,0.0000000000000000000000000000000000000000000000000000000000000000000000000028254428048771234,0.19311434402763938,-0.30571799679605505,0.0000000004441106396924249,0.41519024892542883,0.9280416019129234,0.0000000000000000000000000000000000000000000000000000000000000000000000004958535356207482,0.36290136108193294,0.6901568315804008,0.000000000000000000000000000000019661360410995132,0.07839005216910844,-1.6994880534841206,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002688480587006964
ENSG00000029534,ANK1,0.17560587060633243,-0.7298019620150273,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000828522524042602,0.4182440195616317,1.2125667287679276,0,0.16804769750949994,-0.6648968566053453,0.000000000000000000000000000000000000000000000000522177296272961,0.2926133878906846,0.21474211619662253,0.00001644042698670731,0.18972164572038025,-0.4520961012517295,0.000000000000013040770024533102,0.1273706110817902,-1.0985942950179364,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031915101445508273
ENSG00000180071,ANKRD18A,0.12554441721492776,-1.6767536666119525,0,0.2590074829130337,-0.40097731403508075,0.00000000000000000000000000000000000000002956142322693043,1.1708259647217065,2.504192125727103,0,0.08460912837778743,-1.984599801536323,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002742923339162871,0.14622249551753744,-1.1602180867016674,0.000000000000000000000000000000000000000000000000000000000000000019931793326168925,0.386554994097061,0.3365442239968568,0.0000000000000001178442922889872
ENSG00000189127,ANKRD34B,0.26013856306264843,-2.1734053213819333,0,0.4933051496582616,-1.1206884577566407,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000028694991358999324,0.20581627701665176,-2.247609036732934,0,0.25922796779577423,-1.8631991085919997,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017150257365988396,0.22750259777449258,-2.0370870807137575,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014467575707379179,4.942170131152818,3.8859092086981066,0
ENSG00000134343,ANO3,0.09728458280252429,-1.036663978047895,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000035685532677044085,0.23510782465236904,0.7796136790619679,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000128166859153286,0.0809326703724682,-1.143569907064537,0.00000000000000000000000000000000000000000000000000000000000000000000000000004181435829768725,0.1607082477117742,-0.06707222390830747,0.31032451695726293,0.09169539174214288,-0.9126993509680603,0.0000000000000000000000000000009358080884067548,0.2998075679450112,1.0014082692821242,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005207346460160506
ENSG00000135046,ANXA1,0.7793050406739208,0.6190684009045926,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000024370718073964693,0.09373526985623397,-3.1298980375125254,0,0.5232521952553326,-0.19860599382836308,0.0000075044265006008645,2.017199451420905,2.097825626707814,0,1.5345193174843244,1.5365607715156508,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000018521277965247216,0.06474320098177376,-3.356328133207593,0
ENSG00000130203,APOE,34.048575602629775,1.5411100062982293,0,9.893202775159104,-1.1953010480251005,0,11.603047175732858,-0.7516247009925809,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017657325632176634,12.84160364709521,-0.5747250451207249,0.0000000000000000000000000000000000000000000000000000000000000005818745941092852,17.534854623082122,-0.09360474400398466,0.010765552270697568,12.746687956691018,-0.6091246176811791,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002099225929122837
ENSG00000142192,APP,7.887496665561447,-1.0038520529451023,0,19.041100783643685,0.825847511239874,0,13.72809180544329,0.04458765558799227,0.09127662596956232,14.160000432804022,0.0914183195822611,0.003355674269616298,7.817389533401976,-0.8123827276283184,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020014918267794505,14.577270227587444,0.14423999032788348,0.000000012885957732694198
ENSG00000171885,AQP4,25.38687465253289,1.7147827993664486,0,5.728667069290607,-1.5395226948454899,0,9.170683211580302,-0.5821973357229373,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000035346793483549336,7.901870705209069,-0.7898845927332805,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014521700828858486,16.49516366682544,0.344153492851377,0.000000000000000000000045538230145298115,6.971425165846258,-1.0129034159572878,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006746158332966814
ENSG00000169083,AR,0.30526380083616605,-0.24108530983911347,0.000000000000000009133088390830282,0.49865219184539333,0.873151165812257,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001015106674043718,0.1948004413270658,-0.8958672379925663,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005103760355633151,0.19933059644902337,-0.8348894173860195,0.00000000000000000000000000000000000000000000000000000000026963602596991074,0.28876900651089094,-0.2652775068837876,0.0000013846813740922136,0.29874967250413254,-0.22696038502021376,0.00000001844386585105069
ENSG00000138639,ARHGAP24,0.3056340170075076,-0.8699813608368894,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004504909226019618,0.588053116898422,0.4499582075918508,0.0000000000000000000000000000000000000000000000000000000000000000000001724524281484647,0.23268142732084607,-1.1367971519429383,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000050929068401785124,0.47983358685429933,-0.0007519664910102808,0.9968125770389317,1.7881622496530136,2.185929152943967,0,0.2025869769282627,-1.3544266684274708,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007638258807505341
ENSG00000064270,ATP2C2,0.43257702864750336,1.0581311700462415,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002758434600696545,0.22834300612774022,-0.3941742941030799,0.00000000000000000000000000000011012000658808926,0.16613678723681666,-0.8116738767449025,0.0000000000000000000000000000000000000000000000000000008465904150043018,0.09050067310041866,-1.694144574256441,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000021195101161601276,0.10456133757678654,-1.4643958781474484,0.000000000000000000000000000000000000000000000000000000000000000000000000006170537177451334,0.32234074083572656,0.24869839382222558,0.00000007734290645382348
AVP_gene,AVP_gene,0.6034112241565449,-1.558933447892971,0,2.103858561159561,0.9408153936987784,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001044624666990077,0.37285231614649583,-2.0523396982567057,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008191960758525299,4.76265929216706,2.0749569621570956,0,2.336905050568688,0.7893796403262956,0.000000000000000000000000000000000015254655265434657,0.030150020065041704,-5.727840323494419,0
ENSG00000135454,B4GALNT1,0.2531867260674575,-1.3457668466797619,0,0.8381488628329028,1.1516943272129994,0,0.19491284781369425,-1.5332629617354923,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000250413116598,0.45070317128128934,-0.22952892527252056,0.00000011688971703117494,0.2636497789289676,-1.0327555788218206,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000025019875738402344,0.8792169009142513,0.8928158268339013,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000023577686509676124
ENSG00000132692,BCAN,3.2175076099990885,1.3477411417989513,0,1.1333704041951471,-0.962867014366736,0,1.3221250957235708,-0.5535314259691677,0.000000000000000000000000000000000000000000000000000000000000000000013954301643234858,1.1382137096083396,-0.7634338567181629,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000002704371241332628,1.7050441551339663,-0.14197057066786933,0.0004632452459983063,1.4041446186782405,-0.4620416292599412,0.0000000000000000000000000000000000000000000000000010037167913471227
ENSG00000176697,BDNF,0.023981780876901337,-1.4163061701568629,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014761464873268825,0.07805871435305223,0.9826185643075989,0.00000000000000000000000000000000000000000000000000000000000002138957183892647,0.02652793084430902,-1.0428956242127736,0.0000000000000000000000005414399745519961,0.02520271909125583,-1.087635454330754,0.0000000000000000004860539593461404,0.020830578970375442,-1.3529329519246502,0.0000000000000000000022936293755557032,0.11055007357181959,1.3440487657114089,0.0000000000000000000000000000000000000000000000000000000000000000003296545520741855
ENSG00000116985,BMP8B,0.10880241924426078,0.11962708205140915,0.001921905113074331,0.0679722484091446,-0.8059221701366059,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011162087808204935,0.13117836989537554,0.4038111034539784,0.00000000000009485744453160424,0.06267948968799339,-0.7578991863589208,0.0000000000000000000004119819835893528,0.09884313942805602,-0.058447474557495216,0.45819846605072434,0.17994801449345943,0.9642284095696039,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000023302467980981862
ENSG00000162670,BRINP3,0.956186100314874,-0.18813925288648184,0.000000000000000019121848373281496,1.7463358767381603,1.2645775943777267,0,0.3541928393661768,-1.6822351813945506,0,0.47934262479408,-1.1930683814637908,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008097179954208624,0.42294244164360334,-1.3650276876904583,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022513627576030238,0.8051642200527453,-0.4254774817841848,0.0000000000000000000000000000000000000015837743472672644
ENSG00000151136,BTBD11,0.42167621915800274,-1.0826527577612168,0,1.11198223544662,0.941740022330509,0,0.32406790094975807,-1.3051820992675423,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003735488060932319,0.33647266527027264,-1.2154147762076297,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002598079787370261,0.30714892913181047,-1.3367643722077291,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000024063805971113167,1.5205131171748927,1.2467492567386902,0
ENSG00000165985,C1QL3,0.14084668563037767,-0.8661148706343993,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014595165681916473,0.42638610652840053,1.7558467073993163,0,0.11881365636624845,-0.9758906803039107,0.00000000000000000000000000000000000000000000000002896990468341151,0.11783089445262467,-0.9601976458838881,0.0000000000000000000000000000000030581046537265512,0.12253281747279672,-0.8897703074259562,0.000000000000000000000006379288768800168,0.10303901594158113,-1.2002316693741286,0.00000000000000000000000000000000000000000000000000000000000000000000000000018245753022023502
ENSG00000143110,C1orf162,0.08827598929988038,-0.30930314427385497,0.00000000000016305345410794961,0.0635568878152252,-0.9274180634507476,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002175263362635679,0.1298294920558344,0.3861935141541748,0.000000000038279875003143475,0.15628958916980076,0.6695251829659092,0.000000000000000000000014029163022338578,0.35902115519529443,2.065687490070112,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000523963590444626,0.05035582298582404,-1.1253274038711298,0.0000000000000000000000000000000000000000000000000003614383667121561
ENSG00000188674,C2orf80,0.4994627502698731,-1.0114236232830456,0,1.586937308508134,1.6369845476585212,0,0.32867656690152364,-1.4786184224751109,0,0.3561111476790434,-1.32298918066397,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000014125950987597345,0.3428876675613762,-1.3644989198228221,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040660027307813343,0.895085332527431,0.08615247953340269,0.007084582652196591
ENSG00000064989,CALCRL,0.20082170538770552,-0.6455728296856991,0.00000000000000000000000000000000000000000000000000000000000000000000000000005368693350962417,0.15854790242752798,-1.0765611225895169,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002001136807095684,0.10375118715803909,-1.537531249603204,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010413866415872472,1.4714132944771505,3.045755018612783,0,0.15970110543954508,-0.8440454250382652,0.0000000000000000000000000002745086995607708,0.25072121948824155,-0.17381818351624978,0.00037244750248165815
ENSG00000070808,CAMK2A,2.771561664053141,-0.41866282267899013,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015231919161546867,3.7835184421400023,0.2211702535158,0.000000000000000000000000000005063838812947095,1.95429917652185,-0.8823188582671599,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001700552224557569,1.8645102506927123,-0.9276187942147449,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001173125619510915,1.4560983143017343,-1.2840607744850594,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004305309536293158,7.500372886285585,1.3935116456765697,0
ENSG00000042493,CAPG,0.4433955678767058,0.38925896434051865,0.000000000000000000000000000000000000000000000000022903285704399625,0.20209388993636615,-1.1508848649617702,0,0.398368588611149,0.11624451047000273,0.0025906787953400047,0.36003884416079757,-0.04681007592192277,0.33105827047311054,1.2363561283005189,1.9799274558734323,0,0.15963642202858924,-1.3247514298072114,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002945684220299743
ENSG00000092529,CAPN3,0.14208073953484943,-0.9088046408648682,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010092198447656668,0.05938457459344814,-2.3632004871982693,0,1.1704887452618213,3.445776929251096,0,0.11799454847269775,-1.0070409643542226,0.00000000000000000000000000000000000000000000000003895337478638102,0.25037539036941464,0.14460004554326078,0.015610892235510113,0.06273319964410431,-1.9970095741091105,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003714517230925745
ENSG00000105974,CAV1,0.07803334189276473,-2.260365398150252,0,0.09049463822766927,-2.032567739123299,0,0.10206508985861266,-1.5792188102797569,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009775574430644215,2.5228903734467525,4.766427934091271,0,0.2671215420906969,-0.0835821790352691,0.23818607047494494,0.03681476134257724,-3.0970024978285813,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003
ENSG00000187094,CCK,0.08169436847603097,-0.8201883706394475,0.00000000000000000000000000000000000000000000000000000000000000000000014828978380431343,0.17122687367428738,0.7256676757903131,0.0000000000000000000000000000000000000000000000000000000000000007233829321805055,0.05957543791306687,-1.1587556931548733,0.00000000000000000000000000000000000000000000000000014475172347623597,0.06644353214967447,-0.963056100380562,0.0000000000000000000000000010652489130720116,0.058407309662033106,-1.1419112391850796,0.000000000000000000000000000015309116046439882,0.24849963906239636,1.2037043755544978,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000016276402237487827
ENSG00000275302,CCL4,0.01266962008591014,-1.887208724161284,0.0000000000000000000000000000000000000000000000000002516001542146705,0.011585258072118805,-2.0384527030076978,0.000000000000000000000000000000000000000000000000000000000010640082523306761,0.02079520002625919,-0.875526025164322,0.0000005345064576802915,0.041077159038345544,0.1973715171673387,0.26538777499972527,0.34717631617292405,4.472746104632963,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000045751782334977804,0.012483166202368145,-1.6548254464357255,0.0000000000000000005805234227059602
ENSG00000271503,CCL5,0.022089564890044627,-2.021581435711362,0.0000000000000000000000000000000000000000000000000000000000000000013339642852794624,0.015271476549611153,-2.609821074972774,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008803720978135272,0.033272320042014705,-1.1364199863057016,0.000000000017515986030779663,0.06808007235040536,-0.013879789117052344,1,0.7213098521898634,4.831557455447192,0,0.024754753316560556,-1.5907883955660571,0.000000000000000000026982189296622215
ENSG00000133101,CCNA1,0.0755652340838212,-1.6864549262684978,0,0.3596290949799677,1.6594829553332828,0,0.05103254492930633,-2.0327279250993144,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005366704566763136,0.14352457560409976,-0.44317817149308336,0.000000000000014387660639575423,0.09659670444105475,-1.0297719410000745,0.0000000000000000000000000000000000000000000000053762103643081274,0.2610885948088524,0.5233345683444184,0.000000000000000000000000000010545329459262165
ENSG00000157456,CCNB2,0.011024214879947784,-0.7632927415282182,0.000000000000002403756999905424,0.02616810040065996,1.1427304733443995,0.0000000000000000000000000000000000000000008697420464744482,0.008430486497132104,-1.025783695082584,0.00000000004961741440663982,0.009655587184312298,-0.78721993796883,0.000010218801266019624,0.01347860992200764,-0.2762825006402654,0.12139729093354573,0.017772643406761428,0.14362183049613453,0.2620462156392024
