Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value,Cluster 5 Mean Counts,Cluster 5 Log2 fold change,Cluster 5 Adjusted p value,Cluster 6 Mean Counts,Cluster 6 Log2 fold change,Cluster 6 Adjusted p value,Cluster 7 Mean Counts,Cluster 7 Log2 fold change,Cluster 7 Adjusted p value,Cluster 8 Mean Counts,Cluster 8 Log2 fold change,Cluster 8 Adjusted p value,Cluster 9 Mean Counts,Cluster 9 Log2 fold change,Cluster 9 Adjusted p value
ENSG00000069431,ABCC9,0.08085592308433302,-1.0840247615304537,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009558041152042713,0.1933975920345339,0.40676643797972334,0.00000000000001100068414892207,0.2738504534825139,1.19419811128988,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010546767561204436,0.05432371669824725,-1.782831060309733,0,0.12580058287668852,-0.26888066048995496,0.000037575052670330864,0.07816382316727025,-0.9763837509617628,0.000000000000000000000000000000003170861815095091,0.24222153535813645,0.7232036759223677,0.00000000000000000013164290783480801,1.0924684161784464,3.0721293519810624,0,0.08692445132793133,-0.7939501131492683,0.00000000003855662450268533
ENSG00000123612,ACVR1C,0.4237398545368775,0.6070452094619438,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002312565831247518,0.48421512364985336,0.7035208689877663,0.0000000000000000000000000000000000000000000000000000000000000000000000000000030311562517168185,0.19945691377606514,-0.771404432529534,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006459239697218875,0.31244886447417086,-0.002733471446114688,0.9176614255602652,0.2660574674531432,-0.2496847004566456,0.000000024498536549607943,0.2118804882364657,-0.5886699718316888,0.0000000000000000000000000000026224722080409802,0.25701631663711355,-0.2907771287252716,0.000033215738308842285,0.22414979967611462,-0.48726239101962987,0.000000042972254356846925,0.07228454373585869,-2.1322655009277263,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000021184165401162825
ENSG00000151388,ADAMTS12,0.025901304174472783,0.01005718475087658,0.9178500049687055,0.032517018864111465,0.37398387276341527,0.0014236443622093805,0.018056684394769127,-0.612173774619361,0.00000000003158701525125804,0.02543143215508497,-0.026438128146264894,0.7356540988911211,0.02122308121880564,-0.29078188741416966,0.0397506973586411,0.014034402164696902,-0.8970621209260727,0.0000003211306279131977,0.03784711489970882,0.587673373828042,0.0009362750357885975,0.12045433160165038,2.345638540618964,0.000000000000000000000000000000000000000000000000000007982414319252603,0.011437427806306756,-1.137009338477668,0.000049380542167131155
ENSG00000145536,ADAMTS16,0.010780789744577737,-0.4709366169766893,0.000028982708591631993,0.02950132759848822,1.2341609031105216,0.00000000000000000008932425318623494,0.009389475885279946,-0.67903933536694,0.0000000619602301546478,0.00843825806980648,-0.9308172000150963,0.00000000000000007426953375622334,0.0164555774667551,0.2659378508752166,0.13575250909784098,0.011110568380385048,-0.32601180240506533,0.12956560046266696,0.0392233736233346,1.5860977613026126,0.0000000000000002432192101508102,0.06232202374172346,2.275586330392586,0.00000000000000000000000000035916815837963026,0.018757381602343078,0.4683105466072961,0.11064674552694867
ENSG00000156140,ADAMTS3,0.02375428248805264,-0.22317919464873714,0.004974738052767207,0.04929999634236254,0.995705598308879,0.00000000000000000000014629546075320935,0.030946379101188935,0.2640153824951037,0.0010682398671085498,0.021853921821342128,-0.39326580585186566,0.00000024832824796488757,0.027374698963386988,0.03960444074128855,0.8002705016521325,0.024755126040507034,-0.11116561594280228,0.4863901224396678,0.02890143319614128,0.12800964272288162,0.5284673617193163,0.02147229389420724,-0.2929766861811709,0.2626373790531581,0.008234948020540863,-1.6503580242998233,0.00000003256225244879295
ENSG00000197381,ADARB1,0.14289114542813203,-1.47953235110907,0,0.3171720509366356,-0.0977453127810588,0.022365187180062022,0.21351334808953157,-0.7846696831267779,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002088667620289923,0.5703406963587634,1.2062496827025124,0,0.27405457052109894,-0.3210183246024041,0.000000000004622805933916802,0.2613907403174798,-0.3876608925453575,0.00000000000011057565655082423,0.5505034894503101,0.7356615698887576,0.00000000000000000000000000000000038023111653711633,0.4247324475171237,0.3399774483147502,0.000005652546604559149,0.6528483791839896,0.9847838296890831,0.0000000000000000000000000000000000000000000000011157542962182646
ENSG00000141433,ADCYAP1,0.20099777489890697,-1.21583436469187,0,0.44933799857786283,0.1700662655270988,0.0000741802167067027,0.2474599147516975,-0.8353646981313008,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020977409235238015,0.7665204749862919,1.5460926331829778,0,0.33387905308715254,-0.2919393515179951,0.0000000013941087506014656,0.3130451371736559,-0.38488109330743336,0.0000000000012985388686325125,0.248070634933546,-0.7186465833646951,0.00000000000000000000032683946163215915,0.2477169515112201,-0.7136464475147706,0.000000000000006558526955311884,0.05078217946000199,-3.008594220045278,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008969536061001883
ENSG00000120907,ADRA1A,0.4261609640981598,-0.5804392310985056,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001401011242809347,0.8968403589940419,0.6822331276550596,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007886559009833342,0.8336632287492639,0.662048020906449,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000023267610537944945,0.4396837972133727,-0.5510406377702146,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011068664953563408,0.551338740358103,-0.096830812184313,0.01096974271030538,0.7917741887916502,0.4619529210156843,0.00000000000000000000000000000006566333505556585,0.43283336858030635,-0.4511571375404063,0.0000000000000022746291104064856,0.36502899620152307,-0.6955028276879418,0.00000000000000000004097215674956333,0.8417946865441772,0.535644432265166,0.000000000000000000053684690716042605
ENSG00000170214,ADRA1B,0.03412394042033716,-1.5669602901857416,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013251807657621688,0.06988536715552987,-0.3073986222868288,0.00009014814975613823,0.03311318122856123,-1.5622069811756094,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020699084212982787,0.04954074092596063,-0.9994940348493393,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000005909782499080486,0.0521349603853269,-0.747345896413834,0.00000000000000013037994493645363,0.06276496523656114,-0.4597383188755395,0.000002066519592412744,0.07741455320394985,-0.13737869643491862,0.2749389475291569,0.060750880286049753,-0.48580114138327746,0.0024678220534508424,1.6826743788638499,5.183082955332158,0
ENSG00000159723,AGRP,0.00625833980935233,-0.7638037050020454,0.000000002120772685680684,0.012193882074041798,0.38860267758375766,0.02461126455755007,0.006611524439930849,-0.6392089729157417,0.000002612205108612189,0.01563216471918067,1.0988174041818413,0.000000000000000000000000001241022585684705,0.007843312624341216,-0.29079431752881213,0.1500285399337107,0.0072121233346359075,-0.4024168272694286,0.09256627867078573,0.0065372289372224324,-0.5025955235539872,0.11808988952878414,0.007855717278368504,-0.20924432810744964,0.5914102727282344,0.005489965347027242,-0.713126600575527,0.05318644442789892
