Barcode,UMAP-1,UMAP-2
aakdfjkp-1,7.584109154772147,3.560089765484916
aakdpahi-1,-7.205386963554688,6.598043295832141
aakdplem-1,-7.306036312201451,7.104231307547311
aakhmkhk-1,7.331416532125443,3.9623285775047594
aakibabo-1,8.215272473454762,3.3922482908544063
aakjokdl-1,-6.9766129623631645,6.251236710463134
aaknliij-1,7.028116969709177,3.720046999927957
aaknnogp-1,-6.602666950660188,6.397062188815507
aalaidfb-1,2.1850880672299047,1.7708909347988568
aalappai-1,5.83680256194192,3.546530778349221
aalbngml-1,-5.726273530504875,5.922587991684084
aalchfeg-1,-6.561888636509695,6.574578942530583
aalclpfo-1,-6.076221466038711,6.284709829525282
aaldjcjm-1,-5.621952745286287,5.98780504252272
aaldkpff-1,-8.370904742670119,6.946163947343262
aaleccmi-1,-5.695706636632066,6.138995618878543
aalecgml-1,-7.5467445905898805,6.563978461016124
aaleoobd-1,7.120549514284644,3.858027843713163
aalgejad-1,-8.417643787074804,6.592308937454952
aaljgnai-1,-7.338905881334379,6.750732892112885
aaljlhei-1,1.3423971242227473,-0.7139483558107839
aalljiba-1,0.8827693238809688,-1.0897156491813682
aalmdmlc-1,1.2704289076043853,2.2365218504063757
aalmjbdc-1,-6.538751289353181,6.669313955014447
aalmlegd-1,0.8636306842233177,-0.8558099212160379
aaloakii-1,-7.010972026380616,6.8080426694609235
aaloncnf-1,8.034970451389299,2.8326367917649407
aalpgdnj-1,6.6243995057011915,3.1506179998589876
aamagkfi-1,-6.626117520822572,6.659750806389575
aamakimk-1,-7.292377924909558,6.510569108520817
aambkmcm-1,8.288714386922829,3.7095288698881763
aamcikcg-1,-6.533557736221493,6.55309705893939
aamcopkp-1,1.2804755067075666,1.588881247662451
aamdakil-1,7.090159021990897,3.5833980657300133
aamdholn-1,-8.281552463653876,7.102200655858107
aamfkflc-1,1.1841314071769364,-0.9483159763776765
aamgcopj-1,1.724232165336975,1.8546983883562393
aamghpoa-1,1.9753606337758105,1.8573439482071392
aamgkfpe-1,-6.056833048023845,-5.786333544974645
aamgldip-1,8.319490609289469,3.354236424414762
aamhhoca-1,8.296805088782063,3.8306406689422476
aaminfbd-1,-6.283638614228755,6.685000555494174
aaminnbo-1,2.113008960083478,2.4383974413703084
aamjcedd-1,-7.579106233239167,6.490644689725588
aamkhjbo-1,-8.310203189134942,6.833559115112332
aamlfgpg-1,7.296985368455448,3.8829184406663617
aamnaece-1,7.706336119434626,3.5866999141929785
aamoilpj-1,7.764223549006668,3.7802759292561876
aanbhblp-1,-7.649834482238429,7.192623109681783
aanbifmc-1,3.083005366930667,1.9140490894281845
aanbklea-1,-7.540763665783406,-5.936218086957873
aandclgg-1,-6.6154753367903645,6.198480846556389
aandkljf-1,0.8188310729959751,-1.1042953440609742
aanediip-1,-6.439173984067906,-5.876067569749087
aaneklaj-1,-8.482226775218724,7.121893966675322
aanflanb-1,0.9823218136688145,2.094834896882579
aangidha-1,0.8974897026804017,-0.7508242900807813
aangkkdc-1,-8.230523566125175,6.965399375119198
aanglgph-1,1.1620890335942144,1.7030084840334503
aanifloa-1,7.743342849540121,3.5157156925876443
aankhhmg-1,1.582598808061726,1.531233741490184
aanljcda-1,-8.347150230475009,6.45898177211088
aanndoam-1,-8.297131935315912,7.066017907868721
aanpikpk-1,-6.890361147560781,6.670233312241982
aaoacoaj-1,7.662098170013919,3.9807772318206065
aaoainpf-1,-8.230889298944192,6.9334824636302255
aaocmnib-1,7.576987251961858,3.5281958764687733
aaodlmcd-1,2.163230458980891,1.7280802705816851
aaoeepin-1,1.478688257953159,2.491937111168684
aaoejkik-1,-5.629797556072326,5.888721117718708
aaofhcmp-1,3.2598004444460766,2.5911065188024267
aaofpeag-1,-6.27598511659346,6.3921224938399
aaogbhbd-1,0.7707538483261258,-1.060760352450174
aaogkffo-1,7.953192939990996,3.7928316053621125
aaohhdjf-1,-7.516648640740285,6.321668499623523
aaojbidk-1,1.3024357087343743,1.6018630030239571
aaojngjl-1,-7.201419205114323,6.762483763051284
aaokjbef-1,-7.895483015215609,7.339380452107238
aaokohok-1,-7.546584645798622,6.804260867140944
aaooknkh-1,7.677504958930064,3.2268340002793954
aaopmpfj-1,-7.259763856102158,6.8509026016043135
aapaogcc-1,7.846735419759332,3.6527613250556983
aapbcgld-1,0.8703147984101383,-1.364229079998415
aapbpkne-1,0.9339808497133825,2.509587237208598
aapdjnbm-1,-5.639353669492224,6.273527335129904
aapdpeom-1,1.5375294744816443,1.5237995823245378
aapegaif-1,1.054082853154384,-1.0873171502643362
aapfkclg-1,7.219586719031919,3.701268363132375
aapfljlp-1,-7.3878584089731545,6.775774488706026
aapganha-1,-5.665635663442913,-5.183887082705966
aapgeojo-1,7.826366803554588,3.526406658112026
aapgilka-1,6.021562453534885,3.274653029707266
aapglloc-1,3.1429986120001248,2.637909043268993
aapgmiae-1,8.159324511093718,3.5683866602823304
aapgocpe-1,1.7414951010710078,2.1231381041572694
aapiddff-1,-3.5666675994187798,-7.8582328496867735
aapkifgc-1,-5.084790676395822,-4.847368266339766
aaplgkda-1,-6.06973054033219,6.153361001315713
aapmdofh-1,-6.816829415232426,6.706594582055426
aapmefhe-1,0.8790963346591028,-0.7858385435355958
aapnelkm-1,-6.8780136807195404,6.848758982825425
aapoioci-1,-6.703089976154877,6.28057029189807
ababakbm-1,-8.373091832985333,6.775291592887668
ababpaim-1,-6.7533851498335515,6.798305241478586
abacbmgo-1,-7.441511071453984,6.937898379709207
abaccgag-1,-6.376227027489082,6.3678334437640665
abafplam-1,7.890136888901938,3.32904067085918
abahipkh-1,1.1796925927340571,2.14253277759552
abahkfjp-1,7.532092076306073,3.7115877888461606
abaholgg-1,3.006180819306966,2.5358648266583197
abaighco-1,3.6394068423524146,2.726067152045824
abajlfce-1,-6.641436735889081,5.9298295799017255
abampjml-1,-6.865638264347472,6.209955524561757
abaneaek-1,-6.085001176670681,6.352607818875579
abanfgpo-1,-6.763357250116053,-5.088987072693721
abanjokm-1,-5.585524989596114,6.2752105943573895
abaocdco-1,6.619278510437389,3.0090093016413064
abaofoom-1,7.931996517694225,3.3557273981898113
abbbbkgn-1,-5.3104658616051905,-5.4158999834713075
abbcjbgh-1,-6.561132934686635,-5.267109881047483
abbfadcd-1,-6.274553155704564,-5.576668535209906
abbhlcla-1,-5.775758352693048,-5.213832462745915
abbhmnoa-1,-5.428655648581758,-5.110689278585431
abbjfocd-1,-8.050343664188114,7.209055228903399
abbjmdmd-1,2.5503593577265766,1.9791139903746002
abblghoe-1,1.981045951690172,2.4356053984077923
abbnofim-1,-7.878492987560257,7.312372746362006
abcabfjm-1,7.182630403499348,3.6613490905293262
abcabpoa-1,8.077195556152105,4.0316472053874355
abcapmpp-1,-5.837803380150552,-4.479453347229376
abcbophg-1,7.25641093458457,3.6400882556670413
abcdmjci-1,-7.79913154467791,6.8760474138488
abcekohn-1,0.9603272915924383,-1.463484116493093
abcfhhkj-1,1.466850484087748,-0.7123501735785037
abcigiad-1,-6.341980127426516,5.841632539835817
abcilpkj-1,-6.963938988052458,6.708985638591646
abcjgdel-1,-8.165435910895546,7.114759348084042
abclbpll-1,-8.516346488586429,6.977267719551777
abcldnbb-1,3.0653119489861544,2.4969788233606374
abclledn-1,-8.158660647640387,6.6754368765222845
abclphna-1,0.706413646848472,-0.7361059207658863
abcmbgkh-1,-6.230592107358122,5.991636748695519
abcmhfdk-1,-5.6243218999893925,6.306750230567
abcnldge-1,-7.325332405115059,6.819661126533725
abcpkide-1,1.5516505078328189,1.3498112811121215
abcplfpo-1,1.8016288823666182,2.36830974503865
abdalhop-1,-5.8521615875052815,6.27965638245534
abddcflf-1,8.332433970288111,3.288390972501511
abddgbdb-1,-6.7625831258861835,-5.985785467875891
abdfiamo-1,-7.430752964721994,6.81700127085002
abdhgajp-1,-6.289527145824865,-5.3514388485642055
abdklfig-1,-0.6913167158205765,-0.5154987524702959
abdlkend-1,-7.062306451880593,6.723464170158825
abdmalhc-1,1.3449871598566139,1.6085202259981581
abdoancm-1,-8.412435191388912,6.996057097609071
abdockhf-1,-7.885666510322742,7.0038800953910085
abdpcpkm-1,-7.24444038276703,6.991926962803559
abebaocb-1,7.400036788279618,3.890404780217144
abebneom-1,1.9310215178190109,2.3301609873970754
abecdppl-1,1.5649878142043157,2.6104892613807715
abefgjlb-1,-8.156961683006623,7.163981586250355
abegejfc-1,1.294500088796879,1.8243621976800188
abegofpo-1,-7.6622587698814515,7.019334003087019
abejcanp-1,-8.007357932603467,6.981300399937354
abemagkn-1,-7.505309463329319,6.431908954484132
abemaibj-1,-7.058936037231395,6.699998207711108
abenkckl-1,-5.475495873490538,5.954291048889356
abennpic-1,0.7800720484561493,-1.3872503075928504
abenopli-1,-5.3408267943624255,5.929734725464495
abeobnke-1,-8.19894134894183,6.592278614880682
abeoceca-1,-6.916905635719434,6.466869745091949
abeokmin-1,-3.6301379675734156,-7.983192336804032
abephknh-1,-6.270274915955048,6.631914199652928
abepndbk-1,6.998678532033312,3.435215282209779
abfacboi-1,8.6655684448778,3.6274811686095823
abfaocdb-1,6.499487313819887,3.2253143655565712
abfdgpjk-1,0.9723157499116902,-1.4260167424528185
abfeeipc-1,7.8878033060169965,3.664434909366734
abfgdbeo-1,0.8458755969305815,-1.051175852810863
abfhiiaj-1,-8.371120710457454,7.068105149431686
abfjfapd-1,-8.251809334596183,7.233806074292154
abfkboaf-1,7.751752562907466,3.232923506356225
abfknfjn-1,-8.199797394872848,6.978374582183819
abfmjeaa-1,1.0017806746262485,-0.8898243345001664
abfnifio-1,1.2247293608366783,1.554522060981412
abgcbene-1,-7.5801540466903745,6.704999602223798
abgdhlbe-1,-8.289170344240615,6.803849809570908
abgdpapj-1,-6.887084359126036,6.2505222318832985
abgedjdl-1,7.65971621141445,3.580827705517844
abgfkgkm-1,1.827544272698321,1.8880895924677654
abgfkknc-1,-7.86967833906732,7.12777148526752
abghahac-1,-7.058201671688792,7.168905207729667
abghpbpb-1,-6.785633352844092,6.940832075130708
abginaen-1,-7.919868521452119,6.372582082923813
abgjimgp-1,-7.514634569676955,7.044849111272007
abgjomem-1,1.862006705168857,1.988876875136058
abgjomjc-1,-3.687859598111568,-2.994860883615358
abgkbngl-1,7.613704528179036,3.128068666733987
abglcfmd-1,8.108602933984322,3.769760189327933
abgmgpnh-1,4.774929991453725,3.0663913219122056
abgnbain-1,-8.07773886074457,6.7213096894551825
abgpblkh-1,-5.995838952868765,6.534535364945296
abhakcbc-1,-7.04852111444305,6.518108467000488
abhaleka-1,1.660033463793203,2.2064198445444165
abhaoolc-1,1.1426126627214028,1.7750704098840657
abhbadeg-1,2.704088634125591,1.8464192834797852
abhbimdd-1,2.3335420667489517,2.631761065172118
abhcgdcp-1,-8.167108867785512,6.932271850185359
abhclmae-1,-8.051060873915471,7.001330206807947
abhcojjf-1,1.5755477264590505,1.4308264203673755
abhifjdf-1,6.7731291281280415,3.9530175731036783
abhjihnm-1,-7.857988324145341,6.0061452896750485
abhkkcke-1,-8.014159714147354,6.153490179926872
abhklbld-1,-7.380651593325812,6.455516070729132
abhkloop-1,-7.2751177276743375,7.106838542106172
abhlhkoh-1,8.23700530703232,3.518363269767057
abhljcbd-1,-6.573459367597714,6.626545423516567
abhnbmgp-1,1.3168033522543245,2.4936527075667727
abhnkjkm-1,-6.579749022460628,6.840043110989133
abhopkml-1,7.579828071541394,3.2446837157291895
abhpelbe-1,1.1924415664078702,1.9013084011587769
abideiob-1,-8.347758206758753,6.470464956797322
abienhdo-1,1.9693477672782949,1.8568361857692752
abifacml-1,1.1886173144102383,-0.7951774757875374
abifmmjp-1,0.812433978244648,-1.0861523225113399
abihhnma-1,1.3610842879725218,1.3296759504188511
abiiaihi-1,-7.875690873931087,6.798392593353261
abiikiof-1,-7.757655113866322,6.738796899628563
abijafna-1,8.050666908767552,3.6399774407472574
abikjikf-1,1.3648805164730964,2.4406459338064894
abimcijc-1,-7.304884996578227,6.650005851617615
abinnfnh-1,-6.4667229867807645,6.616004530741946
abinnlhp-1,0.5175056503641631,2.9368703402846275
abiocgko-1,-7.958081374503829,7.328818508291192
abipadgk-1,0.7038960517113235,-0.709947046603055
abipkgje-1,0.9370947571773929,-0.5979419713855757
abjahklf-1,1.171138561204959,1.3410536739206849
abjaiiek-1,-8.222562399045533,6.9815718714270005
abjajohp-1,-7.014149723905979,-5.295833054333982
abjbelkj-1,-7.385588436621234,6.884821371156745
abjbfbka-1,-7.026425677183249,7.053615830379886
abjckaed-1,-6.9325402456344145,7.035690496488556
abjcoafa-1,-5.62305481417172,-5.002961384021047
abjcpolc-1,-5.225641233546589,5.8469883913814344
abjfdcel-1,6.512765959184728,3.91291409924992
abjfhpcg-1,-8.608575156312881,6.956570447131272
abjfmfei-1,-8.556890193814432,6.754270058824666
abjgkppn-1,-7.486288318438109,6.5944043976772475
abjhgbdm-1,-0.8942591644355972,-0.7396408283538841
abjjhdhj-1,-7.679858838692989,6.92127172572396
abjlfkof-1,-8.220744318413674,6.506164554853256
abjmbjgn-1,0.7134709469252197,-1.1916821340781598
abjnhenc-1,1.3435688790924014,1.4059417586566956
abjoikpn-1,-7.703514621212521,7.4429556955150185
abjpjegb-1,-6.38972554140773,6.464886918139323
abjppfnc-1,-8.18168073271917,6.953832280915362
abkapjbm-1,8.35145950259763,2.274597528750407
abkbcoaf-1,-7.4040892745529225,6.675545485090979
abkbmgmp-1,6.366142851454514,3.8408535973170275
abkbppmc-1,3.938465641188742,1.3433772070244012
abkdnpbj-1,0.512457013552265,0.42105061437294367
abkeiccb-1,-5.028703520370622,0.13336147480781668
abkenlnj-1,-5.732218092990014,-0.7641465223309984
abkgpelb-1,-6.000415312403361,-4.205276480892414
abkicpaj-1,-6.938442928127077,3.1558413309795688
abkilfgg-1,1.5465693925744033,0.6943052613588875
abkilfii-1,-1.8459623306577155,0.2665400037313554
abklgeeh-1,5.0688724750330865,1.2542728530207095
abklkobm-1,2.047374206439882,1.0414249570849206
abkmgkae-1,-5.299140408849116,-4.3239701356685725
abknfmin-1,-5.963882372741864,-5.368160567528835
abknhaoi-1,-6.383554025410442,0.5015193309567035
abkopmne-1,-6.329853006901394,0.39819366062962114
abkpccac-1,-5.406834108159991,-1.9409770386860565
abkpjihh-1,-5.626930462901693,-4.479702362112286
abkpoebo-1,-6.1874596689758,-4.824431880282195
ablafcpc-1,-6.010819207596467,-4.086242761903837
ablbkefh-1,-5.66937080643101,-3.992858755450265
abldpakp-1,-1.4490467955318374,-0.018680442637157093
ablelpkm-1,-6.211237983478797,-0.05364801597499344
ablfdflf-1,-4.920471105764827,-1.6339595171131942
ablfnkdp-1,-5.3581075986600055,-3.5984785415198246
ablhjdhk-1,-5.288810345461723,-3.4511807555291303
ablhljle-1,-0.5472071575579435,0.05852794569832473
ablkkjbc-1,-0.8252282307298312,0.012885539794594275
ablmanmk-1,-3.7992198650978737,-2.5752095406508344
ablnoeok-1,-4.795295268868654,-4.667911637594663
abmaclcc-1,1.192998087972911,0.9163814384581978
abmamkgb-1,-6.770612784002317,-5.068964758418468
abmbgljn-1,-6.474894938084422,0.373332714793672
abmfhpnn-1,-7.0973035572593846,3.696937078928825
abmgkjpd-1,-5.399494976901847,-2.704558423264212
abmhhabi-1,-5.728668220090812,-1.335502638495494
abmhnmbo-1,-1.5575169515348888,0.09872027888941014
abmjbhag-1,-5.691702044336105,-1.223371893885129
abmjfcfm-1,-5.862984451998224,-0.4273946752304645
abmkgfdi-1,-5.874610046794101,-5.639532922269607
abmklicl-1,-8.261683563879375,6.7809540021796835
abmnbgcb-1,-5.88367593069163,-0.7069693385154692
abnanmjo-1,8.196877049344016,3.2408904474481703
abnbnnbg-1,-6.297510668731884,-5.2151150073624315
abnbpakk-1,-8.300448393350315,6.791657143837119
abnckomo-1,2.4435639420884363,1.5380197157911397
abnfcbhl-1,-5.618509757794977,-1.9539848081668616
abnfflnn-1,-5.54053762174129,-1.416527876250323
abngghgd-1,2.0697412508760222,1.4156316137117644
abnihdmk-1,-6.059124899382965,6.286125118149623
abniliin-1,1.2861080579900896,2.257056713445117
abnimicd-1,-3.7393269013298553,0.043277621530748246
abnkklad-1,-8.042484448221568,6.117893490657515
abnmegcd-1,-5.183253740888075,-2.051516200903897
abnmpikc-1,-5.8917879898454375,6.399980288593004
abnnehff-1,-5.763121769174438,-1.5605227479846082
abnnkfln-1,1.599885723589838,1.702018772734358
abnpcmab-1,-7.484762122571226,5.144694644386399
abnpjdoo-1,-4.7627724594465395,-4.086782382864344
abnppcgc-1,-1.1151987139481054,0.0632244044600688
aboaehdp-1,-5.982199887952571,-0.772263480412101
aboajhdi-1,-8.220578595150185,6.5147760581651335
aboammgo-1,-1.546164652022598,-1.3159683250469416
abobpbhe-1,-7.189717835617752,6.3284104991450025
aboddgbi-1,6.647411880719485,2.442019231521175
abodejhc-1,-5.510366270034104,-4.716698664325664
aboebfod-1,-6.190243966268771,6.392482884307192
abofiakm-1,-5.952591440144468,0.4953242203642227
abofmbpm-1,-0.7782514899414475,0.031822800612878004
abofmefp-1,-7.247099731924857,4.0460525228916655
abofnnad-1,7.969206949303806,2.8736540094521104
abogkdna-1,4.01157280199167,2.32753922589236
abohehbf-1,-0.5994262241235053,0.2602047765431104
aboifkch-1,-0.580790622727038,0.6530746887725063
abojhglm-1,7.973433851610687,2.524394023847137
abokaheg-1,-7.620119526102899,5.761491586307714
abokcohm-1,-6.137517754629808,-5.677290382028099
abolgidb-1,-5.595094272940817,-5.437269656182373
aboljgak-1,-8.16016383329339,6.75875749851297
abomcfdf-1,-8.085674276338926,7.061263296503589
abomlmog-1,7.177374961900774,3.7013052182612673
abommpnk-1,0.7559043292958608,0.4423383580244415
abpabhce-1,-5.346678242394784,-3.7853700866298663
abpabpcm-1,8.464255692487813,3.961316196327645
abpbdlik-1,1.447040449075579,1.3513018769911003
abpckmhj-1,8.269059647273775,2.4073307647815554
abpecnma-1,-8.271623916899774,6.070089042346111
abpembpf-1,6.910840213915303,3.534130046150272
abpfngjo-1,-6.85674646273912,6.97673852882427
abpgcele-1,8.796022300708993,2.852340017554743
abpgkmob-1,-6.014880522647603,-6.009638134382547
abpialgk-1,-8.244355578958979,6.039860505205547
abpiokhm-1,-1.801417608487907,-1.4091770150265217
abpjfeok-1,3.357993890917124,2.2007847034337256
abpjkdda-1,0.7495756068395273,0.9379259044601949
abpkjoga-1,8.024885371615122,3.3871716892235826
abpkongg-1,8.744556602927641,3.0249623434963033
abplikff-1,8.262635175049681,3.35175652336156
abpoaphn-1,7.910719221216361,3.810938678031151
abpobhke-1,-5.5978926064206345,-2.1650258552568618
abppgbpf-1,-8.525339840051466,6.953401961440614
abppjegk-1,1.025403787058403,-0.8768450830481213
acaaooef-1,-6.1369062130494925,-5.656314743524865
acabdbim-1,-7.780311757518717,6.518673946978282
acacaihn-1,7.739151264000224,2.7911749993475086
acadddej-1,8.70967287984637,3.2718643004874863
acaflgki-1,6.978828151400221,1.7553551320784893
acagedkb-1,6.188021889204359,3.3788119718666043
acahgefd-1,8.489157678155973,3.8252800569201804
acahjngc-1,-7.7612460858357535,-4.446985343335556
acaigbha-1,1.4365075958783844,0.07946462912224087
acaliehc-1,8.359666324399758,3.5300699738192503
acaoinlb-1,7.808826811159769,3.532542409680042
acapfmoi-1,1.7812004786791618,1.2360002153092375
acbapnnd-1,8.121117730206421,2.9973337330297793
