Barcode,Cluster
aafablkk-1,4
aafbnncc-1,3
aafcbjcj-1,2
aafcihao-1,3
aafcodag-1,3
aafdimmf-1,4
aafdmfhh-1,2
aafdngdd-1,4
aafeecdi-1,3
aafggddf-1,3
aafgifcc-1,3
aafgmoaj-1,3
aafhlnih-1,3
aafiffee-1,3
aafimjjo-1,5
aafjbjpp-1,3
aafkccea-1,3
aafkehap-1,2
aafkehfa-1,3
aafkhijm-1,6
aafmilha-1,6
aafnlghc-1,3
aafoedlm-1,2
aafofmpa-1,3
aafophhk-1,3
aafpjjfm-1,3
aagadbdl-1,3
aagadilb-1,3
aagbfncm-1,6
aagbjdmb-1,3
aagcdodl-1,3
aagcggdg-1,3
aagclilb-1,3
aagdpmdi-1,3
aagekbgp-1,6
aagemedd-1,6
aagenpjk-1,3
aagfcfoh-1,3
aaggmiei-1,3
aaghfoio-1,4
aaghimpn-1,3
aaghmbne-1,3
aaghnmlh-1,3
aagikono-1,3
aagilblm-1,3
aagjgklg-1,3
aagjmmoc-1,3
aagmcfdn-1,3
aagmipce-1,3
aagnjloc-1,3
aagomdop-1,3
aagopdkd-1,3
aagphpjj-1,3
aagpkepn-1,3
aagpoili-1,3
aahaeegc-1,3
aahahiab-1,3
aahbfaic-1,3
aahddgac-1,3
aahdgdnh-1,3
aahegpea-1,4
aahepjdh-1,3
aahfmmif-1,3
aahgfabk-1,3
aahghpjf-1,2
aahhcipf-1,3
aahhjhod-1,3
aahilenk-1,3
aahjfofg-1,4
aahjpanj-1,6
aahkmfeh-1,3
aahknenk-1,3
aahljlhd-1,3
aahlpapl-1,3
aahlpgem-1,3
aahmcchf-1,3
aahnanhe-1,2
aahnlnla-1,3
aahnnpik-1,3
aahnoonf-1,3
aahofncl-1,3
aahoheik-1,3
aahpkpam-1,3
aahpppkh-1,3
aaiccjhk-1,2
aaicjhhj-1,3
aaidhffd-1,3
aaidkdee-1,3
aaieaibm-1,3
aaieailp-1,3
aaiffepg-1,3
aaifjdje-1,3
aaifjmgi-1,3
aaigliae-1,3
aaihbfai-1,2
aaihecgg-1,3
aaiheiml-1,3
aaihghga-1,2
aaiicfjb-1,6
aaiihppl-1,3
aaiinadd-1,3
aaiioldm-1,3
aaijbgod-1,3
aaijgbhm-1,3
aaijlbia-1,3
aaijleil-1,3
aaikmake-1,3
aaikpeka-1,3
aaimklgp-1,3
aaimpjik-1,3
aainnmfm-1,3
aaioiflp-1,3
aajblnla-1,3
aajckhja-1,3
aajcnldb-1,3
aajdbknn-1,3
aajdhkpk-1,3
aajdoill-1,3
aajgcngo-1,3
aajgeeob-1,3
aajgimcg-1,3
aajgojkg-1,3
aajhelgk-1,4
aajifani-1,3
aajijjcc-1,3
aajilbhk-1,3
aajjbkcm-1,6
aajkfnkd-1,3
aajkkkij-1,3
aajknhep-1,3
aajlllpi-1,4
aajmmfgg-1,3
aajnfiee-1,6
aajofdkn-1,3
aajojlka-1,3
aajopdef-1,3
aajpfeie-1,3
aajpmogo-1,3
aajpnihg-1,3
aakbeddf-1,3
aakblkmp-1,3
aakbpidj-1,3
aakcgdgd-1,3
aakdbnab-1,2
aakediac-1,3
aakekcpf-1,3
aakekldj-1,3
aakemefd-1,3
aakemmof-1,3
aakenbfg-1,3
aakfcgcm-1,2
aakgchdi-1,3
aakghbbe-1,3
aaklimdo-1,2
aaklmlia-1,2
aakloafc-1,2
aakmceob-1,3
aaknaanp-1,3
aaknbobb-1,3
aakngdcl-1,3
aakokaen-1,3
aakpnaln-1,3
aakppafp-1,3
aalabgdm-1,3
aalbfaag-1,2
aalbglad-1,3
aalbhfll-1,3
aalblkeh-1,2
aalbocle-1,3
aalcbglf-1,2
aaldebeb-1,2
aalfcdgf-1,5
aalgcogo-1,2
aalhiind-1,3
aalhkkec-1,1
aaljcbjo-1,1
aaljikam-1,3
aaljmone-1,3
aalkfbko-1,3
aalkpdkk-1,1
aallcbbp-1,3
aallcfnk-1,4
aallchfg-1,3
aalljeca-1,1
aalljhgk-1,3
aalmddmc-1,3
aalmkaea-1,4
aamadpcf-1,1
aamaieaa-1,4
aamaijlf-1,2
aambamci-1,1
aambfgmc-1,1
aamcdefn-1,1
aamcihmb-1,4
aamdlnam-1,1
aameabne-1,4
aamebcag-1,1
aamecikn-1,1
aamedolk-1,4
aamegcoo-1,4
aamejpgo-1,1
aamgeeod-1,1
aamhkkfc-1,2
aamibbhm-1,4
aamjbfak-1,1
aamjfebj-1,4
aamjllop-1,4
aamjomem-1,4
aamkifkd-1,2
aamkkeoi-1,4
aamkmhho-1,4
aamldaec-1,4
aamncmhk-1,4
aamngceb-1,1
aamnifgo-1,2
aampnggo-1,1
aanabhpo-1,2
aanafmao-1,1
aanahmih-1,1
aanaijco-1,1
aanbadcn-1,1
aanbhiic-1,1
aanbmkeh-1,1
aancgikm-1,1
aancklnj-1,1
aancoakb-1,1
aandldhb-1,1
aaneimmk-1,1
aanhnohb-1,1
aaniajce-1,1
aanikklh-1,1
aanimjjf-1,1
aanmeilh-1,1
aanmnjng-1,1
aannpckp-1,1
aanojafm-1,1
aanojfbf-1,1
aanomipn-1,1
aanpnedd-1,1
aaoaonio-1,1
aaocaefb-1,1
aaodibgb-1,2
aaoeojcg-1,6
aaogelbd-1,1
aaoghkbb-1,1
aaoghmdh-1,1
aaogjbgp-1,4
aaogmfnk-1,1
aaojdmhg-1,2
aaokppkh-1,1
aaolgdjf-1,1
aaomclik-1,1
aaomedhl-1,1
aaomhfpl-1,1
aaomkolm-1,1
aaongikb-1,1
aaonjdhp-1,1
aaooaidd-1,1
aaooddbb-1,1
aaoofbgj-1,1
aaopfdla-1,1
aaophjbb-1,1
aaopmhpg-1,4
aapacfdc-1,1
aapahnkg-1,1
aapajiod-1,1
aapbfcbg-1,1
aapbodog-1,1
aapcblbc-1,1
aapfiehp-1,4
aapfnkic-1,1
aapfnkoo-1,1
aaphahop-1,1
aapifieb-1,1
aapjajhm-1,1
aapjmfae-1,5
aapjmjgp-1,4
aapjnkam-1,3
aapkbffm-1,1
aaplhofi-1,1
aapmenlk-1,1
aapmjcca-1,1
aapnpcgj-1,1
aapodjaf-1,1
aappidoh-1,1
abaajnoi-1,1
abaampek-1,1
abackkpe-1,1
abadkoim-1,1
abafhnbj-1,1
abaficjh-1,1
abagflkl-1,1
abakhojo-1,1
abamgedm-1,1
abaojedo-1,2
abaokdgh-1,1
abapcknc-1,1
abapenog-1,1
abbaicad-1,1
abbcelij-1,1
abbciadf-1,1
abbcjdmj-1,1
abbeccme-1,1
abbejchg-1,1
abbffjen-1,6
abbfimdj-1,1
abbfkhpk-1,1
abbfkpgl-1,1
abbflgkf-1,1
abbfmieg-1,1
abbgkcjo-1,1
abbhcpeh-1,1
abbhdgig-1,1
abbhhjaf-1,5
abbhpepj-1,2
abbiecjc-1,2
abbigdfo-1,2
abbijoch-1,3
abbiloif-1,2
abbjghem-1,1
abbjgiga-1,1
abbjhhad-1,1
abbkdlkl-1,1
abbkjoan-1,1
abbleeab-1,1
abbllojn-1,1
abblnkoc-1,2
abbnhdli-1,2
abbojljd-1,2
abbomihd-1,2
abbpbjhl-1,6
abbpccgb-1,2
abbpfccg-1,2
abbpljaj-1,1
abbpofdg-1,1
abcacbee-1,5
abcbmfie-1,1
abcchdmi-1,1
abcddopc-1,1
abcdfnne-1,1
abcdgcbk-1,6
abcdjnap-1,3
abcecckb-1,1
abceiflo-1,1
abcejfle-1,2
abcejnjc-1,6
abchgifa-1,3
abciknao-1,3
abcildgm-1,3
abcjkmmm-1,3
abcjlidc-1,3
abcjnmhn-1,3
abckanin-1,3
abckdddj-1,3
abclamni-1,3
abcldhad-1,3
abcmbhbb-1,4
abcmkini-1,3
abcmonlo-1,3
abcnbiij-1,3
abcnjkab-1,2
abcobghc-1,2
abcpajbh-1,1
abcpamkp-1,1
abcplbpn-1,3
abcpoaod-1,1
abdaldjc-1,1
abdamknb-1,1
abdbbbam-1,1
abdbllof-1,2
abdbnfhb-1,1
abddmnpd-1,3
abdejeia-1,1
abdejgij-1,1
abdejobf-1,2
abdemjpc-1,1
abdepaig-1,2
abdgamdo-1,1
abdgbihm-1,2
abdgibnd-1,1
abdgknen-1,3
abdhofef-1,2
abdifokb-1,1
abdjmdjc-1,3
abdkpadd-1,5
abdldenf-1,1
abdlidla-1,2
abdlncad-1,2
abdmpdkc-1,1
abdnidfk-1,1
abdnjajl-1,1
abdnmggo-1,1
abdplbap-1,1
abeamdgi-1,1
abeamdmc-1,1
abeaojpi-1,1
abebcjbc-1,3
abebkddj-1,1
abecfjdp-1,1
abedhchh-1,1
abednomp-1,1
abeecfbn-1,1
abeeipjh-1,1
abeelilo-1,1
abefmmkm-1,1
abeghbcd-1,1
abehnlfl-1,5
abekdplc-1,1
abekidpe-1,1
abekmkek-1,1
abemjbop-1,1
abeogfhl-1,6
abeoihci-1,2
abeomphn-1,6
abeoppgn-1,6
abepedpl-1,1
abepficc-1,1
abfafmnh-1,1
abfaodap-1,4
abfchfje-1,1
abfdaeal-1,1
abfdcfmo-1,1
abfdllmb-1,2
abfdmnni-1,1
abfeedkh-1,1
abfeepna-1,1
abfeppfm-1,1
abffnihj-1,1
abfhohid-1,1
abfimjme-1,1
abfinkhl-1,2
abfkelee-1,1
abfloobj-1,1
abfmpdhc-1,3
abfoelok-1,6
abfpclkj-1,1
abfpdhan-1,1
abfpippo-1,1
abgaghoe-1,1
abganach-1,1
abgapcck-1,4
abgbcihd-1,1
abgcigpg-1,1
abgcpnde-1,6
abgelkag-1,2
abgficgj-1,6
abgfmbli-1,2
abggadie-1,1
abggbmcf-1,1
abgipndb-1,1
abgjabkb-1,2
abgkalpa-1,6
abgldpca-1,1
abgmdjcn-1,1
abgmfojk-1,1
abgmfooc-1,1
abgmknea-1,1
abgmlhla-1,2
abgmnjpi-1,2
abgmolme-1,1
abgobodl-1,1
abgokcfj-1,6
abgpjmnc-1,1
abhajdln-1,2
abhaodle-1,5
abhbkmgc-1,5
abhcbgef-1,3
abhchhpl-1,3
abheijpi-1,3
abhejfjb-1,3
abhepkoo-1,3
abhgfifo-1,3
abhhljed-1,3
abhicdee-1,3
abhigmap-1,2
abhiilbb-1,1
abhijlho-1,5
abhinphd-1,1
abhjbgoa-1,1
abhjgjag-1,1
abhjhkfj-1,1
abhlcmcb-1,4
abhlglpk-1,2
abhljcfl-1,1
abhljimf-1,2
abhljmlp-1,1
abhlnkcn-1,1
abhmmjig-1,4
abhpnpik-1,4
abibpcel-1,6
abicahmd-1,2
abicemhj-1,3
abicgdok-1,1
abickddo-1,1
abickioj-1,1
abicplnm-1,3
abidjfnp-1,1
abifmdpd-1,5
abigmpnf-1,1
abihhjah-1,2
abihnken-1,2
abiihben-1,1
abiiimho-1,1
abiiipkg-1,1
abiilile-1,2
abijainh-1,1
abijgfpf-1,2
abijinoo-1,2
abikhphd-1,1
abikolli-1,1
abilclma-1,2
abimfjle-1,1
abinaebm-1,6
abinafga-1,1
abinahhd-1,2
abinclkb-1,2
abinefli-1,1
abinnjjl-1,1
abiokbme-1,2
abipamio-1,4
abjajnao-1,1
abjbjklp-1,5
abjbngad-1,2
abjbocii-1,2
abjbpjap-1,2
abjcennj-1,4
abjdhdop-1,3
abjebdbd-1,5
abjfiepn-1,5
abjfjpgl-1,1
abjfkbjf-1,1
abjfnkln-1,4
abjfnmhh-1,4
abjgmjdk-1,4
abjhmagf-1,4
abjkkkno-1,4
abjlbocb-1,4
abjlfkon-1,1
abjmbcih-1,4
abjmcagi-1,4
abjobhka-1,4
abjpcpep-1,4
abjpkggk-1,1
abkapcpb-1,4
abkbekej-1,5
abkbomne-1,1
abkciaid-1,1
abkdhgkp-1,2
abkemcdh-1,1
abkeoeja-1,2
abkgdldo-1,2
abkgodlf-1,1
abkhibke-1,2
abkhinab-1,1
abkhomho-1,1
abkialai-1,1
abkiinmj-1,6
abkiljli-1,6
abkjbanb-1,2
abklbhkm-1,2
abkodfdm-1,4
abkogabd-1,2
ablahmmj-1,5
ablalhjk-1,2
ablbcefc-1,2
ablbipbf-1,1
ablbjijp-1,4
ablcjdip-1,2
ablclcom-1,1
ablddmia-1,1
abldokce-1,2
abldonfd-1,1
ablemjin-1,2
ablfapbm-1,2
ablffihd-1,1
ablfhdpd-1,1
ablfjokn-1,4
ablflhob-1,4
ablgegad-1,4
ablglgim-1,4
ablglihp-1,4
ablgmadh-1,2
ablhfdle-1,4
ablhnpma-1,6
ablialdf-1,4
abligonn-1,4
ablihaoo-1,5
abljbpjl-1,1
abljdpbb-1,6
abljfbpa-1,6
abljfcfe-1,4
abljhefn-1,2
abljknkm-1,2
abljpefh-1,1
ablkdjoj-1,1
ablkkhgo-1,2
ablkknaa-1,2
abllfhhm-1,6
abllhkmk-1,5
abllllgj-1,1
ablllmfj-1,5
ablmnakg-1,6
ablnacii-1,1
ablndpbk-1,1
ablokkem-1,1
ablpdkgp-1,6
ablpkhfp-1,1
abmacchh-1,1
abmbjdjf-1,4
abmcdicg-1,1
abmdjicf-1,6
abmdllaf-1,1
abmffijl-1,2
abmfohei-1,2
abmgallj-1,2
abmhbjba-1,2
abmhkhco-1,1
abmiapgp-1,6
abmiclgj-1,6
abmidcnk-1,6
abmimako-1,6
abmimngp-1,3
abmjkckd-1,5
abmkglcf-1,1
abmlhpdo-1,3
abmlpica-1,6
abmnbfdh-1,4
abmncjhe-1,2
abmobdhm-1,4
abmpcfff-1,4
abmpcflm-1,4
abmpfoli-1,6
abmpjlho-1,4
abmpodcm-1,6
abnakand-1,4
abnamemp-1,6
abncjnij-1,1
abnckkpl-1,6
abndcjle-1,2
abndjaaf-1,5
abndlgam-1,2
abneanec-1,4
abnenpol-1,2
abnfanoo-1,4
abnfebpf-1,3
abnfkoao-1,3
abnghbkf-1,3
abngnmjb-1,4
abnhbmag-1,3
abnhceog-1,3
abnhefpk-1,3
abnianai-1,3
abnimahc-1,4
abnjbjbl-1,3
abnjdkcc-1,3
abnjhhkm-1,6
abnjieke-1,6
abnkmdkk-1,4
abnkmnhp-1,3
abnleglo-1,6
abnlnaed-1,6
abnmbmio-1,6
abnnbola-1,3
abnnfdfo-1,4
abnohfjj-1,4
aboaogmg-1,4
abobbehg-1,6
abochble-1,4
abodbhki-1,3
abodcnfl-1,3
abodglhm-1,3
abodolef-1,4
aboebjkb-1,3
aboekkhp-1,3
aboglink-1,3
abohdidj-1,3
aboheiae-1,3
abohhdge-1,6
abohhlfd-1,6
aboiekfh-1,6
aboiolmb-1,3
abojgmco-1,3
abokcdpj-1,3
abokecal-1,3
abokmnhj-1,3
abokpfok-1,3
aboldpco-1,3
abolfeia-1,3
abolhaio-1,3
abolniag-1,4
abolocam-1,3
abombmhj-1,3
abomcchf-1,4
abomdnej-1,3
abonmfli-1,4
aboofgif-1,6
abooiplb-1,3
abookemi-1,3
abopjipf-1,3
abopmfbl-1,4
aboppoph-1,6
abpbbghe-1,4
abpbeffd-1,6
abpbiopc-1,4
abpbnoip-1,6
abpcohni-1,3
abpcppoc-1,4
abpeakid-1,6
abpeiika-1,6
abpfkooo-1,5
abpfmfam-1,6
abpgbmkc-1,3
abpgfija-1,3
abpgfndf-1,3
abpghago-1,6
abpgikof-1,6
abphbjai-1,4
abpheinh-1,6
abpihahm-1,4
abpjinfc-1,4
abpjlloi-1,4
abpjnlnl-1,6
abpkbbbh-1,6
abpkccpk-1,3
abpkfjce-1,3
abplfhpj-1,3
abplflld-1,3
abplhifj-1,3
abpmbcig-1,3
abpmmcpb-1,3
abppdhch-1,3
abppkoee-1,3
acaackpj-1,4
acaagknc-1,4
acaakdja-1,4
acabdclf-1,4
acabkgba-1,4
acacpphp-1,4
acadlhgc-1,4
acaebipf-1,4
acaecank-1,4
acaeokee-1,4
acafcggm-1,4
acafobfm-1,4
acagdhdc-1,4
acahicco-1,4
acahlhoa-1,4
acaiiebe-1,4
acajjfeh-1,4
acajldih-1,4
acaleacd-1,4
acamajlh-1,6
acamgdig-1,4
acamkbln-1,4
acamklja-1,4
acanbpji-1,4
acancopp-1,6
acaoijnb-1,4
acapdnij-1,4
acapibgj-1,4
acapobkg-1,4
acapoelg-1,6
acbamdmb-1,6
acbanikj-1,5
acbbmmeh-1,4
acbccekf-1,6
acbdbdje-1,4
acbdeibo-1,5
acbdfakg-1,4
acbeelia-1,4
acbfghjf-1,4
acbfhcae-1,4
acbgbakn-1,6
acbhmfbe-1,4
acbiepfg-1,4
acbifcng-1,6
acbigdmo-1,6
acbipejc-1,5
acbkakbd-1,4
acbkoppb-1,6
acblaekb-1,4
acblhalp-1,4
acblhbpc-1,4
acblinno-1,4
acblpoep-1,4
acbmajni-1,4
acbmambn-1,6
acboagao-1,6
acbocgac-1,4
acbodlnn-1,4
acbpbell-1,4
acbpkacf-1,4
acbppmge-1,2
accaabjf-1,3
accagfgo-1,3
accaglnp-1,3
accajkfc-1,4
accaobde-1,6
acccgpjg-1,6
accganfo-1,3
acchgekk-1,1
acchphje-1,3
accibbia-1,2
accibnpk-1,2
accippkf-1,2
accjandc-1,3
accjmffh-1,3
accjoeab-1,3
acckcfea-1,3
acckjgkb-1,4
accleekh-1,3
accmaabj-1,1
accmgepc-1,2
accnpbae-1,3
accofmml-1,3
accoljhe-1,1
acdagmmh-1,3
acdaiboo-1,3
acdajidb-1,3
acdciiop-1,3
acdcinio-1,3
acdcllaf-1,3
acdfgdec-1,3
acdgbiic-1,3
acdgpeom-1,6
acdhfckg-1,3
acdhhemb-1,6
acdhicnc-1,4
acdhongo-1,4
acdhpgen-1,4
acdifcig-1,4
acdipnbp-1,4
acdjhpdc-1,4
acdlcfbk-1,4
acdmjlop-1,4
acdnkoka-1,4
acdoefin-1,4
acdohifo-1,4
acdonide-1,4
acdpakdl-1,4
aceaagad-1,4
aceafpoa-1,6
aceapckd-1,6
acebamdi-1,3
acebhjcj-1,3
acebkddl-1,4
acecfahh-1,4
acecflkb-1,4
acecjjoo-1,4
aceclblk-1,4
acedbbod-1,4
acedlmgf-1,5
aceefljp-1,4
aceejado-1,4
aceekkjn-1,5
acefiddo-1,4
aceflnpn-1,4
acegljip-1,4
acegpkbh-1,4
acehhhjn-1,4
aceigcpg-1,4
acejeapb-1,3
acejgjeo-1,4
acejmdda-1,6
acekadgk-1,2
acekjpmk-1,3
acellmij-1,1
acemjkle-1,6
acemkbai-1,6
aceobacj-1,6
aceondaj-1,2
acepgmgd-1,2
acepjdph-1,1
acfanbce-1,2
acfbpndl-1,2
acfcbcpf-1,2
acfcghki-1,3
acfcgkae-1,1
acfcgnjd-1,1
acfdafkp-1,1
acfdenil-1,3
acfdkjlc-1,2
acfdniki-1,2
acfeclep-1,1
acffefjk-1,1
acffjold-1,1
acffkdlf-1,1
acffklic-1,1
acffmimj-1,1
acfgeoob-1,1
acfhfldl-1,6
acfjdmcd-1,1
acfkdlob-1,1
acflaleo-1,2
acflnboj-1,2
acfmcddg-1,1
acfmdokg-1,2
acfmlpng-1,4
acfngpjh-1,1
acfnhkof-1,4
acfnleae-1,4
acfnmpob-1,2
acfoaomc-1,1
acfobknk-1,2
acfpfogc-1,2
acfppjlp-1,1
acgahidm-1,1
acgbgpjk-1,1
acgbkjok-1,4
acgbmnog-1,1
acgbpiia-1,4
acgbplbi-1,4
acgcomkp-1,1
acgcplbg-1,1
acgddphm-1,2
acgegpfh-1,1
acgfaeng-1,1
acgfhipe-1,1
acggffgi-1,1
acghihed-1,1
acgipfkl-1,1
acgjmlgb-1,1
acgkchok-1,1
acgkdhgj-1,1
acglfdki-1,1
acglmgma-1,1
acgojlcb-1,4
acgopidg-1,2
acgpbpeh-1,2
acgphfee-1,2
acgpjkle-1,2
achajlbm-1,1
achbcbom-1,1
achbpoij-1,1
achcfcik-1,1
achchgkl-1,1
achcpeff-1,1
achdlagb-1,1
acheicba-1,3
achemaok-1,1
achfkaha-1,1
achfmeop-1,1
achgbdjb-1,1
achgeaco-1,1
achhammg-1,1
achhecgi-1,2
achhhdbf-1,1
achhiaok-1,1
achiaplc-1,1
achjfjhb-1,2
achkhbml-1,1
achkminl-1,1
achkoibe-1,1
achlgmjd-1,1
achlobkk-1,1
achmaocn-1,1
achnailf-1,1
achnfgba-1,1
achnflbj-1,1
achocodd-1,1
achofcmo-1,1
aciandne-1,1
acidande-1,1
acidkljb-1,1
acidkmeg-1,1
acidolkf-1,1
acieelmg-1,1
aciehnlj-1,1
acifjbdi-1,1
acigcobk-1,2
acigjcdn-1,1
acihdkji-1,1
acihfmco-1,1
acihpmki-1,2
aciiefnj-1,1
aciimdcb-1,1
aciimiph-1,1
acijohmn-1,1
acijpood-1,2
acilgiea-1,1
acillanl-1,1
acilmlhf-1,2
acimmkdi-1,1
acinhbfo-1,5
acioibec-1,1
aciokpfm-1,1
aciopnkp-1,1
acipoljf-1,1
acippmba-1,1
acjamnhb-1,1
acjbbika-1,1
acjbdkld-1,1
acjblepg-1,1
acjbnbbb-1,1
acjchpip-1,2
acjcnlid-1,1
acjegjac-1,1
acjencjl-1,1
acjffaab-1,1
acjfpeld-1,1
acjgfoff-1,1
acjgmhfl-1,1
acjhdhmm-1,1
acjillal-1,1
acjjfacf-1,1
acjkaihp-1,1
acjkndlg-1,3
acjkppmk-1,1
acjlcjmc-1,1
acjlhdck-1,1
acjmdpaj-1,2
acjmogpo-1,1
acjnahen-1,1
acjnaiie-1,4
acjpecnm-1,1
acjpgigg-1,1
ackagemo-1,1
ackapafk-1,2
ackddbdl-1,2
ackebdge-1,2
ackfbkil-1,1
ackgcjnc-1,1
ackhanek-1,2
ackjcefk-1,1
ackjgaif-1,1
ackjleih-1,1
ackjmocc-1,1
ackkkfpd-1,1
ackmafna-1,1
ackmmlaa-1,1
ackojgdh-1,1
ackoklia-1,1
ackpmkal-1,1
aclbajij-1,3
aclcbfbk-1,6
aclcdlei-1,1
aclckbgf-1,1
aclckkmc-1,1
aclcmglm-1,1
acldaaba-1,1
acldhnec-1,1
aclehglg-1,1
acligmjm-1,1
acljabkl-1,1
acljfali-1,1
aclkcffd-1,1
aclklgic-1,1
aclknbjh-1,1
aclkpcej-1,1
acllaibh-1,1
acllkjpf-1,1
aclmcbeb-1,1
aclmccaf-1,1
aclmcnni-1,1
aclmecgb-1,1
aclmifln-1,1
aclmjhki-1,1
aclnaibj-1,1
aclngahi-1,6
aclnldaa-1,1
aclocpll-1,1
aclpfdmg-1,1
aclpoboo-1,1
acmacfen-1,1
acmbbkab-1,1
acmbeiaf-1,1
acmbhone-1,1
acmdcphb-1,2
acmdiiel-1,1
acmdjomj-1,1
acmdneop-1,1
acmefakl-1,1
acmfanak-1,1
acmgkcjg-1,3
acmhlkid-1,1
acmiefpf-1,1
acmjkohd-1,1
acmjmema-1,6
acmkcdhk-1,6
acmkgekl-1,1
acmkkfge-1,2
acmljafh-1,1
acmlpkgh-1,1
acmmceao-1,2
acmmdnff-1,2
acmncaoh-1,1
acmnnkpk-1,1
acmoahki-1,2
acmoncjp-1,1
acmphlpe-1,1
acnaacmb-1,1
acnaanmn-1,1
acnacibg-1,1
acnbdkfm-1,2
acncddna-1,2
acnciehf-1,1
acncjaoc-1,1
acncmhlc-1,2
acnconoo-1,1
acndkheg-1,6
acnegcop-1,2
acnekoeo-1,1
acnfblod-1,1
acnfeidd-1,1
acnfgdoh-1,1
acngdphp-1,1
acngegmg-1,1
acnibcgd-1,6
acnibkii-1,2
acnilpeb-1,1
acnkfeaa-1,2
acnkfeap-1,1
acnlfpgg-1,2
acnljaem-1,2
acnlkkin-1,1
acnmhoec-1,1
acnoeodc-1,2
acnokmim-1,1
acnpbmjl-1,1
acoeiicj-1,1
acoeplbl-1,1
acofnbnl-1,6
acofppjd-1,2
acogbmga-1,1
acohknfp-1,2
acohnmph-1,2
acohobci-1,1
acohpojk-1,1
acoidfoc-1,4
acoigmnh-1,1
acojhjbb-1,3
acojmjdo-1,1
acokehcl-1,3
acokflpp-1,1
acokmbdh-1,1
acolmjop-1,2
acomdmlp-1,3
acomfdhe-1,1
acomgdbj-1,2
acomkeif-1,1
acomohfl-1,3
aconbbgj-1,6
aconfdep-1,1
acoocedl-1,1
acopjgog-1,2
acopmclm-1,2
acpakddp-1,2
acpampoc-1,2
acpbfoki-1,2
acpbiaff-1,6
acpcjdnb-1,3
acpcljja-1,6
acpcpgdc-1,6
acpekdca-1,2
acpemnig-1,1
acphofpp-1,1
acpidaof-1,1
acpigdja-1,2
acpikjnn-1,2
acpjeble-1,2
acpjedlm-1,2
acpjgili-1,2
acpkkbfa-1,1
acpkljgp-1,2
acplacln-1,5
acpljgol-1,1
acpnmhgm-1,1
acpnpgon-1,1
acpojpac-1,1
acpommli-1,2
acponhgg-1,2
acppijld-1,3
adabclfl-1,6
adaccjkj-1,2
adacjfbc-1,1
adadlaoj-1,1
adadnccd-1,1
adafciem-1,1
adafdcil-1,2
adaffffd-1,5
adaghblo-1,1
adagnbdo-1,6
adagpmjf-1,5
adahncbc-1,1
adaiakhe-1,1
