Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value,Cluster 3 Mean Counts,Cluster 3 Log2 fold change,Cluster 3 Adjusted p value,Cluster 4 Mean Counts,Cluster 4 Log2 fold change,Cluster 4 Adjusted p value
ENSG00000204472,AIF1,0.13875196748913066,-0.8337753928105918,0.0000000000000000006501901311104228,0.0727839070233065,-2.0288233661110517,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019684975242661066,0.870660765173894,2.93645645155205,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006838184757205736,0.19332023049539457,-0.09816968729158804,0.5804989201521136
ENSG00000171094,ALK,0.3389198824257475,0.07950884360804134,0.3880412946651421,0.43199081506638753,0.7540583349408552,0.000000000000000014839764387984497,0.0853696287662649,-2.079634840618327,0.0000000000000000000000000000000000007724059941842982,0.1341131065385684,-1.3685887285871694,0.00000000000002881720678866534
ENSG00000189292,ALKAL2,0.4143747560339466,1.6635990722978924,0.0000000000000000000000000000000000000000000000000000000000000000000000000000720445081997633,0.12445917194677816,-1.352799692949883,0.00000000000000000000000000000000000000000000009266194153410829,0.17697780732698762,-0.48506974671976977,0.0007672137676215273,0.09658535877805483,-1.3881485041787929,0.000000000000024805218312249877
ENSG00000154188,ANGPT1,0.1563441702463516,0.5883419252938502,0.00000000014311970084592233,0.07769289355815182,-1.0032617948616092,0.00000000000000000000000001853471987999925,0.17303767061469846,0.5625906793968967,0.00001978712969718091,0.12977723129930588,0.07354918250829812,0.6185585780401417
ENSG00000029534,ANK1,0.1443605707444031,-0.7285479631836482,0.0000000000000064403219051007495,0.29666641958915174,1.097123940937005,0.00000000000000000000000000000000003532884234794298,0.13659140602602385,-0.6343637996893934,0.000011853229490457038,0.11706863146008813,-0.8508228519987422,0.000001017725756376053
ENSG00000180071,ANKRD18A,0.07757987235709113,-1.9321731155236168,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000008916522000249859,0.22888967883138747,0.18438577796157363,0.040457765507172304,0.07836494127775086,-1.5591015899628151,0.00000000000000000000009404554617694283,0.9011144850701803,2.632771554088768,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001425123411209221
ENSG00000189127,ANKRD34B,0.1819834994133112,-2.005349227922543,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003842835416290009,1.0418505755786702,2.671384863458745,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020257664166544984,0.1586999509116463,-1.8467238927316463,0.0000000000000000000000000000000900102424688563,0.09090386708522807,-2.6285994057369613,0.0000000000000000000000000000000000000002655813639776095
ENSG00000134343,ANO3,0.05507578724587386,-1.6209690276729116,0.000000000000000000000000000000000000000000000000000000000740929468032539,0.21779536926263707,1.7987554045917697,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000011636121852553803,0.06807680652899586,-0.9721420315102902,0.0000000005062625780723201,0.08731555654239012,-0.5665876483432895,0.0014923567720053035
ENSG00000135046,ANXA1,1.1338435947366872,0.8261750798463771,0.000000000000000000003767286304836198,0.10992857180363605,-3.587203259403709,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002703476032003696,2.472764131687465,2.0413161867267045,0.00000000000000000000000000000000000000000000000000000000000000000000000000999724454386736,0.5545434918077482,-0.6249225149391828,0.00014957311233589171
ENSG00000130203,APOE,19.896293613785986,1.1150586455329328,0.00000000000000000000000000000000000001607977138402736,9.08542137238411,-0.8306865381034929,0.000000000000000000006184195146580521,10.899293732127852,-0.3205617351502861,0.019687844325226595,7.3011653641002345,-0.925401892868646,0.000000022394628972012715
ENSG00000142192,APP,5.994969831075065,-1.0084580082712464,0.00000000000000000000000000011328254403093044,13.489862271178021,0.9119115960851198,0.000000000000000000000000011310690298383297,8.520436192083277,-0.2181804452715954,0.11404712520176927,10.36513402886599,0.09840062957791718,0.5156004737619445
ENSG00000171885,AQP4,19.001007255646226,1.7597275415149674,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005119441228541747,5.116243946346482,-1.5110430817112537,0.00000000000000000000000000000000000000000000000000000000000005127928005164125,7.474767687938541,-0.5810626576494458,0.000028673234463658867,5.325202358510803,-1.080263500396871,0.00000000011502608911517616
ENSG00000169083,AR,0.17344866837267928,-0.2079761662768913,0.025385315870456063,0.22924967117727613,0.4903631008870475,0.00000003783074812385717,0.15924719212168645,-0.2865927968154267,0.0450259390741756,0.12454427842433387,-0.6562942651804051,0.00014154153842334052
ENSG00000138639,ARHGAP24,0.22709617777093719,-0.7601557374577403,0.00000000000000017702221709369626,0.34578901151450386,0.15875092543818936,0.07429804839290143,0.6793452381438542,1.3034091176318179,0.0000000000000000000000000009640147419814153,0.1596798191562888,-1.091515024852565,0.00000000021499250742959853
ENSG00000064270,ATP2C2,0.1401802453367466,0.31905265957171913,0.0006368953227416646,0.12792818909806886,0.0969050574425534,0.2973176209195903,0.049580053629638465,-1.4226177342094029,0.000000000000000001851209517638617,0.1270859983921774,0.053123860000629186,0.7047198699823936
AVP_gene,AVP_gene,0.34299569969821253,-1.1110480407480423,0.000000000000000000000000000002404469974957208,0.8200625639343591,0.9310136692906308,0.0000000000000000000000011674236369561777,0.8899236557673076,0.7019389137565303,0.00000007657711462824729,0.17582721659905956,-1.838310087668877,0.00000000000000000000032594816020164946
ENSG00000135454,B4GALNT1,0.18417817025233085,-1.3630226444602123,0.00000000000000000000000000000000000000000000003871575460875176,0.6508988879435895,1.9746588540162788,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002769668070853474,0.1528991940852206,-1.3581803596715294,0.0000000000000000002081437916945177,0.10316392810659107,-1.91113820317716,0.0000000000000000000000011023751848514708
ENSG00000132692,BCAN,1.709787927776556,1.1193962600003846,0.00000000000000000000000000000000000003113307417588537,0.7889395893034398,-0.8071807954021712,0.00000000000000000013253729044950963,0.7215922595589545,-0.7309481124793133,0.00000022995004447224804,0.8673245607917895,-0.4273934101169677,0.0084112429874756
ENSG00000176697,BDNF,0.028600392997382946,-1.446203072412466,0.000000000000000000000000000000000000000002457713842894338,0.10829224295868761,2.0925628200238604,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000035706470479340706,0.02145185543357426,-1.5776610039535077,0.00000000000000000030468074852083955,0.01689496213919535,-1.8922137122160958,0.0000000000000000008104771381293435
ENSG00000116985,BMP8B,0.09168847060793169,-0.18761140797799003,0.05126002606823391,0.09454708066112073,-0.12346536630868332,0.191584324702282,0.0699374266431324,-0.5659344950411511,0.00022267016885159794,0.1967590280989476,1.1281384889828874,0.0000000000000067490661891752165
ENSG00000162670,BRINP3,0.7651040577363236,0.26988395417532246,0.0023814319242418825,0.8439856916475051,0.5536040622196388,0.00000000018100311268559946,0.2165980709338952,-1.7899389774833796,0.0000000000000000000000000000004102024606895959,0.2487895309700979,-1.5465326896394143,0.000000000000000001682036258664436
ENSG00000151136,BTBD11,0.396538700961279,-0.735147624351743,0.0000000000000008247383772375395,0.8792976681214925,1.3716704795060406,0.00000000000000000000000000000000000000000000000000000002016339467096045,0.24746247518016018,-1.28338861683778,0.000000000000000005334786769579239,0.22232574071666802,-1.4128908103879496,0.0000000000000005921823502878354
ENSG00000165985,C1QL3,0.12032369965037844,-1.0203208951859457,0.00000000000000000000000002093014068998255,0.31437149769149386,1.4369732151229546,0.000000000000000000000000000000000000000000000000000000003483187105242874,0.10123962385742953,-1.051442171432111,0.000000000004039694136401458,0.11826473497436744,-0.788291490729359,0.000007713503477982677
ENSG00000143110,C1orf162,0.08513929413593657,-0.827402242779999,0.000000000000000004222086877798057,0.07170392998564054,-1.1849872494404652,0.000000000000000000000000000000000007654038455542255,0.41426159600040086,2.26907625938916,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000016968875483102256,0.1544468662813168,0.32829230012230814,0.035395393296031356
ENSG00000188674,C2orf80,0.2507846884143238,-1.299533055517029,0.00000000000000000000000000000000000000000009456586169597197,0.8543272899475793,1.9673485254038237,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008538989112930144,0.17238098116265027,-1.5906474832075246,0.00000000000000000000000020309219365778096,0.14263534407780853,-1.8367078177001237,0.0000000000000000000000044361896805278805
ENSG00000064989,CALCRL,0.08165568962955619,-0.8494860928591002,0.0000000000000000008378973668615502,0.09906334827317842,-0.4774824784163241,0.0000003039278573746322,0.34509030705132465,1.9193946709620542,0.000000000000000000000000000000000000000000000000000000000015471432725093178,0.09658535877805483,-0.3658145377653357,0.039997061662913946
ENSG00000070808,CAMK2A,1.9188390342044428,-0.5098443870420665,0.000000013078512792312555,3.647966073774249,1.2075763490342553,0.0000000000000000000000000000000000000000000034798701243645306,1.0847415265416045,-1.2647198586514818,0.00000000000000000599586117628169,0.7991466604778685,-1.6907062146436753,0.0000000000000000000010546943330200435
ENSG00000042493,CAPG,0.21110643308665122,0.5007530740827062,0.000000028657418671021192,0.0831582319002796,-1.4947552441331875,0.000000000000000000000000000000000000000000000000000000015634576048726417,0.35778630312425636,1.2810183316346435,0.000000000000000000000000042323848816851736,0.1659593626062552,-0.0634630702637109,0.7204187292246172
ENSG00000092529,CAPN3,0.12509623782411955,-0.7164191494426242,0.000000000000015577398954112087,0.06758038129637048,-1.8773695555317653,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000021695962419124337,0.0881058348164657,-1.0828166742818328,0.0000000000020914748190689508,0.9965037403339558,3.3988882458859386,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006555112407232375
ENSG00000105974,CAV1,0.1953257046727481,-0.8699666820976741,0.000000000000000000009491481867352173,0.10390688165422579,-2.0367784901798487,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006676777020648401,0.9991530012913235,2.337460302474026,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000017095338077878867,0.6361775566573116,1.2806913016896462,0.000000000000000000008470778469551809
ENSG00000187094,CCK,0.09879502380094767,-1.0636323556834126,0.0000000000000000000000000003466338045642533,0.28036858429346534,1.6974305665997305,0.00000000000000000000000000000000000000000000000000000000000000000000000000000659807233868972,0.07880273424578299,-1.1684993733730886,0.00000000000004903466861793899,0.04380729121047998,-2.01185811290691,0.000000000000000000000001207230844904122
ENSG00000275302,CCL4,0.017522530667093326,-1.3452602700817033,0.000000000000000000000000013411741523549952,0.012796091567496783,-1.932733678206442,0.0000000000000000000000000000000000000000000000000039336292735552735,0.1580432614595981,3.208798542494128,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009711052921968231,0.034836514853385105,0.0327362522720307,0.8313302870340451
ENSG00000271503,CCL5,0.009196715896844211,-2.1097227556871054,0.00000000000000000000000000000000000000000000000001635340896789613,0.005039892842441188,-3.1157101120103574,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000025395169844142137,0.16822194796634507,4.27091775963497,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006557915212581068,0.023324018528446677,-0.28502222701955215,0.2388291784159827
ENSG00000133101,CCNA1,0.04194259825681981,-1.8726911939355362,0.00000000000000000000000000000000000000000000000000000000000000000000000004161180449133605,0.21445725841894225,2.4230186887602416,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000019551532924440372,0.04848557120955815,-1.3000804405417874,0.0000000000000004638285715062838,0.019885220924893643,-2.5814472525865226,0.00000000000000000000000000000000185860037839696
ENSG00000157456,CCNB2,0.012645484358160791,-1.3323835488117606,0.0000000000000000000000000004320434447568543,0.042740909430053195,1.8239115955579104,0.000000000000000000000000000000000000000000000000000000000002493314468025306,0.010616479474779096,-1.3044579312966702,0.00000000005191347930100074,0.011512496324938424,-1.1476364266483152,0.0000005235517378045801
ENSG00000170458,CD14,0.37316371472346666,-0.3776150827947309,0.00003896156816049965,0.24168577039888425,-1.2620138981240077,0.0000000000000000000000000000000000000000022423234755953457,1.525599045349957,2.385044071189811,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000015835460817411152,0.17388354838835568,-1.4285284152168647,0.0000000000000007484397570949847
ENSG00000177575,CD163,0.11861673344225204,-1.8365682873545235,0.0000000000000000000000000000000000000000000000000000000000000000000000000012171717114427907,0.07353661829198278,-2.6674404581173223,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000160834857670268,1.8607295623785507,4.340048972035439,0,0.06070225334967533,-2.444545524600298,0.000000000000000000000000000000006691331864774848
ENSG00000116824,CD2,0.020762282858027083,-0.8708699880143254,0.00000000011895991138747573,0.011127036145649376,-2.023181116295884,0.0000000000000000000000000000000000000000000008364566149983996,0.12728830545534114,2.8111640234696624,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000017605664607595486,0.0388733642140778,0.3457800630574539,0.09962928989026312
ENSG00000135218,CD36,0.021877036300068806,-2.1269250501674133,0.00000000000000000000000000000000000000000000000000000000000000000000000000000003212961647322765,0.1265209462914132,2.230309145696273,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009974622168227626,0.04027695305895575,-0.8191649288358391,0.0000005545305495965558,0.03050063961412258,-1.214103097692198,0.0000000010046669810201072
ENSG00000160654,CD3G,0.01107786233028962,-1.185166504378988,0.0000000000000000005979362571179838,0.007167120340874157,-1.9870580691611988,0.0000000000000000000000000000000000000000000002660875780908808,0.08000666490787134,2.799239880373457,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000001927487709005064,0.03304235958196613,0.8389871915500544,0.00001208129691156042
ENSG00000010610,CD4,0.07583807010390094,-1.2086059235635709,0.00000000000000000000000000000000000379920897219446,0.048402607233574785,-2.033649106071225,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006525731210808532,0.6455257313633723,3.2705337357420987,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003854051276850106,0.11288226916011053,-0.30575005460269233,0.08535770742108274
ENSG00000117091,CD48,0.1299732841330521,-0.5542026509677167,0.0000000026071808807118645,0.09179804820160735,-1.2579889239005961,0.00000000000000000000000000000000000000002966170056182112,0.30437556102433677,1.0342480531802805,0.00000000000000007113357892704453,0.488458772643816,1.8424353320782803,0.000000000000000000000000000000000000000000006691160560369051
ENSG00000169442,CD52,0.010834010014842991,-0.9157215757199246,0.0000000000060052780768878694,0.008508909993731877,-1.397430264306223,0.0000000000000000000000003296194717572596,0.052535156163855325,2.1503644039675702,0.0000000000000000000000000000000000000000000002384089656425325,0.03139771724983206,1.0362278784559367,0.000000041658962130700026
ENSG00000129226,CD68,0.2497744431074735,-0.25370716977677055,0.005781507378913436,0.16634919037745818,-1.1017510304189846,0.00000000000000000000000000000000428851926850005,0.8519451157905206,2.089727132338102,0.00000000000000000000000000000000000000000000000000000000000000000000000000009788503062676072,0.14143924056352922,-1.0491826048469393,0.0000000010400596555522076
ENSG00000112149,CD83,0.3235223505075462,-0.8791551927402308,0.000000000000000000001231850676479618,0.7994775470649077,1.5146803275623553,0.00000000000000000000000000000000000000000000000000000000000000000006138475086005822,0.23389089317116424,-1.1712661325789901,0.000000000000002000479984585535,0.1547458921598866,-1.7589904929274645,0.00000000000000000000016333868054723667
ENSG00000114013,CD86,0.04880529913438917,-0.7557956621783632,0.00000000000002012419985779105,0.024544932674226565,-2.0319946911430216,0.0000000000000000000000000000000000000000000000000000000000000000000000000000012167581537103428,0.277779638216385,2.7692233743736265,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000039710823369356805,0.08013893545671423,0.22745374962372766,0.16256669998471107
ENSG00000039068,CDH1,0.04410243305077565,-0.2562402044203962,0.01135069557080999,0.0349847107049976,-0.7606891376392184,0.000000000000026134636781664588,0.031083300730281066,-0.7364162499621898,0.000010166824582414704,0.16311861675984182,2.0914537235360937,0.000000000000000000000000000000000000000000000000006794022601979584
ENSG00000154162,CDH12,0.05295078849698182,-1.0370843359544364,0.00000000000000000000000028276701854865096,0.13843342028263783,1.4021429106912517,0.00000000000000000000000000000000000000000000000001323365305930201,0.05231625967983926,-0.8156635843600291,0.00000020378439616665747,0.04993732172116148,-0.8627198927002317,0.000002960787968436866
ENSG00000140945,CDH13,0.401868615856041,-1.671263952034494,0.0000000000000000000000000000000000000000000000000000000000000000000016551875697572623,1.799405377635999,2.331320829201995,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000013624825246476064,0.27438674271413604,-1.917848769671442,0.00000000000000000000000000000000009634593984726266,0.28078529997706964,-1.8450761333979608,0.000000000000000000000001725198178060157
ENSG00000179242,CDH4,0.2462908386010931,-0.47477443659179497,0.00000022755299836984295,0.4485831895541647,1.1123838725348552,0.0000000000000000000000000000000000005833398084405523,0.1275072019393572,-1.3720006157001319,0.00000000000000000011323436119569738,0.15011099104205425,-1.0944456958461963,0.00000000020773505337531966
ENSG00000113361,CDH6,0.42343212775053557,-0.4051091448896714,0.000008744730544916707,0.32144043830167107,-0.9853245275001015,0.0000000000000000000000000020210203839309575,1.141545164143773,1.4407699029478385,0.00000000000000000000000000000000016927371574532518,0.8604469655846835,0.8608361860949153,0.0000000011018034602311072
ENSG00000170312,CDK1,0.006827864832505551,-0.3546554285314807,0.025561585561525338,0.0037962829202803756,-1.5140827101798369,0.00000000000000000011561929278638162,0.02320302730570277,1.9751809404233667,0.0000000000000000000000000007537192859931065,0.011662009264223339,0.6216548146646721,0.010548742512405495
ENSG00000048740,CELF2,3.081422366118768,-0.09694466015065362,0.28320905156524423,2.8192309669616633,-0.30560762588346235,0.0004887510134953915,4.333384245824008,0.5025243239520378,0.000059105407908100103,4.05404334871046,0.3723458921585969,0.010919268433482069
ENSG00000103888,CEMIP,0.20682159954380336,-1.142748292542172,0.00000000000000000000000000000009875620864028963,0.36202139365639235,0.005691134110005436,0.9486170593381769,1.0305646467476286,1.9406787085298733,0.000000000000000000000000000000000000000000000000000000000001689082320744734,0.10540662219586479,-1.8715523526010236,0.0000000000000000000006236268158334727
ENSG00000135048,CEMIP2,0.22946502883527584,-1.2319533094189596,0.0000000000000000000000000000000000000029051677752097253,0.19986120512200217,-1.517376014952606,0.000000000000000000000000000000000000000000000000000000000013255021503621744,1.974336837582888,3.2644026045190278,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000011403826735103135,0.12783356308860197,-1.8120332586045593,0.00000000000000000000020069343621762458
ENSG00000117724,CENPF,0.044276613276094674,-0.41752974232981543,0.00002469371384101879,0.025886722327084284,-1.4823962927992689,0.00000000000000000000000000000000000000000020474219490854347,0.0702657713691565,0.4599267865452621,0.0013320345567201036,0.19601146340252304,2.3101868049449603,0.0000000000000000000000000000000000000000000000000000000000000000008323535157719506
ENSG00000089199,CHGB,1.509097472163982,-2.0466266454341238,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003840577439963723,9.006223056288604,2.8072134092687033,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000033227808462903935,0.9876609358804801,-2.3120695169960763,0.00000000000000000000000000000000000000000000001125634974478757,0.740687101217467,-2.692598960871034,0.000000000000000000000000000000000000000000006573476406512069
ENSG00000154645,CHODL,0.1735880125529345,-1.2346441386434246,0.000000000000000000000000000000000000012023411861967986,0.5447011459064359,1.7346265972614,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000034541692609487167,0.14206381812642543,-1.2715858531824402,0.000000000000000042817684280391594,0.150559529859909,-1.1533694405376969,0.000000000038553298991258274
ENSG00000013297,CLDN11,0.3008789212160737,-1.944163178824643,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000027353553795895423,0.19959939250681044,-2.6615131709633486,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000040750580858057566,0.2755906733762244,-1.7183534621260599,0.00000000000000000000000000006370480717573101,6.741388919417514,4.739840715243059,0
ENSG00000150656,CNDP1,0.43315138432333683,-1.9159180990853704,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000019018133702534964,0.3001681633173414,-2.564480306455661,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006703687288497669,0.23115468712096343,-2.4977890367822857,0.0000000000000000000000000000000000000000000000000000751983831813392,9.648219484994824,4.798019231043247,0
ENSG00000184144,CNTN2,0.41946081861326195,-2.2183503499976878,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000031794659424439503,0.7982339371427468,-1.1373008724730689,0.000000000000000000000000000000000005006986813358682,0.31521093698313196,-2.2615137017930618,0.0000000000000000000000000000000000000000000034182546009912006,9.459833181495831,4.040608417630436,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002266799817468143
ENSG00000154529,CNTNAP3B,0.43464933426108043,-0.37021727150558603,0.000045039651611479117,0.6154887317389054,0.4743591441119901,0.00000005484785146011926,0.712836400198312,0.5540032726488494,0.00001195571196188836,0.11034054919226698,-2.322544045718181,0.000000000000000000000000000000000806662377019577
ENSG00000111799,COL12A1,0.19295685360840942,0.5713419425430128,0.00000000045179777249964755,0.11382303445461332,-0.6732445624220333,0.0000000000004877087362397234,0.219334276984096,0.598238653395466,0.000005089192058585913,0.0808865001531388,-0.9919016914375804,0.0000000353404345328606
ENSG00000188517,COL25A1,0.14460442305984972,-1.9159933877663446,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000019267704344608224,0.7523185497534937,2.3704311809367296,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005559274090024051,0.18463918426754986,-1.1891636726566892,0.0000000000000030696185354566426,0.09568828114234534,-2.1369048585572012,0.00000000000000000000000000009080218606162021
ENSG00000102879,CORO1A,0.08646306384836111,-1.3749430621674659,0.0000000000000000000000000000000000000000000005042459224171366,0.17999617294432815,0.11803585765110558,0.19488486281205042,0.44742441332883454,1.7459046085531347,0.00000000000000000000000000000000000000000000000009214384654705223,0.12200255845649031,-0.5310176308483983,0.002373862713143051
ENSG00000147571,CRH,0.026127033797852875,-1.384509786286948,0.00000000000000000000000000000012176558347891432,0.08724905401265069,1.634313794937408,0.0000000000000000000000000000000000000000000000000029987261235329945,0.02561088862987947,-1.1190442820214557,0.0000000026657284026224996,0.0399199547890722,-0.41393908393605816,0.05039625131589307
ENSG00000145708,CRHBP,0.05869873593250946,-1.4301943295800736,0.00000000000000000000000000000000000000000000799572532374293,0.1911232090899775,1.4177996502352421,0.0000000000000000000000000000000000000000000000000020130328004396011,0.06041542958843362,-1.0861956256243026,0.000000000019331368860062138,0.14173826644209905,0.2645295253590767,0.10653895668763713
ENSG00000106113,CRHR2,0.03609014268610077,-1.9420189463860629,0.000000000000000000000000000000000000000000000000000000000000000000000000000004245730824842225,0.1839233621722044,2.143516103268489,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000027689239080272642,0.054286328035983836,-0.9599997231272077,0.0000000009410118020493151,0.04799365351045759,-1.1193681690319446,0.0000000017390967750355302
ENSG00000103316,CRYM,0.05887291615782848,-0.9740614920846911,0.00000000000000000013275621381590502,0.14510964197002746,1.3010468292425426,0.00000000000000000000000000000000000007052637305817412,0.04815722648353405,-1.055830601154386,0.0000000012902250455739057,0.07356036612817798,-0.38108778036128355,0.053499666531535
