Barcode,Cluster
adbhfghe-1,2
adbhnbkf-1,1
adbjahgf-1,2
adbjhcgn-1,2
adbkbmkc-1,2
adbkfpjf-1,4
adbmcomk-1,2
adboklog-1,5
adbpdkjb-1,2
adbpdnki-1,2
adbpecpl-1,2
adcbeoop-1,2
adcbppfj-1,5
adccplhm-1,2
adcedebo-1,2
adcfhahc-1,2
adcfppgh-1,1
adcgchhj-1,1
adcimgik-1,2
adckeceo-1,5
adcmjbbn-1,1
adconkmf-1,1
adcphfic-1,2
addbhoob-1,1
addbihml-1,1
addccife-1,1
addebben-1,4
addegokn-1,2
addfmfng-1,4
addgajko-1,4
addhbeop-1,4
addhgdmp-1,2
addjddjj-1,2
addmbnld-1,2
addmihlo-1,5
addmjmbm-1,2
addmkndb-1,2
addnnlak-1,2
addoadei-1,2
addofopf-1,5
addomnlh-1,2
addpbien-1,6
addpecjp-1,2
addpphif-1,2
adeanlil-1,2
adeclhgg-1,1
adedfpkd-1,1
adeecdkb-1,5
adefeonp-1,1
adegbmmm-1,1
adehakpd-1,2
adeklgeh-1,2
ademlemf-1,1
ademnmjg-1,2
adepfhkb-1,1
adephcol-1,1
adepjaej-1,2
adepmchg-1,1
adepmpma-1,2
adfagkak-1,2
adfapdlf-1,2
adfaphjf-1,2
adfbanlc-1,2
adfccajl-1,2
adfccmcd-1,2
adfcfgja-1,2
adfdkbbj-1,1
adffkcld-1,2
adfghjmp-1,2
adfglcfg-1,1
adfiknmf-1,2
adfilgmp-1,2
adfkbmah-1,1
adfkefgj-1,3
adfkipaj-1,2
adfmdmoo-1,1
adfnaojd-1,2
adfomeab-1,1
adfoocmb-1,5
adfpbdhl-1,2
adgainok-1,1
adgdaikk-1,1
adgdgkfn-1,1
adgemgni-1,2
adggadfk-1,1
adghpdcl-1,1
adghpkmb-1,1
adgigojj-1,5
adgiomle-1,6
adglbpka-1,2
adgmnjin-1,2
adgnlphh-1,1
adgnojpe-1,1
adgomoed-1,1
adgpdobl-1,2
adgpihhj-1,1
adhbldnm-1,3
adhcjmkb-1,1
adhdcalf-1,2
adhdegbi-1,3
adhdlgjj-1,1
adhecnkb-1,1
adhfnchp-1,1
adhfnipi-1,3
adhgedfp-1,1
adhgfjci-1,1
adhgflke-1,2
adhhbcde-1,1
adhhcjge-1,2
adhijhap-1,4
adhkjakb-1,2
adhldika-1,1
adhlepcc-1,2
adhmgbnp-1,5
adicdfai-1,2
adicnmbj-1,2
adieikdk-1,1
adifccke-1,2
adiibbko-1,1
adijchil-1,2
adjagdaa-1,2
adjaijip-1,2
adjammga-1,6
adjbfhcg-1,1
adjdgpdh-1,2
adjdmgfa-1,1
adjdnmnm-1,3
adjgekea-1,1
adjhjkcd-1,3
adjimhog-1,4
adjjoano-1,3
adjkccio-1,2
adjkhinm-1,2
adjkopli-1,1
adjljfpe-1,1
adjmgdob-1,1
adjokepe-1,5
adjolohd-1,2
adjpbcjf-1,3
adjpkmme-1,3
adjploig-1,1
adkamdem-1,5
adkbgllo-1,1
adkcchim-1,6
adkcffom-1,2
adkddfhd-1,2
adkebhlp-1,3
adkegfnl-1,3
adkfigci-1,2
adkfobnb-1,1
adkgeaoe-1,1
adkiipch-1,5
adkldkco-1,1
adkmcbgi-1,1
adkndood-1,2
adkngapb-1,2
adkochnc-1,1
adkookhi-1,1
adkpbopm-1,2
adlaeagc-1,4
adlbbcnf-1,3
adlbbnbp-1,1
adlcobck-1,1
adldjpal-1,2
adldkhko-1,2
adldmfkp-1,2
adldpddd-1,1
adleddkc-1,2
adlefpfk-1,3
adlejode-1,1
adlgmhja-1,5
adljklnl-1,3
adlkbcgc-1,3
adlkmnnb-1,2
adlljckf-1,2
adllnhae-1,5
adlmbikj-1,2
adlmjgel-1,1
adlmjnjb-1,3
adlngcnh-1,1
adlnlden-1,1
adlpajjk-1,1
adlpglgk-1,1
admaabll-1,3
admblefi-1,5
admcfpmh-1,5
admciehn-1,3
admcknpa-1,1
admdliei-1,3
admeclah-1,3
admeofbc-1,1
admepohg-1,1
admfggec-1,3
admgcdcb-1,1
admgnelh-1,2
admhgcmn-1,2
admibgkk-1,3
admiiefn-1,3
admkejfa-1,3
admkekdo-1,3
admkmmjm-1,2
admlffdm-1,1
admllcee-1,1
admmhgbc-1,2
admmiego-1,1
admnekbn-1,2
admoifoi-1,1
admokpdd-1,1
adnbjdhj-1,1
adncecbe-1,3
adncnkmh-1,1
adnddfde-1,2
adndmgkb-1,3
adnepadl-1,5
adngcgci-1,1
adngekpj-1,2
adngleah-1,2
adngokie-1,2
adnhghgn-1,1
adnijjck-1,2
adnioild-1,5
adnlfdco-1,2
adnlinpe-1,4
adnlldie-1,2
adnllghf-1,4
adnlmlhm-1,5
adnlngbp-1,2
adnmmdba-1,4
adnoagln-1,3
adnppojg-1,1
adobiegp-1,1
adobimen-1,2
adodkkok-1,1
adodmblb-1,1
adoenpoc-1,1
adofjeni-1,2
adofplfm-1,5
adogmbap-1,2
adogpolh-1,2
adohdigd-1,5
adohekdo-1,1
adoiafgh-1,3
adoibhhk-1,3
adoigkkg-1,3
adokgcdd-1,3
adolfako-1,3
adoljedo-1,5
adomeeif-1,1
adoodmng-1,4
adoonflj-1,1
adopnpck-1,2
adpafkla-1,2
adpahoij-1,1
adpakpma-1,1
adpbdmdm-1,3
adpbjchp-1,3
adpbpbae-1,4
adpcbbok-1,2
adpdbkmo-1,2
adpddlok-1,1
adpdidln-1,2
adpegfkn-1,1
adpejmhk-1,1
adpgnefd-1,1
adpibael-1,2
adpifjdn-1,2
adpifkkm-1,2
adpihpih-1,2
adpkjgap-1,3
adpljknb-1,2
adpnmlng-1,2
adpoaoli-1,2
adpococb-1,1
adpoelfo-1,1
adpokomm-1,2
adppagdj-1,2
adpphkof-1,3
aeacklnk-1,2
aeadkbal-1,2
aeadklgn-1,2
aeadmifk-1,1
aeaekcci-1,2
aeafeadc-1,1
aeafingk-1,5
aeagfbkh-1,2
aeaghodp-1,1
aeaiifeh-1,1
aeajfdfc-1,1
aeajhhog-1,2
aeajonmf-1,5
aealcppf-1,2
aeamffgd-1,2
aeampcac-1,2
aeancdmp-1,2
aeaokbdn-1,2
