Feature ID,Feature Name,Cluster 1 Mean Counts,Cluster 1 Log2 fold change,Cluster 1 Adjusted p value,Cluster 2 Mean Counts,Cluster 2 Log2 fold change,Cluster 2 Adjusted p value
ENSG00000189292,ALKAL2,0.10180827922064996,0.10250930850558282,0.011767879629810808,0.09481474402966401,-0.10250930850558282,0.011767879629810808
ENSG00000154188,ANGPT1,0.21033137534839885,-1.4986048696630567,0,0.5943517600156947,1.4986048696630567,0
ENSG00000029534,ANK1,0.3057162103877017,0.9574686203166909,0,0.15741601662690355,-0.9574686203166909,0
ENSG00000180071,ANKRD18A,0.25779864121633295,-0.16381750239783588,0.0000000000014812353728887386,0.2887922099631672,0.16381750239783588,0.0000000000014812353728887386
ENSG00000189127,ANKRD34B,1.0908200199260014,2.759494953771983,0,0.16106735716212242,-2.759494953771983,0
ENSG00000134343,ANO3,0.19861024524429124,1.3583258293949303,0,0.07744685451016893,-1.3583258293949303,0
ENSG00000135046,ANXA1,0.13106474972909485,-4.5730767771681755,0,3.1200704873445355,4.5730767771681755,0
ENSG00000130203,APOE,13.750276254672954,-0.3759813456956236,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001201493005460376,17.844221305500707,0.3759813456956236,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001201493005460376
ENSG00000142192,APP,14.427704597831147,0.5961703820052069,0,9.544123719518051,-0.5961703820052069,0
ENSG00000171885,AQP4,9.300153858480098,-1.1634025525658753,0,20.83118601715019,1.1634025525658753,0
ENSG00000169083,AR,0.3843736021258883,-0.19842501943022106,0.00000000000000000000000803101618472227,0.4410435014909124,0.19842501943022106,0.000000000000000000000008031016184678388
ENSG00000138639,ARHGAP24,0.7805345554299187,0.10502593870981392,0.000000044927775948391214,0.7257279533519584,-0.10502593870981392,0.000000044927775948391214
ENSG00000064270,ATP2C2,0.3317278482684558,1.326117911191936,0,0.13228902847006835,-1.326117911191936,0
AVP_gene,AVP_gene,1.1082891392563041,1.6313058993653808,0,0.357735284542629,-1.6313058993653808,0
ENSG00000135454,B4GALNT1,0.7482716481603072,1.7702455303893294,0,0.21934467386239223,-1.7702455303893294,0
ENSG00000132692,BCAN,1.555095969981925,-0.27619380269408256,0.000000000000000000000000000000000000000000000000000000000000000000000000007222198440044599,1.8832269249935496,0.27619380269408256,0.000000000000000000000000000000000000000000000000000000000000000000000000007222198440044395
ENSG00000176697,BDNF,0.09014012597576995,1.9254591249970452,0,0.02370969150171735,-1.9254591249970452,0
ENSG00000116985,BMP8B,0.12129051920160171,0.20034988708539947,0.00000000002825173592758571,0.10555256784047218,-0.20034988708539947,0.00000000002825173592779147
ENSG00000162670,BRINP3,1.6305085290924206,1.8111108816781232,0,0.46463308310660284,-1.8111108816781232,0
ENSG00000151136,BTBD11,1.0154207050303126,1.8682990803524337,0,0.27810243010676977,-1.8682990803524337,0
ENSG00000165985,C1QL3,0.5154515960697901,1.7174848655120942,0,0.15671937928794732,-1.7174848655120942,0
ENSG00000143110,C1orf162,0.07543904754010956,-1.1476546390144629,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000033718215,0.16714491739508544,1.1476546390144629,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000033718215
ENSG00000188674,C2orf80,1.2901189643402515,2.037634823594916,0,0.31420746184646703,-2.037634823594916,0
ENSG00000064989,CALCRL,0.2087420695715707,-1.7688058018061859,0,0.7113628109831367,1.7688058018061859,0
ENSG00000070808,CAMK2A,3.766191143564476,1.4478407824400854,0,1.3805670519708184,-1.4478407824400854,0
ENSG00000042493,CAPG,0.2799959452326995,-1.2147070937593996,0,0.649866549337345,1.2147070937593996,0
ENSG00000092529,CAPN3,0.07388947440770212,-2.4367685989319847,0,0.40011005233293234,2.4367685989319847,0
ENSG00000105974,CAV1,0.1255286679398101,-2.986010103436582,0,0.9946299661890647,2.986010103436582,0
ENSG00000187094,CCK,0.21230476335462714,0.5321709360779168,0.00000000000000000000000000000000000000000000000000000000000004703336870441665,0.14679830270212232,-0.5321709360779168,0.00000000000000000000000000000000000000000000000000000000000004703336870437387
ENSG00000275302,CCL4,0.014992451161412223,-2.5876420843928893,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004646857559470555,0.09017850242902425,2.5876420843928893,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004646857559465273
ENSG00000271503,CCL5,0.014899741657763914,-3.10515018636665,0,0.12830138025397403,3.10515018636665,0
ENSG00000133101,CCNA1,0.3147884975304291,1.704119183492283,0,0.09659237034286268,-1.704119183492283,0
ENSG00000157456,CCNB2,0.024620995326029436,1.1103261649653131,0.00000000000000000000000000000000000000000000000008548205576625169,0.011386417195353622,-1.1103261649653131,0.00000000000000000000000000000000000000000000000008548205576625169
ENSG00000170458,CD14,0.0915440127453015,-1.4352176838010742,0,0.24757049707872242,1.4352176838010742,0
ENSG00000177575,CD163,0.022078106083104395,-2.3934782036921853,0,0.11605017187922646,2.3934782036921853,0
ENSG00000116824,CD2,0.03223641883999766,-1.4053105896718354,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003736166775633338,0.08539812896515216,1.4053105896718354,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003736166775640134
ENSG00000135218,CD36,0.18584282217043843,-1.0479549483684327,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000275887749163686,0.38425554737737666,1.0479549483684327,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000275887749163686
ENSG00000160654,CD3G,0.014369973065487865,-1.87417387443013,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008412507835071598,0.05270421798861993,1.87417387443013,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008412507835067773
ENSG00000010610,CD4,0.22312528685186547,-1.7133630009761909,0,0.7317094256760998,1.7133630009761909,0
ENSG00000117091,CD48,0.09713307139381382,-1.4333452287252817,0,0.26234401306003563,1.4333452287252817,0
ENSG00000169442,CD52,0.018382970151978945,-1.6593412078103027,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004607550842564377,0.0580851408826267,1.6593412078103027,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004607550842564377
ENSG00000129226,CD68,0.10942370273461818,-1.7441834966373357,0,0.3665993941314169,1.7441834966373357,0
ENSG00000112149,CD83,0.6959437554582404,0.7044034936449048,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022908646044667933,0.42708673273458236,-0.7044034936449048,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000022908646044667933
ENSG00000114013,CD86,0.06408875545059518,-1.472469725826023,0,0.1778587192286882,1.472469725826023,0
ENSG00000039068,CDH1,0.04757321958638932,-1.5267734372853696,0,0.13709342391114582,1.5267734372853696,0
ENSG00000154162,CDH12,0.26839401306185395,1.8946474312325612,0,0.0721620195249837,-1.8946474312325612,0
ENSG00000140945,CDH13,1.8053851414027449,2.521220457034613,0,0.3144717035957263,-2.521220457034613,0
ENSG00000179242,CDH4,0.5747062131158662,1.2531904194471895,0,0.24108456323326782,-1.2531904194471895,0
ENSG00000113361,CDH6,0.599287475797475,-1.0902600729407972,0,1.2759753632185618,1.0902600729407972,0
ENSG00000170312,CDK1,0.011416513163548884,-0.9147244635520764,0.000000000000000000000000009596359216464166,0.0215236915760271,0.9147244635520764,0.000000000000000000000000009596359216464166
ENSG00000048740,CELF2,5.310069263604955,-0.11129311981776846,0.000000000000000021140825873553942,5.7359677171024,0.11129311981776846,0.000000000000000021140825872323686
ENSG00000103888,CEMIP,0.1287205237082733,-3.258795149473175,0,1.2322073207503461,3.258795149473175,0
ENSG00000135048,CEMIP2,0.19447805022453807,-1.3187747875742468,0,0.4851478516400037,1.3187747875742468,0
ENSG00000117724,CENPF,0.04220931258959431,-1.132307594480849,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000029189015764705427,0.09253265619515222,1.132307594480849,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000291890157647187
ENSG00000089199,CHGB,9.672554690420547,2.522958488473407,0,1.6828836351006187,-2.522958488473407,0
ENSG00000154645,CHODL,0.9354256475966289,2.4968448930771103,0,0.1657035987627622,-2.4968448930771103,0
ENSG00000013297,CLDN11,0.2808833076247619,-2.803170120474486,0,1.960577691594897,2.803170120474486,0
ENSG00000150656,CNDP1,0.4047167160692886,-2.4897078200974,0,2.273223724923014,2.4897078200974,0
ENSG00000184144,CNTN2,1.0496570003061523,-1.2075295148316214,0,2.4241297857272572,1.2075295148316214,0
ENSG00000154529,CNTNAP3B,0.5690112007488987,0.09079989532439903,0.0000019609988535606273,0.5342968170022263,-0.09079989532439903,0.0000019609988535606273
ENSG00000111799,COL12A1,0.11113220644470845,-1.3909456712674193,0,0.2914586494329652,1.3909456712674193,0
ENSG00000188517,COL25A1,0.7984142454192353,1.1976648839715374,0,0.3480784497060632,-1.1976648839715374,0
ENSG00000102879,CORO1A,0.2812276572097413,-0.012175371005451963,0.5952457134417115,0.2836034628868035,0.012175371005451963,0.5952457134081163
ENSG00000147571,CRH,0.5174117398612114,1.5897850715105024,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009846271867615665,0.17187724690454675,-1.5897850715105024,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000009846271867615665
ENSG00000145708,CRHBP,0.18830624612452207,0.2904467062739293,0.000000000000000010481731855663966,0.15395685190932776,-0.2904467062739293,0.000000000000000010481731855663966
ENSG00000106113,CRHR2,0.18173711558029906,1.7573369258874973,0,0.053737163008451584,-1.7573369258874973,0
ENSG00000103316,CRYM,0.25721589576482934,-2.65407666714474,0,1.6191052856203152,2.65407666714474,0
ENSG00000173546,CSPG4,0.1915775671818267,-0.6461600978422939,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008455776934100585,0.29981829750044,0.6461600978422939,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008455776934100585
ENSG00000183230,CTNNA3,0.07190284218666693,-1.935426527056761,0,0.27505163900168556,1.935426527056761,0
ENSG00000103811,CTSH,0.745622805198927,-1.8407839535655834,0,2.670907557558202,1.8407839535655834,0
ENSG00000163131,CTSS,0.22207899388212027,-1.4336072910953794,0,0.5999008367501392,1.4336072910953794,0
ENSG00000111249,CUX2,0.12094616961662227,0.6603655286124868,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006637167200977408,0.07650999739915883,-0.6603655286124868,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006637167201019664
ENSG00000168329,CX3CR1,0.8313923402884195,-1.1860485177615663,0,1.8916826609698458,1.1860485177615663,0
ENSG00000145824,CXCL14,0.44190647124706733,0.31365282152239327,0.00000000000000000000000000000000000000000027483851222798685,0.3555492846169387,-0.31365282152239327,0.0000000000000000000000000000000000000000002748385122319863
ENSG00000121966,CXCR4,0.12199246258636748,-1.675342421037587,0,0.3896604922485888,1.675342421037587,0
ENSG00000137869,CYP19A1,0.05600978441838542,0.8655368153081788,0.000000000000000000000000000000000000000000000000000000000000000000000000000000017786187432465745,0.03072410884569047,-0.8655368153081788,0.000000000000000000000000000000000000000000000000000000000000000000000000000000017786187432603247
ENSG00000095596,CYP26A1,0.38793629590894474,2.0644832037486816,0,0.09272483201279531,-2.0644832037486816,0
ENSG00000003137,CYP26B1,0.17612156850217292,0.499090345822951,0.0000000000000000000000000000000000000000000000000000000000000008030656822296693,0.12460199576434437,-0.499090345822951,0.00000000000000000000000000000000000000000000000000000000000000080306568223113
ENSG00000115165,CYTIP,0.04687127620162355,-2.3585977465647665,0,0.24043596984872234,2.3585977465647665,0
ENSG00000187323,DCC,0.964788071823529,1.9566799877076198,0,0.2485313761669379,-1.9566799877076198,0
ENSG00000011465,DCN,0.478698899980639,-3.279226374510485,0,4.647531929926298,3.279226374510485,0
ENSG00000181418,DDN,0.5796330610240336,1.0925969122602663,0,0.2717846501017529,-1.0925969122602663,0
ENSG00000162733,DDR2,0.38173800337931496,-1.7895108714610126,0,1.3196953617323668,1.7895108714610126,0
ENSG00000132535,DLG4,11.441637439037576,1.7937329599034424,0,3.300067162544503,-1.7937329599034424,0
ENSG00000187957,DNER,7.941919897387953,0.47929016107528444,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007174675212327582,5.697028092052467,-0.47929016107528444,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007174675212327582
ENSG00000149927,DOC2A,0.8271144589057904,1.8061610918000868,0,0.23649636558703882,-1.8061610918000868,0
ENSG00000133665,DYDC2,0.21949637199477454,-0.48021296000944913,0.00000000000000000000000000000000000000000000000000000000000000044500416022636096,0.3061841214598676,0.48021296000944913,0.0000000000000000000000000000000000000000000000000000000000000004450041602295988
ENSG00000171551,ECEL1,3.634080100865636,2.9290280524680115,0,0.4771485332306097,-2.9290280524680115,0
ENSG00000115468,EFHD1,0.9976602129742579,-1.8036929564414494,0,3.4830185409407335,1.8036929564414494,0
ENSG00000146648,EGFR,0.8595098083234709,-0.6954125026580779,0,1.3918573812573505,0.6954125026580779,0
ENSG00000126767,ELK1,0.7223527197832015,0.7693764430902774,0,0.4237716998802389,-0.7693764430902774,0
ENSG00000197977,ELOVL2,0.2898761294786478,-1.4045625212721584,0,0.7674301057805109,1.4045625212721584,0
ENSG00000165675,ENOX2,0.39997528716841796,0.5628757655464676,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008558697791513255,0.27075170508192126,-0.5628757655464676,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000008558697791513255
ENSG00000065361,ERBB3,0.21874145175078116,-1.902807267804008,0,0.8179963677978513,1.902807267804008,0
ENSG00000136541,ERMN,1.0462664813155855,-2.170461626084622,0,4.710037114614716,2.170461626084622,0
ENSG00000091831,ESR1,0.40079642848644587,1.54449092044852,0,0.13738168763761047,-1.54449092044852,0
ENSG00000112319,EYA4,0.06354574264351223,-0.6891271904361478,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020121634437114945,0.1024537327809772,0.6891271904361478,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000020121634437114945
ENSG00000170231,FABP6,0.7639263100620645,1.4889712774416677,0,0.2721449797598337,-1.4889712774416677,0
ENSG00000117560,FASLG,0.01252902720732859,-1.1125861931163863,0.000000000000000000000000000000000000000000000000000002777857388561849,0.02709679028767697,1.1125861931163863,0.000000000000000000000000000000000000000000000000000002777857388567534
ENSG00000077942,FBLN1,0.2526863743008691,-2.5641319432208993,0,1.49445524590156,2.5641319432208993,0
ENSG00000158869,FCER1G,0.14453411618771342,-1.780963510138358,0,0.49672644465300037,1.780963510138358,0
ENSG00000150337,FCGR1A,0.2046363629814313,-1.42306189767565,0,0.5487580472798694,1.42306189767565,0
ENSG00000203747,FCGR3A,0.13730277490314532,-1.203985211869376,0,0.3163213958405411,1.203985211869376,0
ENSG00000128610,FEZF1,2.0651041937660786,2.3809968421197745,0,0.39643468982050806,-2.3809968421197745,0
ENSG00000066468,FGFR2,0.7348817469905301,-1.3931890309180932,0,1.930261956361698,1.3931890309180932,0
ENSG00000068078,FGFR3,1.6640428809834946,-0.3861190548866261,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002828161425660649,2.17470959640372,0.3861190548866261,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000002828161425670937
ENSG00000118407,FILIP1,0.14442816246925821,-0.7282174662765835,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001967749029654127,0.23925889296565836,0.7282174662765835,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000196774902963981
ENSG00000102755,FLT1,0.37751309885591344,-2.4221133303846156,0,2.02337114000978,2.4221133303846156,0
ENSG00000170345,FOS,0.30370308973705273,-3.528236044179014,0,3.504085814949858,3.528236044179014,0
ENSG00000170324,FRMPD2,0.4261590998416617,-0.9035640698880305,0,0.7972173575151912,0.9035640698880305,0
ENSG00000053108,FSTL4,0.363355033227336,1.5078661808991416,0,0.12774887477825012,-1.5078661808991416,0
ENSG00000186297,GABRA5,1.7302242223735802,2.1133832540789697,0,0.3998458105836731,-2.1133832540789697,0
ENSG00000102287,GABRE,2.4277043067494213,3.2116704657416335,0,0.2620317273563656,-3.2116704657416335,0
ENSG00000268089,GABRQ,2.1293518797943567,3.1416781594769967,0,0.24125271707370552,-3.1416781594769967,0
ENSG00000128683,GAD1,5.421280935338506,2.6980095856616266,0,0.8354363232489626,-2.6980095856616266,0
ENSG00000136750,GAD2,2.2966528012351333,1.9998174283719818,0,0.5742213431175801,-1.9998174283719818,0
ENSG00000069482,GAL,0.9657946321488535,2.700551375912737,0,0.1485519070381156,-2.700551375912737,0
ENSG00000139354,GAS2L3,0.018714075522151475,-1.2760536823642132,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000003368963057437079,0.045329470986566,1.2760536823642132,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000033689630574355465
ENSG00000266524,GDF10,0.2970677381187952,0.2309158162405447,0.00000000000000000000002578763172366033,0.2531195738131669,-0.2309158162405447,0.0000000000000000000000257876317228629
ENSG00000145990,GFOD1,2.237014101959657,1.1630737102924604,0,0.9989539220860345,-1.1630737102924604,0
ENSG00000118702,GHRH,0.34611106554875054,3.097843837002554,0,0.040404965659461584,-3.097843837002554,0
ENSG00000152661,GJA1,9.16503637902009,-1.092409942528744,0,19.542815313693648,1.092409942528744,0
ENSG00000101958,GLRA2,1.2842120445363734,2.6769122080648255,0,0.20079970745983317,-2.6769122080648255,0
ENSG00000145451,GLRA3,1.4220180996021812,2.897967740688664,0,0.19075852098798124,-2.897967740688664,0
ENSG00000115523,GNLY,0.07314779837851565,-1.1209663910530447,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012661129742528735,0.15909755503128067,1.1209663910530447,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000012661129742494188
ENSG00000164850,GPER1,0.14600422403127947,-1.9796088423010176,0,0.5758548375675464,1.9796088423010176,0
ENSG00000136235,GPNMB,0.1462293756829968,-2.0549988649420348,0,0.6076839573646847,2.0549988649420348,0
ENSG00000169508,GPR183,0.03871283988057238,-2.2648576804625864,0,0.18609825741013608,2.2648576804625864,0
ENSG00000171659,GPR34,0.23414447357120732,-1.5423940551338888,0,0.6820319768153587,1.5423940551338888,0
ENSG00000169840,GSX1,0.06296299719200858,2.708794161481235,0,0.009608790882154954,-2.708794161481235,0
ENSG00000145649,GZMA,0.018886250314641192,-1.9032792452764022,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000042992088678726883,0.07067265693824969,1.9032792452764022,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000042992088678795315
ENSG00000161610,HCRT,0.1538580434117719,0.3501891957551533,0.000000008308094322875482,0.12068641347986624,-0.3501891957551533,0.000000008308094322875482
ENSG00000114315,HES1,0.3696195468310003,-1.94394125726209,0,1.4221731164905496,1.94394125726209,0
ENSG00000010282,HHATL,0.25006401976910264,-2.13583179659022,0,1.0990535011008837,2.13583179659022,0
ENSG00000135245,HILPDA,0.20356358158207233,-1.135619084384363,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007793248748205495,0.44726519358710776,1.135619084384363,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000007793248748141704
ENSG00000242574,HLA-DMB,0.15983118428968437,-1.7237310008946993,0,0.5279309930427986,1.7237310008946993,0
ENSG00000196735,HLA-DQA1,0.03981210970954518,-2.9918060569081546,0,0.3167778134074435,2.9918060569081546,0
ENSG00000196639,HRH1,0.23103208309158552,0.6154596256878513,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000033243450812499204,0.15078595091821662,-0.6154596256878513,0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000033243450812499204
ENSG00000101180,HRH3,0.7953018549396136,1.9611433651064438,0,0.20423485020020357,-1.9611433651064438,0
ENSG00000122254,HS3ST2,0.23227703928343424,2.0920969105206098,0,0.05445782232461321,-2.0920969105206098,0
ENSG00000182601,HS3ST4,1.289496486244327,2.0940824743182107,0,0.3020042974261302,-2.0940824743182107,0
ENSG00000171004,HS6ST2,1.227804933673781,2.5018467034876686,0,0.2167503003242104,-2.5018467034876686,0
ENSG00000102468,HTR2A,0.539741486025647,1.352389199956578,0,0.21136937743020362,-1.352389199956578,0
ENSG00000147246,HTR2C,0.7052279500378782,1.952366117662904,0,0.18220669710286333,-1.952366117662904,0
ENSG00000105376,ICAM5,0.010807279282431425,0.7599327948327232,0.0000000000000585597611926445,0.006365823959427658,-0.7599327948327232,0.0000000000000585597611926445
ENSG00000138413,IDH1,0.8863690759518666,-0.16541361982515695,0.000000000000000000000000009979252773182885,0.9940534387361355,0.16541361982515695,0.000000000000000000000000009979252773509624
ENSG00000182054,IDH2,2.8716106544323305,-0.21794140202565382,0.000000000000000000000000000000000000000000000000000000000101339685762576,3.3399196227282406,0.21794140202565382,0.000000000000000000000000000000000000000000000000000000000101339685762576
ENSG00000131203,IDO1,0.041348438627145725,-0.24673367252442446,0.00000006657558789014071,0.04905287745340104,0.24673367252442446,0.00000006657558788971734
ENSG00000142089,IFITM3,0.6357620433756811,-2.643849294422326,0,3.9735953594291544,2.643849294422326,0
ENSG00000146674,IGFBP3,0.48292380450404054,-0.19099836173500573,0.0000000025470652304135974,0.5512803548864351,0.19099836173500573,0.0000000025470652304274965
ENSG00000141753,IGFBP4,0.21655615630764247,-2.245535594627213,0,1.0269875694847215,2.245535594627213,0
ENSG00000115461,IGFBP5,1.0124672451283736,-2.1430348591596635,0,4.472051386440943,2.1430348591596635,0
ENSG00000115604,IL18R1,0.02451504160757423,0.07702810817387107,0.23150011576747168,0.023229251957609602,-0.07702810817387107,0.23150011576747168
ENSG00000168685,IL7R,0.01496596273179842,-1.6194756695581303,0.00000000000000000000000000000000000000000000000000000000000008636854718918973,0.046002086348316845,1.6194756695581303,0.00000000000000000000000000000000000000000000000000000000000008636854718919954
ENSG00000077943,ITGA8,0.13321031252781285,-1.243247183128674,0.000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000631879288791453,0.3153605167523256,1.243247183128674,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006318792887868555
ENSG00000169896,ITGAM,0.15865244917187016,-1.3157349283753286,0,0.394945327233774,1.3157349283753286,0
ENSG00000140678,ITGAX,0.32628447598281934,-1.429126639310681,0,0.8786518602414545,1.429126639310681,0
ENSG00000160255,ITGB2,0.15881137974955298,-1.7711833204494818,0,0.5421039595939772,1.7711833204494818,0
