Barcode,Cluster
abhndhee-1,3
abhnmnhd-1,7
abhodjcp-1,4
abhopema-1,7
abiabanh-1,3
abiaggdp-1,4
abiaiigd-1,4
abiciglg-1,4
abidilcc-1,7
abidplaa-1,3
abiecbdl-1,4
abigcimc-1,4
abighcda-1,3
abigopdp-1,4
abiidgad-1,3
abiihgki-1,3
abijofpe-1,3
abilfgda-1,4
abinibje-1,4
abinkafo-1,4
abioelfn-1,4
abipnhno-1,3
abjbhpom-1,2
abjbjolm-1,3
abjccnof-1,3
abjdnjie-1,3
abjealfh-1,4
abjehigl-1,4
abjehkek-1,3
abjenfmf-1,3
abjfhleh-1,4
abjgcehl-1,5
abjgkocj-1,5
abjhchfm-1,5
abjhhcoj-1,5
abjjcfie-1,5
abjjjlpg-1,3
abjkgogi-1,2
abjlhllf-1,5
abjlicng-1,2
abjncnje-1,2
abjonihh-1,7
abkabcdm-1,7
abkadpdc-1,3
abkbdcjc-1,3
abkdakgj-1,3
abkdcbjd-1,3
abkficli-1,7
abkfjgbc-1,7
abkflfkj-1,3
abkfoeli-1,5
abkibhki-1,3
abkjfkom-1,7
abkjhkmo-1,2
abkkjgoi-1,2
abkklmcp-1,3
abkolimi-1,1
abkpmamk-1,1
abladaog-1,2
ablbdhdb-1,8
ablcblnc-1,2
ablcfadh-1,2
ablconib-1,1
ablefpfe-1,1
ablekebh-1,1
ablemied-1,2
ablepice-1,2
ablgghco-1,6
ablglnae-1,2
ablhnbbo-1,2
ablifeep-1,2
ablmccdp-1,2
ablmooig-1,4
ablnnkhn-1,1
abmbgfdk-1,5
abmbnbcl-1,2
abmcjpdb-1,2
abmdgcae-1,6
abmdidif-1,1
abmefnkb-1,2
abmfaaae-1,1
abmgfbml-1,5
abmjggkd-1,2
abmjnmnd-1,2
abmjojcp-1,2
abmkejde-1,2
abmmbhld-1,1
abmmhhgh-1,2
abmnadmd-1,2
abnaebpf-1,1
abnaflfd-1,1
abnalnlf-1,2
abncmjeo-1,2
abnebpmf-1,2
abnflflf-1,2
abngnjbf-1,2
abngojbc-1,2
abnikjib-1,2
abnjekoj-1,2
abnjpnbc-1,2
abnmegcm-1,2
abnpfaho-1,2
aboalbef-1,2
aboanhff-1,2
abobmaik-1,1
abobmhmn-1,7
abocjmlp-1,1
abofedgl-1,6
abofmkol-1,6
abognnmg-1,1
abojmcao-1,1
abokcphg-1,6
abokmhcg-1,6
abombcjm-1,5
abomffid-1,1
abonbkhj-1,1
aboocbki-1,1
abooghpe-1,1
aboopinp-1,1
abopjpdn-1,6
abpbknio-1,1
abpblkcm-1,1
abpdfolk-1,6
abpdpfgo-1,5
abpebbmj-1,6
abpeelkb-1,6
abpegafn-1,6
abpegogm-1,5
abpejejl-1,6
abpejonc-1,6
abpfkfcc-1,8
abpigbmk-1,6
abpilmci-1,6
abpjiheb-1,5
abpjjpck-1,7
abpkjcle-1,6
abpmoegi-1,6
abpngfbb-1,6
abpnhkaj-1,6
acaamhio-1,7
acacaaph-1,1
acaeldeh-1,1
acafmipj-1,6
acahcgdc-1,1
acahiheh-1,1
acahplen-1,6
acajcdfc-1,1
acakbhpm-1,1
acakloki-1,7
acalhlpb-1,1
acalnbff-1,7
acanamnf-1,7
acandhjj-1,5
acaopcap-1,7
acbbgecc-1,6
acbceepd-1,4
acbeajpd-1,6
acbehfon-1,6
acbfocne-1,7
acbgpgpj-1,6
acbhkkkc-1,6
acbiebgf-1,2
acbjgofh-1,1
acbkgenl-1,1
acblbnaa-1,1
acbmedgc-1,7
acbmeioj-1,1
acbnaogh-1,6
acbnikhh-1,1
acbnnhad-1,1
acbnochf-1,6
acbopidp-1,7
acccmiem-1,6
accdnfgc-1,1
accedcck-1,6
accelloi-1,6
accfgpml-1,6
acchcpnm-1,6
accjlgon-1,6
acckahjb-1,1
acckekom-1,1
acckkcga-1,6
accnkboi-1,6
accoiknp-1,1
accojoip-1,1
accomhkj-1,6
accppgil-1,1
acdaimpd-1,6
acdalaph-1,6
acdbbfeb-1,6
acdbcpnp-1,1
acdbjjek-1,1
acdbnigg-1,6
acdfaemf-1,6
acdfinbi-1,1
acdfjehn-1,1
acdfjjaj-1,6
acdfncpd-1,1
acdgbife-1,6
acdgibej-1,6
acdhbdpn-1,6
acdhhghb-1,1
acdiciaj-1,1
acdijdac-1,7
acdjhmgf-1,6
acdljpep-1,6
acdlpkgp-1,6
acdmpdek-1,1
acdoljgh-1,5
aceaopnb-1,6
acebcgnl-1,1
acedocmp-1,6
aceeaehe-1,6
aceehhfb-1,1
aceejpnf-1,6
aceeldjp-1,6
acefggno-1,6
aceflehm-1,6
acegikem-1,1
acegimdp-1,1
acegoibo-1,6
acehaikh-1,1
acekchoh-1,1
acelmkki-1,7
acemhhbj-1,2
acengnbk-1,1
aceoacie-1,1
aceoefbk-1,2
aceoiddc-1,2
acepogdp-1,1
acfadckj-1,1
acfaiimn-1,7
acfcdnag-1,5
acfefdlp-1,7
acfemefg-1,1
acffjemf-1,1
acfhbhlf-1,5
acfhndni-1,3
acfnlibk-1,5
acfodoel-1,5
acfpfcdb-1,4
acgaaplg-1,2
acgbiege-1,2
acgbjanf-1,1
acgcmjil-1,1
acgghhje-1,1
acgidnnh-1,7
acgjajni-1,1
acgjoiae-1,1
acgkdene-1,1
acglgfha-1,1
acglppfj-1,2
acgnclpp-1,2
acgniomj-1,1
acgnolef-1,4
acgpkpfk-1,1
acgpooea-1,7
achadoha-1,6
achajidh-1,1
achakjdk-1,1
achcbjgm-1,5
achdneio-1,1
achfgmoj-1,4
achfjibi-1,1
achfkpml-1,4
achhgcgj-1,7
achjapmb-1,5
achjcabj-1,1
achjclmf-1,1
achmhobm-1,5
achnglpp-1,5
achnijkj-1,5
achpppci-1,1
acicbhgd-1,1
aciccfpp-1,1
acidfmhk-1,4
acidkkil-1,2
acihcbeo-1,1
aciibbaj-1,2
acijoffa-1,1
acikmjmk-1,1
acildngm-1,1
acilkanp-1,4
acimgpnh-1,7
acinpnaa-1,4
acioakec-1,1
acipobha-1,2
acjaadnl-1,1
acjcdajk-1,1
acjdbpfh-1,1
acjdnmlm-1,1
acjhaiko-1,2
acjhenco-1,1
acjhoook-1,7
acjjbfpo-1,1
acjjebpf-1,1
acjjhlji-1,6
acjkgaff-1,5
acjlpngm-1,7
acjnibao-1,1
acjogogh-1,1
acjplfhc-1,1
ackagffa-1,1
ackalpac-1,2
ackbcebi-1,2
ackbdeck-1,7
ackcbako-1,1
ackclhcd-1,1
ackcogko-1,2
ackeldoo-1,7
ackfdnel-1,4
ackfgoge-1,3
ackjlifl-1,1
ackkbpof-1,1
ackkhjjm-1,1
ackmbplh-1,5
acknmagj-1,2
ackocche-1,1
ackpikke-1,1
aclabbho-1,1
aclaepfh-1,6
aclagedd-1,5
aclakmda-1,2
aclcceco-1,4
aclchoda-1,2
aclcokef-1,6
aclcolna-1,1
acldecgb-1,1
aclfmnap-1,5
aclgbhhb-1,5
aclijpan-1,2
acllnjib-1,6
aclmighj-1,7
aclnbjag-1,7
aclnploe-1,1
aclpckhp-1,6
aclpgcdo-1,1
acmanaeg-1,2
acmbephg-1,2
acmddpbc-1,2
acmeccll-1,2
acmeolgb-1,4
acmgfdpn-1,1
acmghnbf-1,1
acmgnoji-1,6
acmhgdbo-1,2
acmhiacb-1,2
acmiddhc-1,1
acmkemlf-1,1
acmlbilk-1,1
acmmjnfm-1,1
acmnodko-1,2
acmnphfi-1,7
acmphchc-1,5
acnaelib-1,5
acnapjfn-1,2
acnbpoei-1,2
acnchcmj-1,2
acneaaca-1,2
acneigde-1,1
acnjodmh-1,2
acnkbbea-1,1
acnkdpag-1,7
acnlahbl-1,2
acnlehdc-1,1
acnlfnhg-1,1
acnnldoj-1,2
acnnlopm-1,7
acnoaecl-1,4
acnpgekg-1,2
acobojic-1,2
acocamml-1,2
acocgfgj-1,2
acocleob-1,2
acoedepl-1,1
acofjfgi-1,1
acohmmpf-1,2
acohnbll-1,2
acoigena-1,2
acoijbij-1,2
acojbbhe-1,1
acokbbjl-1,1
acokjfcj-1,2
acolhhll-1,2
acolmmdm-1,1
acolohhp-1,1
acombofh-1,7
acomdean-1,7
aconback-1,2
acoomffc-1,2
acopmdfl-1,2
acpabjic-1,1
acpabofi-1,1
acpbaegk-1,5
acpbechc-1,2
acpefjde-1,4
acpfjcoj-1,1
acphdmnd-1,7
acphplke-1,2
acpjdlcn-1,2
acpkmkmj-1,2
acpldeao-1,1
acpmbmjh-1,2
acpmdhlk-1,2
acpmdngm-1,2
acpmnjao-1,2
acpmodhg-1,1
acpngaad-1,1
acpnophi-1,2
acpnpjnl-1,2
acpojjbi-1,2
acppmilc-1,2
adaaiiin-1,2
adabehaj-1,5
adadjipm-1,1
adaehplg-1,5
adaeonik-1,5
adafjelg-1,1
adafmmdn-1,2
adaggpjp-1,1
adagkfcj-1,1
adahmaac-1,2
adahmiaj-1,4
adaigppa-1,1
adaimiog-1,5
adakhdel-1,5
adakphcl-1,1
adaljbnj-1,1
adananac-1,1
adanfmkc-1,1
adapbifn-1,5
adapkldc-1,1
adbaghmp-1,4
adbamhhe-1,1
adbckebh-1,2
adbdafgp-1,1
adbdhpan-1,2
adbdmeoa-1,1
adbefpao-1,1
adbeggjk-1,1
adbfeolg-1,2
adbffeab-1,2
adbgdnoj-1,4
adbgofjd-1,2
adbigbmm-1,1
adbjdeoj-1,5
adbjgiak-1,2
adbkkdeb-1,4
adblaake-1,2
adblcafk-1,4
adblkfje-1,7
adbmfoij-1,5
adbmgpnp-1,1
adbnehhk-1,5
adbnheek-1,2
adbnjecp-1,1
adbocpde-1,5
adbojcmm-1,5
adbpfnce-1,1
adbpjfdb-1,3
adbpjlph-1,1
adccidmh-1,1
adccmogb-1,5
adcdcgjn-1,5
adcenili-1,2
adcenoen-1,2
adchmhnp-1,1
adcjdpeo-1,1
adckefej-1,2
adcmimnf-1,6
adcmoabc-1,2
adcngjnh-1,2
adcnhibk-1,1
adcojebc-1,1
addaidok-1,2
adddacik-1,2
adddgded-1,1
adddpail-1,2
addjckhl-1,1
addjelaf-1,2
addjhimf-1,5
addkbcid-1,5
addmcale-1,5
addmcbkh-1,2
addmkklp-1,5
addmplfd-1,2
addmpmkm-1,2
addndneo-1,5
addnmdjp-1,1
addoaojj-1,3
adebajmp-1,1
adeblafa-1,2
adedbgdj-1,4
adedgdkj-1,3
adeeknhl-1,4
adehboih-1,1
adehnhon-1,2
adeidphi-1,2
adejbiad-1,2
adekdmbp-1,3
adekjghn-1,3
adekkdoj-1,3
adeklngh-1,4
adekoplj-1,1
adelbmmp-1,2
ademdmni-1,1
ademkfch-1,4
ademmega-1,3
adeocipf-1,4
adeonkke-1,1
adepnlfk-1,2
adfbgklp-1,5
adfckmmf-1,3
adffehnj-1,2
adffkgeg-1,5
adfgemgo-1,3
adfhcfli-1,1
adfhdgbp-1,1
adfiebgn-1,3
adfjbfeb-1,4
adfjmncd-1,5
adfkfaab-1,1
adgaiblj-1,1
adganfdb-1,1
adgcekgc-1,5
adgcmlad-1,1
adgdgobh-1,2
adgfklih-1,1
adggieem-1,1
adggjinn-1,2
adggogfi-1,1
adghggcl-1,5
adghipcc-1,2
adgihlik-1,2
adgjdmpf-1,1
adgjiapl-1,5
adgkhhoc-1,5
adglofen-1,5
adgmgbhi-1,5
adgnjbac-1,3
adgojoam-1,5
adgoploh-1,5
adgpnpad-1,5
adhaddgg-1,5
adhdicai-1,5
adhedfhj-1,5
adhficmb-1,3
adhgilgf-1,5
adhlhloe-1,5
adhmbljl-1,5
adhnlcoj-1,5
adhnlnan-1,5
adhpminc-1,3
adiendgm-1,5
adigcnpo-1,3
adijnoch-1,3
adilfdgj-1,3
adilmjgn-1,1
adimimlg-1,4
adinajia-1,3
adinbbdl-1,3
adiopmeo-1,3
adipjnod-1,5
adjambjn-1,8
adjbfdfm-1,1
adjbkhkh-1,4
adjbndcm-1,1
adjddlfd-1,4
adjebkpb-1,5
adjggbef-1,2
adjidbeg-1,2
adjiinap-1,5
adjjmgjb-1,5
adjncmko-1,1
adjndmna-1,3
adjoemgg-1,1
adjpbnpk-1,3
adjpjbnl-1,3
adjpkpal-1,2
adjpojln-1,2
adkadohn-1,5
adkbhbfj-1,5
adkdkbee-1,3
adkeacbl-1,3
adkekejn-1,3
adkikemm-1,3
adkmfjbc-1,3
adknidnj-1,1
adkoolcl-1,1
adkpeehj-1,5
adkpiajp-1,3
adkpkale-1,3
adkplgec-1,5
adlapkfp-1,3
adlbclni-1,2
adlbihck-1,3
adlcfcoj-1,4
adlchgfd-1,3
adldandd-1,3
adldcdcj-1,4
adldebnh-1,4
adlejfei-1,4
adlfcead-1,3
adlgamcf-1,3
adlgdihi-1,3
adlhdafj-1,3
adlhnocd-1,3
adljphfl-1,3
adlndbjk-1,3
adlnhdbl-1,3
adlognhe-1,3
adlokpmh-1,4
adlpbhbe-1,3
adlpknie-1,3
adlppoeo-1,5
admdecah-1,4
admdieac-1,3
admgkgej-1,4
admhcfab-1,3
admhdnpm-1,5
admhkgfm-1,3
admkhajp-1,3
admkommj-1,3
admlpdpj-1,3
admmnocl-1,3
admodofi-1,3
adnbekno-1,3
adnbnfbd-1,4
adncmchb-1,8
adndeocn-1,4
adnfeajj-1,3
adnfehej-1,4
adngjbbd-1,4
adnhhmde-1,7
adnionlp-1,4
adnjheob-1,4
adnjmpob-1,4
adnkbkmh-1,5
adnkjjcm-1,3
adobamig-1,3
adobaoic-1,3
adoclgcg-1,4
adocpjbc-1,4
adoddpgo-1,4
adojcdhk-1,4
adojgfkn-1,4
adojkldd-1,4
adokgmpp-1,3
adondppg-1,2
adonkjpi-1,3
adoojpnf-1,3
adoopbcm-1,3
adopbfnm-1,1
adopkejo-1,3
adpdbdof-1,4
adpdhhil-1,4
adpdkben-1,3
adpfkpgl-1,3
adphnlbg-1,4
adphnogh-1,3
adpiakcd-1,3
adpikdab-1,4
adpkfkbd-1,4
adpkfldk-1,4
adpkkedn-1,5
adpkknkb-1,4
adpmekmh-1,4
adpmocjj-1,1
adpngbgk-1,4
adponkbk-1,4
aeadflfj-1,3
aeaigmeb-1,3
aeaiiohm-1,4
aeajephd-1,3
aeajnhnc-1,1
aeamjmlk-1,1
aeaojcjk-1,7
aeapjiii-1,1
aebbeacl-1,1
aebbecnb-1,5
aebbhbfp-1,5
aebcgipa-1,6
aebchkhj-1,1
aebdelnm-1,1
aebeking-1,6
aebfimji-1,1
aebilepb-1,1
aebjgbil-1,1
aebkdpha-1,1
aebkmbkl-1,2
aebmagfn-1,5
aebpcijk-1,1
aebpllah-1,6
aecagemj-1,5
aeccpgfo-1,6
aecddgeg-1,5
aecdelbm-1,1
aecdikhd-1,5
aecepppb-1,5
aecgambb-1,8
aecggmfb-1,6
aecginah-1,1
aechbclm-1,1
aechemge-1,6
aechhnha-1,1
aecieelf-1,1
aecilgdj-1,1
aecjoaha-1,5
aeclgbjf-1,6
aecmogcd-1,6
aecnchge-1,6
aecnjfec-1,6
aecpppbe-1,1
aedaaeln-1,1
aedacbic-1,5
aedakhmo-1,6
aedbedff-1,6
aedbpmdk-1,6
aedceeil-1,6
aedefgeg-1,6
aedeikga-1,6
aedfdpeb-1,6
aedhclhj-1,6
aedhdjmp-1,6
aedhjfcp-1,2
aediegkh-1,1
aediehkl-1,6
aedjpjfm-1,6
aedkbdfg-1,4
aedkhnad-1,6
aednolih-1,6
aedogepm-1,6
aedpoocb-1,6
aedpphfn-1,1
aeedanfp-1,1
aeedipld-1,1
aeedmcfj-1,6
aeehkdla-1,1
aeehldmh-1,1
aeejddcl-1,1
aeelidbg-1,1
aeemjfeb-1,1
aeemmjdd-1,6
aeendoel-1,6
aeenhbhp-1,6
aeenmhnp-1,5
aeenogmh-1,1
aeenppbp-1,1
aeepffcc-1,1
aefajncf-1,6
aefbcdfk-1,1
aefbigie-1,1
aefckmho-1,6
aefdpobc-1,1
aefeegph-1,7
aefgihee-1,1
aefhhelo-1,6
aefhilkj-1,1
aefhkbff-1,1
aefholpi-1,1
aefjidlm-1,6
aefkehaf-1,5
aefnlnhk-1,2
aefolind-1,6
aefonlgj-1,7
aefpaicd-1,1
aefpeaim-1,1
aegahgmi-1,1
aegapika-1,5
aegbafom-1,5
aegbojad-1,1
aegciedn-1,1
aegciefa-1,1
aegdabkl-1,1
aegdgmio-1,1
aegfcela-1,1
aeghgbei-1,6
aeghgfhl-1,1
aegloiho-1,2
aeglongp-1,4
aegobljn-1,1
aegokigg-1,7
aegolpok-1,5
aegpicbj-1,2
aehebepl-1,1
aehgbmfl-1,1
aehhlhdc-1,7
aehinmgf-1,2
aehljeki-1,1
aehljgmk-1,6
aehllncf-1,1
aehmdakm-1,2
aehmngam-1,1
aehoibim-1,1
aehpogbl-1,1
aeiaaold-1,2
aeibmjkc-1,6
aeicljda-1,6
aeifpdgd-1,1
aeiganhd-1,1
aeiiakll-1,1
aeikgcfi-1,2
aeiknclj-1,5
aeiknlil-1,5
aeilaimn-1,1
aeilhmmc-1,5
aeilpdlk-1,1
aeipeebi-1,7
aeipfahh-1,1
aejadghl-1,7
aejanacj-1,7
aejbijlk-1,4
aejdlgpl-1,1
aejdmghf-1,7
aejdncfl-1,1
aejebfjk-1,1
aejekiol-1,1
aejeledf-1,2
aejfjbbe-1,6
aejfjeej-1,5
aejgkdib-1,1
aejheoih-1,5
aejidadi-1,7
aejilpll-1,4
aejmjhfm-1,5
aejmljlc-1,1
aejnacgc-1,1
aejoghif-1,1
aejpddnc-1,2
aejpmcoe-1,5
aekbkdko-1,4
aekcbbgg-1,1
aekdmbeb-1,1
aekebagj-1,1
aekeiphd-1,5
aekenbke-1,5
aekenmlf-1,7
aekeochl-1,8
aekfffnm-1,5
aekfggpf-1,4
aekflibb-1,6
aekhbknk-1,5
aekianea-1,1
aekibnah-1,6
aekidmop-1,1
aekieblk-1,1
aekjjboc-1,6
aeklebbp-1,1
aeklkdhh-1,1
aekmbiaa-1,7
aelckdoe-1,1
aelcohmi-1,6
aelgaiip-1,1
aelgdnjm-1,2
aelhbgmc-1,1
aeljaahc-1,1
aelkkmeh-1,5
aellfbkh-1,2
aelnegab-1,5
aelnpmef-1,1
aelobdpi-1,1
aelohapa-1,4
aelokbjp-1,7
aelpmkkj-1,1
aemccjje-1,1
aemckmie-1,1
aemcodck-1,2
aemdchhp-1,1
aemficln-1,2
aemhahkc-1,1
aemhbfaj-1,1
aemihgec-1,1
aemiiiip-1,6
aemkibnd-1,1
aemlnbbe-1,7
aemmaahg-1,5
aemmdgbn-1,1
aemmkcjd-1,1
aemnadcp-1,4
aempanpd-1,1
aenaljdj-1,1
aenckock-1,1
aendanlh-1,4
aenddknp-1,2
aendljie-1,5
aenffcjc-1,5
aenggimm-1,7
aenhionf-1,7
aenkckoa-1,1
aenkppfk-1,5
aenlbhib-1,2
aenmfflb-1,4
aenmlodi-1,1
aennbhmj-1,1
aennlfhp-1,1
aenplccp-1,2
aeoaileg-1,4
aeoalmko-1,1
aeoanana-1,4
aeocoodf-1,2
aeofgdmf-1,2
aeogijcg-1,1
aeogiljg-1,7
aeogkfoj-1,1
aeogodhk-1,1
aeohegak-1,2
aeoiecbh-1,1
aeoikglg-1,2
aeoinnjd-1,6
aeojakab-1,5
